1241999092	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA								MED	WEBSITE						MED			1	1721	172	17	4	-5.0	4	1	4	-7.49185667752443	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506021500	https://en.apa.az/america/trump-signs-executive-order-banning-dangerous-infectious-disease-research-overseas-citing-covid-pandemic-466848
1241999093	20250406	202504	2025	2025.2630	USA	SAN DIEGO	USA								MEX	TIJUANA	MEX								1	042	042	04	1	1.9	4	1	4	-3.77358490566038	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506021500	https://www.yahoo.com/news/critics-sink-house-republicans-gulf-014421258.html
1241999094	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	043	043	04	1	2.8	4	1	4	-3.77358490566038	3	Tijuana River, California, United States	US	USCA	CA073	32.5553	-117.129	255756	1	Mexico	MX	MX		23	-102	MX	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250506021500	https://www.yahoo.com/news/critics-sink-house-republicans-gulf-014421258.html
1241999095	20250406	202504	2025	2025.2630	USA	SAN DIEGO	USA								MEX	TIJUANA	MEX								1	090	090	09	2	-2.0	1	1	1	-3.77358490566038	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	Tijuana River, California, United States	US	USCA		32.5553	-117.129	255756	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250506021500	https://www.yahoo.com/news/critics-sink-house-republicans-gulf-014421258.html
1241999096	20250406	202504	2025	2025.2630	USA	SAN DIEGO	USA								MEX	TIJUANA	MEX								1	090	090	09	2	-2.0	3	1	3	-3.77358490566038	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	Tijuana River, California, United States	US	USCA		32.5553	-117.129	255756	3	Tijuana River, California, United States	US	USCA		32.5553	-117.129	255756	20250506021500	https://www.yahoo.com/news/critics-sink-house-republicans-gulf-014421258.html
1241999097	20250406	202504	2025	2025.2630	USAGOV	THE WHITE HOUSE	USA					GOV			MED	WEBSITE						MED			1	1721	172	17	4	-5.0	4	1	4	-7.49185667752443	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506021500	https://en.apa.az/america/trump-signs-executive-order-banning-dangerous-infectious-disease-research-overseas-citing-covid-pandemic-466848
1241999098	20250406	202504	2025	2025.2630	chr	CHEROKEE			chr																1	173	173	17	4	-5.0	2	1	2	-8.10473815461346	3	Cherokee County, Georgia, United States	US	USGA	GA057	34.2668	-84.4499	1685718	0								3	Cherokee County, Georgia, United States	US	USGA		34.2668	-84.4499	1685718	20250506021500	https://www.wsbtv.com/news/dekalb-mother-son-among-6-indicted-retail-theft-ring-targeting-tj-maxx-homegoods-stores/KCK6IGU5VZCSPELQ4TTOHI5Z6E/
1241999099	20250429	202504	2025	2025.3260	COP	POLICE						COP			THA	BANGKOK	THA								1	190	190	19	4	-10.0	8	1	8	-6.63755458515284	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506021500	https://www.chiangraitimes.com/crime/zombie-vape-crackdown/
1241999100	20250429	202504	2025	2025.3260	COPGOV	DEPUTY						COP	GOV		EDU	SCHOOL						EDU			0	071	071	07	2	7.4	5	1	5	-2.66497461928934	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506021500	https://twitchy.com/brettt/2025/05/05/brian-stelter-thinks-the-press-needs-to-promote-constitution-101-n2412393
1241999101	20250429	202504	2025	2025.3260	COPGOV	DEPUTY						COP	GOV		EDU	SCHOOL						EDU			0	100	100	10	3	-5.0	5	1	5	-2.66497461928934	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506021500	https://twitchy.com/brettt/2025/05/05/brian-stelter-thinks-the-press-needs-to-promote-constitution-101-n2412393
1241999102	20250429	202504	2025	2025.3260	RUS	RUSSIA	RUS																		1	017	017	01	1	0.0	2	1	2	-1.75438596491228	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506021500	http://usa.chinadaily.com.cn/a/202505/06/WS681960f9a310a04af22bd988.html
1241999103	20250429	202504	2025	2025.3260	RUS	RUSSIA	RUS																		1	0871	087	08	2	9.0	1	1	1	-1.75438596491228	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506021500	http://usa.chinadaily.com.cn/a/202505/06/WS681960f9a310a04af22bd988.html
1241999104	20250429	202504	2025	2025.3260	RUS	RUSSIA	RUS																		1	0871	087	08	2	9.0	1	1	1	-1.75438596491228	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Sumy, Sums'ka Oblast', Ukraine	UP	UP21	25068	50.9216	34.8003	-1055659	20250506021500	http://usa.chinadaily.com.cn/a/202505/06/WS681960f9a310a04af22bd988.html
1241999105	20250429	202504	2025	2025.3260	USA	WASHINGTON	USA								LEG	CONGRESSMAN						LEG			1	014	014	01	1	0.0	8	1	8	-6.76156583629893	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506021500	https://wtaq.com/2025/05/05/van-orden-calls-for-adjustment-to-snap-funding-proposal-protections-to-medicaid/
1241999106	20250429	202504	2025	2025.3260	USA	WASHINGTON	USA								LEG	CONGRESSMAN						LEG			1	020	020	02	1	3.0	1	1	1	-6.76156583629893	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506021500	https://wtaq.com/2025/05/05/van-orden-calls-for-adjustment-to-snap-funding-proposal-protections-to-medicaid/
1241999107	20250429	202504	2025	2025.3260	USA	WASHINGTON	USA								LEG	CONGRESSMAN						LEG			1	020	020	02	1	3.0	7	1	7	-6.76156583629893	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506021500	https://wtaq.com/2025/05/05/van-orden-calls-for-adjustment-to-snap-funding-proposal-protections-to-medicaid/
1241999108	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.19860754855258	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20250506021500	https://www.manningrivertimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999109	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	0								4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	20250506021500	https://www.hardenexpress.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999110	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	0								4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	20250506021500	https://www.juneesoutherncross.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999111	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.19860754855258	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20250506021500	https://www.manningrivertimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999112	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21320545924013	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	0								4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	20250506021500	https://www.hardenexpress.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999113	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21402214022141	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	0								4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	20250506021500	https://www.juneesoutherncross.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999114	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.19860754855258	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20250506021500	https://www.manningrivertimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999115	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	20250506021500	https://www.hardenexpress.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999116	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	20250506021500	https://www.juneesoutherncross.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999117	20250505	202505	2025	2025.3425	SYRGOV	DAMASCUS	SYR					GOV			ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	1	1	1	-2.58272800645682	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Jabal Al Arab, As Suwayda', Syria	SY	SY05	26333	32.7	36.7667	-2538801	4	Jabal Al Arab, As Suwayda', Syria	SY	SY05	26333	32.7	36.7667	-2538801	20250506021500	https://yalibnan.com/2025/05/06/syrias-druze-call-for-international-protection-they-no-longer-trust-sharaa/
1241999118	20250505	202505	2025	2025.3425	SYRGOV	DAMASCUS	SYR					GOV			ISR	TEL AVIV	ISR								0	130	130	13	3	-4.4	7	1	7	-2.58272800645682	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250506021500	https://yalibnan.com/2025/05/06/syrias-druze-call-for-international-protection-they-no-longer-trust-sharaa/
1241999119	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	040	040	04	1	1.0	3	1	3	4.77815699658703	0								4	Harrogate, South Australia, Australia	AS	AS05	5289	-34.95	139.017	-1577628	1	Japan	JA	JA		36	138	JA	20250506021500	https://www.thescottishfarmer.co.uk/news/25137802.countdown-great-yorkshire-show-2025-officially/
1241999120	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	040	040	04	1	1.0	1	1	1	4.77815699658703	0								5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	20250506021500	https://www.thescottishfarmer.co.uk/news/25137802.countdown-great-yorkshire-show-2025-officially/
1241999121	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	040	040	04	1	1.0	1	1	1	4.77815699658703	0								5	Suffolk, Suffolk, United Kingdom	UK	UKN5	40132	52.1667	1	-2609091	4	Yorkshire, Victoria, Australia	AS	AS07	5391	-36.744	143.836	11455601	20250506021500	https://www.thescottishfarmer.co.uk/news/25137802.countdown-great-yorkshire-show-2025-officially/
1241999122	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	040	040	04	1	1.0	5	1	5	4.77815699658703	0								4	Yorkshire, Victoria, Australia	AS	AS07	5391	-36.744	143.836	11455601	4	Yorkshire, Victoria, Australia	AS	AS07	5391	-36.744	143.836	11455601	20250506021500	https://www.thescottishfarmer.co.uk/news/25137802.countdown-great-yorkshire-show-2025-officially/
1241999123	20250506	202505	2025	2025.3452											AUS	QUEENSLAND	AUS								0	036	036	03	1	4.0	10	1	10	0.524109014675057	0								0								0								20250506021500	https://www.queenslandcountrylife.com.au/story/8959137/cattle-sales-surge-on-auctionsplus-platform/
1241999124	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								1	036	036	03	1	4.0	2	1	2	4.89642184557439	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	North Island, New Zealand (general), New Zealand	NZ	NZ00	22390	-39	176	-1514775	20250506021500	https://www.sunlive.co.nz/news/365437-tourism-alliance-aims-to-boost-global-visitors.html
1241999125	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	4.77815699658703	0								4	Yorkshire, Victoria, Australia	AS	AS07	5391	-36.744	143.836	11455601	4	Yorkshire, Victoria, Australia	AS	AS07	5391	-36.744	143.836	11455601	20250506021500	https://www.thescottishfarmer.co.uk/news/25137802.countdown-great-yorkshire-show-2025-officially/
1241999126	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	8	1	8	-2.1865889212828	0								1	Australia	AS	AS		-25	135	AS	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506021500	https://www.universityworldnews.com/post.php?story=20250505205911862
1241999127	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	-2.1865889212828	0								1	United Kingdom	UK	UK		54	-4	UK	1	Canada	CA	CA		60	-96	CA	20250506021500	https://www.universityworldnews.com/post.php?story=20250505205911862
1241999128	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	3	1	3	-1.86536901865369	0								4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	20250506021500	https://baysidenews.com.au/2025/05/06/a-dangerous-dog-child-claims-damages-after-being-bitten/
1241999129	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								1	040	040	04	1	1.0	10	1	10	-5.74712643678161	0								4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	20250506021500	https://www.adnews.com.au/news/photo-gallery-aana-s-reset-2025
1241999130	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	2	1	2	-1.86536901865369	0								4	Tyabb, Victoria, Australia	AS	AS07	5405	-38.25	145.183	-1606285	4	Tyabb, Victoria, Australia	AS	AS07	5405	-38.25	145.183	-1606285	20250506021500	https://baysidenews.com.au/2025/05/06/a-dangerous-dog-child-claims-damages-after-being-bitten/
1241999131	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.19860754855258	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20250506021500	https://www.manningrivertimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999132	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.21320545924013	0								4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	20250506021500	https://www.hardenexpress.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999133	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.21402214022141	0								4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	20250506021500	https://www.juneesoutherncross.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1241999134	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.79299103504483	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20250506021500	https://www.manningrivertimes.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1241999135	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.81968569065343	0								4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	20250506021500	https://www.hardenexpress.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1241999136	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.82119205298013	0								4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	4	Southern Cross, Victoria, Australia	AS	AS07	5407	-38.3	142.4	-1601296	20250506021500	https://www.juneesoutherncross.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1241999137	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	8	2	8	3.45313601127555	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506021500	https://www.theage.com.au/culture/art-and-design/david-gonski-on-the-art-of-parting-the-rich-from-their-money-for-a-good-cause-20250204-p5l9ho.html
1241999138	20250506	202505	2025	2025.3452											AUS	MURRAY	AUS								1	173	173	17	4	-5.0	6	1	6	-9.20502092050209	0								1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250506021500	https://www.crestonnews.com/records/2025/05/05/union-county-argument-turns-physical-at-rural-murray-home/
1241999139	20250506	202505	2025	2025.3452											AUS	MURRAY	AUS								1	180	180	18	4	-9.0	6	1	6	-9.20502092050209	0								1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250506021500	https://www.crestonnews.com/records/2025/05/05/union-county-argument-turns-physical-at-rural-murray-home/
1241999140	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	020	020	02	1	3.0	3	1	3	-3.17460317460317	0								3	Compton, California, United States	US	USCA	CA037	33.8958	-118.22	1652689	3	Compton, California, United States	US	USCA	CA037	33.8958	-118.22	1652689	20250506021500	https://www.yahoo.com/news/copper-thieves-cut-phone-seniors-013141538.html
1241999141	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	043	043	04	1	2.8	5	1	5	1.33587786259542	0								4	Widgiemooltha, Western Australia, Australia	AS	AS08	5476	-31.5	121.567	-1609522	4	Widgiemooltha, Western Australia, Australia	AS	AS08	5476	-31.5	121.567	-1609522	20250506021500	https://www.proactiveinvestors.com.au/companies/news/1070698/new-gold-zone-identified-at-cognac-west-as-dynamic-metals-advances-widgiemooltha-exploration-1070698.html
1241999142	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	3	1	3	-0.740740740740739	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506021500	https://www.miragenews.com/household-spending-falls-in-march-australia-1454921/
1241999143	20250506	202505	2025	2025.3452											BUS	CORPORATION						BUS			0	070	070	07	2	7.0	8	1	8	-3.7202380952381	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250506021500	https://www.thecrimson.com/article/2025/5/6/no-more-federal-grants/
1241999144	20250506	202505	2025	2025.3452											BUS	CORPORATION						BUS			0	111	111	11	3	-2.0	8	1	8	-3.7202380952381	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250506021500	https://www.thecrimson.com/article/2025/5/6/no-more-federal-grants/
1241999145	20250506	202505	2025	2025.3452											BUS	CORPORATION						BUS			0	111	111	11	3	-2.0	2	1	2	-3.7202380952381	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506021500	https://www.thecrimson.com/article/2025/5/6/no-more-federal-grants/
1241999146	20250506	202505	2025	2025.3452											BWA	BOTSWANA	BWA								1	130	130	13	3	-4.4	10	1	10	-5.43478260869565	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20250506021500	https://www.gabzfm.com/post/doctor-warns-of-lifestyle-driven-health-crisis
1241999147	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	014	014	01	1	0.0	2	1	2	-3.79310344827586	0								4	Oakville, Ontario, Canada	CA	CA08	12656	43.4333	-79.6667	-570498	4	Oakville, Ontario, Canada	CA	CA08	12656	43.4333	-79.6667	-570498	20250506021500	https://www.insidehalton.com/news/oakville-council-meeting-on-protest-bylaw-ends-abruptly-amid-heated-verbal-confrontation/article_9e923641-e87d-5dde-91c5-b5c6e9e76b59.html
