1242012935	20250505	202505	2025	2025.3425	GOV	ATTORNEY GENERAL						GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-10.8695652173913	3	Rocky Top, Tennessee, United States	US	USTN	TN123	35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	20250506043000	https://www.wivk.com/2025/05/05/a-clinton-man-will-spend-over-two-decades-in-prison-for-shooting-and-killing-neighbor/
1242012936	20250505	202505	2025	2025.3425	USA	UNITED STATES	USA								GOV	ATTORNEY GENERAL						GOV			1	173	173	17	4	-5.0	2	1	2	-10.8695652173913	3	Rocky Top, Tennessee, United States	US	USTN	TN123	35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	20250506043000	https://www.wivk.com/2025/05/05/a-clinton-man-will-spend-over-two-decades-in-prison-for-shooting-and-killing-neighbor/
1242012937	20250505	202505	2025	2025.3425	USA	UNITED STATES	USA								GOV	ATTORNEY GENERAL						GOV			1	190	190	19	4	-10.0	2	1	2	-10.8695652173913	3	Rocky Top, Tennessee, United States	US	USTN	TN123	35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506043000	https://www.wivk.com/2025/05/05/a-clinton-man-will-spend-over-two-decades-in-prison-for-shooting-and-killing-neighbor/
1242012938	20250505	202505	2025	2025.3425	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	173	173	17	4	-5.0	2	1	2	-10.8695652173913	3	Rocky Top, Tennessee, United States	US	USTN	TN123	35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	20250506043000	https://www.wivk.com/2025/05/05/a-clinton-man-will-spend-over-two-decades-in-prison-for-shooting-and-killing-neighbor/
1242012939	20250505	202505	2025	2025.3425	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	190	190	19	4	-10.0	2	1	2	-10.8695652173913	3	Rocky Top, Tennessee, United States	US	USTN	TN123	35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506043000	https://www.wivk.com/2025/05/05/a-clinton-man-will-spend-over-two-decades-in-prison-for-shooting-and-killing-neighbor/
1242012940	20250505	202505	2025	2025.3425	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-10.8695652173913	3	Rocky Top, Tennessee, United States	US	USTN	TN123	35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	3	Rocky Top, Tennessee, United States	US	USTN		35.2417	-84.1307	1299941	20250506043000	https://www.wivk.com/2025/05/05/a-clinton-man-will-spend-over-two-decades-in-prison-for-shooting-and-killing-neighbor/
1242012941	20250505	202505	2025	2025.3425	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-10.8695652173913	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506043000	https://www.wivk.com/2025/05/05/a-clinton-man-will-spend-over-two-decades-in-prison-for-shooting-and-killing-neighbor/
1242012942	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	2	1	2	8.08510638297872	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506043000	https://www.bandt.com.au/telstra-encourages-art-sceptics-to-get-into-art-by-physically-turning-them-into-artwork/
1242012943	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	8	1	8	-5.17241379310345	0								4	Phryne, Queensland, Australia	AS	AS04	154666	-23.95	151.283	-1594836	4	Phryne, Queensland, Australia	AS	AS04	154666	-23.95	151.283	-1594836	20250506043000	https://www.tvguide.co.uk/schedule/d03f5751-3449-55bc-80a3-c79f5e3cecf4/miss-fishers-murder-mysteries
1242012944	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	4.45736434108527	0								4	Cowra, New South Wales, Australia	AS	AS02	4989	-33.8355	148.697	-1567838	4	Cowra, New South Wales, Australia	AS	AS02	4989	-33.8355	148.697	-1567838	20250506043000	https://www.theland.com.au/story/8959289/promote-your-region-japans-expo-call-to-aussie-beef-producers/
1242012945	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	1	1	1	4.45736434108527	0								4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	4	Osaka, Osaka, Japan	JA	JA32	35840	34.6667	135.5	-240905	20250506043000	https://www.theland.com.au/story/8959289/promote-your-region-japans-expo-call-to-aussie-beef-producers/
1242012946	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	040	040	04	1	1.0	5	1	5	-0.41958041958042	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506043000	https://www.nzherald.co.nz/bay-of-plenty-times/news/tauranga-ballance-agri-nutrients-proposal-worker-says-they-felt-blindsided-company-to-meet-unions/UPFI3OVSCNAORI6RYWVS3DDCWY/
1242012947	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	10	1	10	5.76923076923077	0								3	Los Alamos, New Mexico, United States	US	USNM		35.8881	-106.307	901357	3	Los Alamos, New Mexico, United States	US	USNM		35.8881	-106.307	901357	20250506043000	https://ladailypost.com/los-alamos-national-laboratory-to-host-small-business-event/
1242012948	20250506	202505	2025	2025.3452											BUS	MANUFACTURER						BUS			1	043	043	04	1	2.8	6	1	6	3.3003300330033	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250506043000	https://www.thestar.com.my/news/nation/2025/05/06/sarawak-exploring-collaboration-with-airbus-says-state-premier
1242012949	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	5.76923076923077	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	3	Los Alamos National Laboratory, New Mexico, United States	US	USNM		35.8334	-106.251	916039	20250506043000	https://ladailypost.com/los-alamos-national-laboratory-to-host-small-business-event/
1242012950	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	080	080	08	2	5.0	5	1	5	-0.41958041958042	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506043000	https://www.nzherald.co.nz/bay-of-plenty-times/news/tauranga-ballance-agri-nutrients-proposal-worker-says-they-felt-blindsided-company-to-meet-unions/UPFI3OVSCNAORI6RYWVS3DDCWY/
1242012951	20250506	202505	2025	2025.3452											CAN	MONTREAL	CAN								1	042	042	04	1	1.9	8	1	8	-2.90381125226861	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20250506043000	https://bloodyelbow.com/2025/05/05/this-is-awfulfans-rip-benoit-saint-deniss-new-ufc-315-fight-after-opponents-days-notice-withdrawal/
1242012952	20250506	202505	2025	2025.3452											CHN	WUHAN	CHN								1	174	174	17	4	-5.0	5	1	5	-5.2910052910053	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506043000	https://nevadanewsandviews.com/no-more-wuhan-mistakes-trump-ends-funding-for-risky-research/
1242012953	20250506	202505	2025	2025.3452											CHNBUS	CHINESE	CHN					BUS			1	061	061	06	2	6.4	5	1	5	0.64171122994652	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506043000	https://economictimes.indiatimes.com/small-biz/sustainability/india-sees-a-future-making-solar-panels-for-itself-and-maybe-the-world/articleshow/120918044.cms
1242012954	20250506	202505	2025	2025.3452											CHRPRO	EPISCOPAL				CHR	PRO				0	030	030	03	1	4.0	10	1	10	7.57042253521127	0								0								0								20250506043000	https://www.dailyherald.com/20250505/submitted-content/trinity-wheaton-celebrates-historic-preservation-month-with-chapel-open-houses/
1242012955	20250506	202505	2025	2025.3452											CHRPRO	EPISCOPAL				CHR	PRO				0	042	042	04	1	1.9	10	1	10	7.57042253521127	0								0								0								20250506043000	https://www.dailyherald.com/20250505/submitted-content/trinity-wheaton-celebrates-historic-preservation-month-with-chapel-open-houses/
1242012956	20250506	202505	2025	2025.3452											COP	DEPUTY						COP			1	190	190	19	4	-10.0	7	1	7	-9.01060070671378	0								3	Hamilton County, Ohio, United States	US	USOH		39.1834	-84.5333	1074043	3	Hamilton County, Ohio, United States	US	USOH		39.1834	-84.5333	1074043	20250506043000	https://nevadanewsandviews.com/two-lives-lost-in-24-hours-father-snaps-after-son-is-shot-while-fleeing-police/
1242012957	20250506	202505	2025	2025.3452											CRM	CRIMINAL						CRM			0	040	040	04	1	1.0	5	1	5	-3.37078651685393	0								3	Alcatraz, California, United States	US	USCA	CA075	37.8269	-122.423	1657175	3	Alcatraz, California, United States	US	USCA	CA075	37.8269	-122.423	1657175	20250506043000	https://ktvz.com/news/national-world/cnn-national/2025/05/05/trump-wants-to-reopen-one-of-americas-most-notorious-prisons-heres-how-alcatraz-earned-its-reputation-2/
1242012958	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	5.76923076923077	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250506043000	https://ladailypost.com/los-alamos-national-laboratory-to-host-small-business-event/
1242012959	20250506	202505	2025	2025.3452											CZE	CZECH REPUBLIC	CZE								1	173	173	17	4	-5.0	4	1	3	-11.1111111111111	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20250506043000	https://www.yahoo.com/news/family-angry-over-plea-deal-232337780.html
1242012960	20250506	202505	2025	2025.3452											CZE	CZECH REPUBLIC	CZE								1	190	190	19	4	-10.0	2	1	2	-11.1111111111111	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20250506043000	https://www.yahoo.com/news/family-angry-over-plea-deal-232337780.html
1242012961	20250506	202505	2025	2025.3452											CZE	CZECH REPUBLIC	CZE								1	193	193	19	4	-10.0	2	1	2	-11.1111111111111	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20250506043000	https://www.yahoo.com/news/family-angry-over-plea-deal-232337780.html
1242012962	20250506	202505	2025	2025.3452											EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	1	1	1	1.32275132275133	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	1	Israel	IS	IS		31.5	34.75	IS	20250506043000	https://www.yahoo.com/news/university-michigan-president-santa-ono-225529551.html
1242012963	20250506	202505	2025	2025.3452											EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	3	1	3	1.32275132275133	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250506043000	https://www.yahoo.com/news/university-michigan-president-santa-ono-225529551.html
1242012964	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	5	1	5	2.16606498194946	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506043000	https://www.fluther.com:443/240168/did-you-leave-or-stay-close-to-your-hometown-after-high/
1242012965	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	2	1	2	-5.78358208955224	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20250506043000	https://www.yahoo.com/news/long-island-school-asks-trump-222715743.html
1242012966	20250506	202505	2025	2025.3452											EUR	EUROPE	EUR								0	043	043	04	1	2.8	10	1	10	1.65530671859786	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250506043000	https://themusic.com.au/features/ella-ion-on-reconciling-with-the-new-person-shes-becoming/uOQGqq2sr64/06-05-25
1242012967	20250506	202505	2025	2025.3452											FRA	PARIS	FRA								0	190	190	19	4	-10.0	4	1	4	-2.89855072463768	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506043000	https://www.hindustantimes.com/trending/wisconsin-woman-missing-for-over-6-decades-found-alive-and-well-101746503017370.html
1242012968	20250506	202505	2025	2025.3452											FRA	PARIS	FRA								0	190	190	19	4	-10.0	1	1	1	-2.89855072463768	0								3	Sauk County, Wisconsin, United States	US	USWI		43.45	-89.9501	1581115	3	Sauk County, Wisconsin, United States	US	USWI		43.45	-89.9501	1581115	20250506043000	https://www.hindustantimes.com/trending/wisconsin-woman-missing-for-over-6-decades-found-alive-and-well-101746503017370.html
1242012969	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	1.65530671859786	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250506043000	https://themusic.com.au/features/ella-ion-on-reconciling-with-the-new-person-shes-becoming/uOQGqq2sr64/06-05-25
1242012970	20250506	202505	2025	2025.3452											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	1.72711571675302	0								3	Arlington Heights, Illinois, United States	US	USIL		39.8198	-89.6015	403610	3	Arlington Heights, Illinois, United States	US	USIL		39.8198	-89.6015	403610	20250506043000	https://www.dailyherald.com/20250505/news/new-arlington-heights-mayor-sworn-in-meets-with-bears-president-on-first-day/
1242012971	20250506	202505	2025	2025.3452											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	4	1	4	2.25314777998675	0								3	Peter Square, District of Columbia, United States	US	USDC		38.9029	-77.0622	528828	3	Peter Square, District of Columbia, United States	US	USDC		38.9029	-77.0622	528828	20250506043000	https://www.deseret.com/faith/2025/05/05/lessons-from-ai-generated-image-pope-president-trump/
1242012972	20250506	202505	2025	2025.3452											GOV	REGULATOR						GOV			0	043	043	04	1	2.8	10	1	10	-4.13749204328454	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20250506043000	https://www.wthr.com/article/news/investigations/13-investigates/investigators-find-internal-failures-before-and-after-patients-murder-inside-addiction-treatment-center-landmark-recovery-praxis-louisville/531-7a96de5f-c3dc-4413-94d6-63b53343947a
1242012973	20250506	202505	2025	2025.3452											GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	10	1	10	-2.20048899755501	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250506043000	https://www.khq.com/news/state/permit-to-purchase-bill-for-gun-buyers-headed-to-wa-governor-s-desk/article_ca35a18c-d992-5bec-9cf2-416591900534.html
1242012974	20250506	202505	2025	2025.3452											HLH	HOSPITAL						HLH			1	190	190	19	4	-10.0	5	1	5	2.25314777998675	0								3	Peter Square, District of Columbia, United States	US	USDC		38.9029	-77.0622	528828	3	Peter Square, District of Columbia, United States	US	USDC		38.9029	-77.0622	528828	20250506043000	https://www.deseret.com/faith/2025/05/05/lessons-from-ai-generated-image-pope-president-trump/
1242012975	20250506	202505	2025	2025.3452											IRL	IRELAND	IRL								1	042	042	04	1	1.9	10	1	10	3.57142857142857	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250506043000	https://www.tvguide.co.uk/schedule/b2f1418b-feae-5fa1-b9d2-535327290fea/forever-in-my-heart
1242012976	20250506	202505	2025	2025.3452											IRL	IRISH	IRL								1	043	043	04	1	2.8	5	1	5	0.4746835443038	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250506043000	https://www.dailyrecord.co.uk/lifestyle/scots-react-american-called-scotland-35173049
1242012977	20250506	202505	2025	2025.3452											IRN	IRANIAN	IRN								1	040	040	04	1	1.0	7	1	7	0.308641975308641	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506043000	https://dailytimes.com.pk/1296726/rising-tensions-with-india-pakistan-ups-diplomacy/
1242012978	20250506	202505	2025	2025.3452											IRN	IRAN	IRN								1	040	040	04	1	1.0	1	1	1	0.308641975308641	0								1	Iran	IR	IR		32	53	IR	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506043000	https://dailytimes.com.pk/1296726/rising-tensions-with-india-pakistan-ups-diplomacy/
1242012979	20250506	202505	2025	2025.3452											ISR	ISRAEL	ISR								1	042	042	04	1	1.9	3	1	3	0.69284064665127	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250506043000	https://www.mnnonline.org/news/russians-and-ukrainians-fight-for-unity-in-israels-christian-community/
1242012980	20250506	202505	2025	2025.3452											ISR	ISRAEL	ISR								1	042	042	04	1	1.9	2	1	2	0.69284064665127	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250506043000	https://www.mnnonline.org/news/russians-and-ukrainians-fight-for-unity-in-israels-christian-community/
1242012981	20250506	202505	2025	2025.3452											JUD	PROSECUTOR						JUD			1	014	014	01	1	0.0	10	1	10	-10.3896103896104	0								0								0								20250506043000	https://abc30.com/post/defense-wraps-closing-arguments-erika-sandoval-murder-trial/16334346/
1242012982	20250506	202505	2025	2025.3452											JUD	ATTORNEY						JUD			0	040	040	04	1	1.0	3	1	3	-1.05980317940954	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250506043000	https://www.dailyrecord.co.uk/news/scottish-news/scots-woman-discovers-dad-mafia-35169168
1242012983	20250506	202505	2025	2025.3452											JUD	ATTORNEY						JUD			0	040	040	04	1	1.0	1	1	1	-1.05980317940954	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250506043000	https://www.dailyrecord.co.uk/news/scottish-news/scots-woman-discovers-dad-mafia-35169168
1242012984	20250506	202505	2025	2025.3452											KOR	SOUTH KOREA	KOR								1	112	112	11	3	-2.0	4	1	4	-2.88888888888889	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250506043000	https://www.koreaherald.com:443/article/10480978
1242012985	20250506	202505	2025	2025.3452											KOR	SOUTH KOREA	KOR								1	190	190	19	4	-10.0	5	1	5	-5.33980582524272	0								5	Gyeonggi, Kyonggi-do, South Korea	KS	KS13	24980	37.6	127.25	-710790	5	Gyeonggi, Kyonggi-do, South Korea	KS	KS13	24980	37.6	127.25	-710790	20250506043000	https://www.scmp.com/week-asia/politics/article/3309192/south-koreas-presidential-race-chaos-amid-conservative-clash-liberal-legal-battles
1242012986	20250506	202505	2025	2025.3452											LEG	LEGISLATOR						LEG			0	040	040	04	1	1.0	3	1	3	1.9723865877712	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20250506043000	https://www.wvgazettemail.com/opinion/op_ed_commentaries/julie-gomez-focus-on-mental-health-important-in-wv-opinion/article_4743a896-e987-405e-a6ba-e22813485697.html
1242012987	20250506	202505	2025	2025.3452											LEG	LEGISLATOR						LEG			0	071	071	07	2	7.4	3	1	3	1.9723865877712	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20250506043000	https://www.wvgazettemail.com/opinion/op_ed_commentaries/julie-gomez-focus-on-mental-health-important-in-wv-opinion/article_4743a896-e987-405e-a6ba-e22813485697.html
1242012988	20250506	202505	2025	2025.3452											MDV	MALE	MDV								1	190	190	19	4	-10.0	10	1	10	-10.1449275362319	0								0								0								20250506043000	https://www.kmbc.com/article/one-man-hospitalized-after-shooting-at-independence-bar/64680781
