1242032878	20240506	202405	2024	2024.3452	SYR	SYRIAN	SYR								LBN	LEBANON	LBN								0	042	042	04	1	1.9	4	1	4	-5.62971561230412	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250506073000	https://www.miragenews.com/syrians-stuck-as-europe-freezes-asylum-1455094/
1242032879	20250406	202504	2025	2025.2630	USA	SALT LAKE CITY	USA																		0	014	014	01	1	0.0	2	1	2	-3.65853658536586	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250506073000	https://www.ksl.com:443/article/51307180/missing-murdered-relatives-weigh-heavily-on-our-hearts-navajo-nation-president-says
1242032880	20250406	202504	2025	2025.2630	USA	SALT LAKE CITY	USA																		0	014	014	01	1	0.0	8	1	8	-3.65853658536586	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20250506073000	https://www.ksl.com:443/article/51307180/missing-murdered-relatives-weigh-heavily-on-our-hearts-navajo-nation-president-says
1242032881	20250406	202504	2025	2025.2630	USA	SALT LAKE CITY	USA																		0	020	020	02	1	3.0	10	1	10	-3.65853658536586	3	Salt Lake City, Utah, United States	US	USUT	UT035	40.7608	-111.891	1454997	0								3	Salt Lake City, Utah, United States	US	USUT		40.7608	-111.891	1454997	20250506073000	https://www.ksl.com:443/article/51307180/missing-murdered-relatives-weigh-heavily-on-our-hearts-navajo-nation-president-says
1242032882	20250429	202504	2025	2025.3260	GOV	GOVERNMENT						GOV													1	011	011	01	1	-0.1	6	1	6	-6.3768115942029	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20250506073000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=f7e0cc45-c9d5-41cb-9253-633babc5a896&title=Missing%20Uganda%20opposition%20activist%20charged,%20remanded
1242032883	20250429	202504	2025	2025.3260	GOV	GOVERNMENT						GOV													1	124	124	12	3	-4.0	6	1	6	-6.3768115942029	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	0								4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20250506073000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=f7e0cc45-c9d5-41cb-9253-633babc5a896&title=Missing%20Uganda%20opposition%20activist%20charged,%20remanded
1242032884	20250429	202504	2025	2025.3260	GOV	GOVERNMENT						GOV			UGA	UGANDA	UGA								1	011	011	01	1	-0.1	4	1	4	-6.3768115942029	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20250506073000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=f7e0cc45-c9d5-41cb-9253-633babc5a896&title=Missing%20Uganda%20opposition%20activist%20charged,%20remanded
1242032885	20250429	202504	2025	2025.3260	GOV	GOVERNMENT						GOV			UGA	UGANDA	UGA								1	124	124	12	3	-4.0	4	1	4	-6.3768115942029	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20250506073000	http://www.channelafrica.co.za/sabc/home/channelafrica/news/details?id=f7e0cc45-c9d5-41cb-9253-633babc5a896&title=Missing%20Uganda%20opposition%20activist%20charged,%20remanded
1242032886	20250429	202504	2025	2025.3260	IRQ	IRAQ	IRQ								USA	UNITED STATES	USA								0	174	174	17	4	-5.0	1	1	1	-5.81717451523546	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Panama	PM	PM		9	-80	PM	1	Rwanda	RW	RW		-2	30	RW	20250506073000	https://www.namibian.com.na/rwanda-confirms-talks-with-us-about-taking-in-migrants-2/
1242032887	20250429	202504	2025	2025.3260	NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		COP	POLICE						COP			0	141	141	14	3	-6.5	8	1	8	-0.145348837209299	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20250506073000	https://www.jamaicaobserver.com/2025/05/06/holness-reaffirms-commitment-human-rights-amid-crime-crackdown/
1242032888	20250429	202504	2025	2025.3260	NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		JAM	JAMAICA	JAM								0	141	141	14	3	-6.5	2	1	2	-0.145348837209299	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20250506073000	https://www.jamaicaobserver.com/2025/05/06/holness-reaffirms-commitment-human-rights-amid-crime-crackdown/
1242032889	20250429	202504	2025	2025.3260	RUS	RUSSIA	RUS																		0	017	017	01	1	0.0	1	1	1	-3.55029585798817	4	Zelenskiy, Astrakhanskaya Oblast', Russia	RS	RS07	25113	48.2907	46.5039	-3046176	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250506073000	https://www.dailymail.co.uk/news/article-14682137/Moscow-forced-shut-main-airports-Ukraine-drone-attack-days-world-leaders-fly-Putins-Victory-Day-parade.html
1242032890	20250429	202504	2025	2025.3260	RUS	RUSSIA	RUS																		0	017	017	01	1	0.0	5	1	5	-3.55029585798817	4	Zelenskiy, Astrakhanskaya Oblast', Russia	RS	RS07	25113	48.2907	46.5039	-3046176	0								4	Zelenskiy, Astrakhanskaya Oblast', Russia	RS	RS07	25113	48.2907	46.5039	-3046176	20250506073000	https://www.dailymail.co.uk/news/article-14682137/Moscow-forced-shut-main-airports-Ukraine-drone-attack-days-world-leaders-fly-Putins-Victory-Day-parade.html
1242032891	20250429	202504	2025	2025.3260	RUS	RUSSIA	RUS																		0	0871	087	08	2	9.0	3	1	3	-3.55029585798817	4	Zelenskiy, Astrakhanskaya Oblast', Russia	RS	RS07	25113	48.2907	46.5039	-3046176	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250506073000	https://www.dailymail.co.uk/news/article-14682137/Moscow-forced-shut-main-airports-Ukraine-drone-attack-days-world-leaders-fly-Putins-Victory-Day-parade.html
1242032892	20250429	202504	2025	2025.3260	RUS	RUSSIAN FEDERATION	RUS								EDU	SCHOOL						EDU			0	013	013	01	1	0.4	7	1	7	-3.55029585798817	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506073000	https://www.dailymail.co.uk/news/article-14682137/Moscow-forced-shut-main-airports-Ukraine-drone-attack-days-world-leaders-fly-Putins-Victory-Day-parade.html
1242032893	20250429	202504	2025	2025.3260	RUS	RUSSIAN FEDERATION	RUS								EDU	SCHOOL						EDU			0	070	070	07	2	7.0	5	1	5	-3.55029585798817	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506073000	https://www.dailymail.co.uk/news/article-14682137/Moscow-forced-shut-main-airports-Ukraine-drone-attack-days-world-leaders-fly-Putins-Victory-Day-parade.html
1242032894	20250429	202504	2025	2025.3260	RWA	RWANDAN	RWA								USA	WASHINGTON	USA								0	010	010	01	1	0.0	3	1	3	-5.81717451523546	1	Rwanda	RW	RW		-2	30	RW	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Rwanda	RW	RW		-2	30	RW	20250506073000	https://www.namibian.com.na/rwanda-confirms-talks-with-us-about-taking-in-migrants-2/
1242032895	20250506	202505	2025	2025.3452											ADRSYN010	HOODOO				ADR					0	043	043	04	1	2.8	8	1	8	1.26475548060708	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250506073000	https://www.abc.net.au/news/2025-05-06/james-baker-australian-punk-drummer-scientists-hoodoo-gurus/105260170
1242032896	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	0353	035	03	1	7.0	2	1	2	5.16795865633074	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506073000	https://www.realestatebusiness.com.au/tech/29851-aussie-launches-fee-free-property-platform-for-agent-listings
1242032897	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	6	1	6	1.26475548060708	0								4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20250506073000	https://www.abc.net.au/news/2025-05-06/james-baker-australian-punk-drummer-scientists-hoodoo-gurus/105260170
1242032898	20250506	202505	2025	2025.3452											AUS	VICTORIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.04529616724739	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506073000	https://www.pedestrian.tv/entertainment/brooklyn-beckham-nicola-peltz-rumoured-family-feud/
1242032899	20250506	202505	2025	2025.3452											BEL	WATERLOO	BEL								1	173	173	17	4	-5.0	6	1	6	-13.6890951276102	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506073000	https://www.kpcnews.com/thestar/article_de5b038e-7cb3-44d7-b6bd-b617f22cbfad.html
1242032900	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			1	014	014	01	1	0.0	5	1	5	3.23529411764706	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506073000	https://www.realestatebusiness.com.au/industry/29852-cbre-appoints-new-nsw-retail-leasing-team-leader
1242032901	20250506	202505	2025	2025.3452											BUS	CORPORATION						BUS			0	020	020	02	1	3.0	10	1	10	-2.61044176706827	0								5	Taranaki, Taranaki, New Zealand	NZ	NZF9	22388	-39.3333	174.25	11483308	5	Taranaki, Taranaki, New Zealand	NZ	NZF9	22388	-39.3333	174.25	11483308	20250506073000	https://www.scoop.co.nz/stories/PO2505/S00046/breaking-luxon-government-to-pass-law-tonight-that-legalises-killing-kiwi.htm
1242032902	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	036	036	03	1	4.0	5	1	5	9.73782771535583	0								4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20250506073000	https://www.pr.com/press-release/938004
1242032903	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	040	040	04	1	1.0	9	1	7	0.99700897308076	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506073000	https://www.goldseiten.de/artikel/656329--Global-Tactical-Metals-Corp.-Reports-Overlimit-Results-in-Second-Round-of-Sampling-at-Green-Mine-Nevada.html
1242032904	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	040	040	04	1	1.0	6	1	6	0.99700897308076	0								3	Green Mine, Nevada, United States	US	USNV		40.0363	-118.362	854002	3	Green Mine, Nevada, United States	US	USNV		40.0363	-118.362	854002	20250506073000	https://www.goldseiten.de/artikel/656329--Global-Tactical-Metals-Corp.-Reports-Overlimit-Results-in-Second-Round-of-Sampling-at-Green-Mine-Nevada.html
1242032905	20250506	202505	2025	2025.3452											BUS	BANK						BUS			1	040	040	04	1	1.0	10	1	10	2.33050847457627	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250506073000	https://www.theweek.in/news/biz-tech/2025/05/06/yes-bank-shares-surge-on-talks-of-acquisition-by-japan-s-sumitomo-mitsui.html
1242032906	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	2	1	2	2.2089552238806	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250506073000	https://www.cherwell.org/2025/05/05/oxford-kermit/
1242032907	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	042	042	04	1	1.9	5	1	5	4.17956656346749	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	1	Brazil	BR	BR		-10	-55	BR	20250506073000	http://www.bjreview.com/Business/202505/t20250506_800400546.html
1242032908	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	2.62857142857143	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20250506073000	https://www.livemint.com/economy/bollywood-and-indian-economy-indian-job-market-evolution-dil-chahta-hai-zindagi-na-milegi-dobara-kho-gaye-hum-kahan-11746507021068.html
1242032909	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	060	060	06	2	6.0	6	1	6	0.33860045146727	0								4	Cronulla, New South Wales, Australia	AS	AS02	5086	-34.05	151.15	-1568097	4	Cronulla, New South Wales, Australia	AS	AS02	5086	-34.05	151.15	-1568097	20250506073000	https://www.dailymail.co.uk/tvshowbiz/article-14681881/Roxy-Jacenkos-waterfront-mansion-sells-7-3m.html
1242032910	20250506	202505	2025	2025.3452											BUS	EXPORTER						BUS			0	061	061	06	2	6.4	10	1	10	0.22148394241417	0								4	Ikom, Cross River, Nigeria	NI	NI22	191330	5.961	8.7107	-2011570	4	Ikom, Cross River, Nigeria	NI	NI22	191330	5.961	8.7107	-2011570	20250506073000	https://www.marketscreener.com/quote/index/S-P-GSCI-COCOA-INDEX-46869122/news/Cocoa-boys-flock-to-Nigerian-farmlands-drawn-by-high-prices-49836538/
1242032911	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	164	164	16	4	-7.0	10	1	10	-1.75233644859813	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250506073000	https://www.medianama.com/2025/05/223-airtel-tata-play-merger-dth-india/
1242032912	20250506	202505	2025	2025.3452											CAN	CANADIAN	CAN								0	040	040	04	1	1.0	8	1	8	0.38789759503491	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250506073000	https://www.goldseiten.de/artikel/656308--Graphano-Engages-Mercator-for-NI-43-101-Resource-Estimate-and-Launches-Exploration-at-Black-Pearl-Project.html
1242032913	20250506	202505	2025	2025.3452											CHN	BEIJING	CHN								0	040	040	04	1	1.0	2	1	2	-0.58027079303675	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250506073000	https://asianews.network/malaysias-small-businesses-see-red-over-plan-to-extend-visa-free-scheme-for-chinese-visitors/
1242032914	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	4.17956656346749	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20250506073000	http://www.bjreview.com/Business/202505/t20250506_800400546.html
1242032915	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								0	051	051	05	1	3.4	10	1	10	0	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20250506073000	http://www.bjreview.com/China/202505/t20250506_800400542.html
1242032916	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	020	020	02	1	3.0	1	1	1	-6.19047619047619	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250506073000	https://asianews.network/kawasaki-police-failed-to-interview-man-despite-reports-of-stalking-later-arrested-on-suspicion-of-abandoning-body/
1242032917	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	-6.19047619047619	0								1	United States	US	US		39.828175	-98.5795	US	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250506073000	https://asianews.network/kawasaki-police-failed-to-interview-man-despite-reports-of-stalking-later-arrested-on-suspicion-of-abandoning-body/
1242032918	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	130	130	13	3	-4.4	2	1	2	-2.16216216216216	0								4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	4	Benidorm, Valenciana, Spain	SP	SP60	25811	38.5392	-0.136386	-373226	20250506073000	https://www.liverpoolecho.co.uk/travel/benidorm-tourists-issued-important-advice-31544067
1242032919	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	173	173	17	4	-5.0	10	1	10	-13.6890951276102	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250506073000	https://www.kpcnews.com/thestar/article_de5b038e-7cb3-44d7-b6bd-b617f22cbfad.html
1242032920	20250506	202505	2025	2025.3452											CRM	CRIMINAL						CRM			0	042	042	04	1	1.9	5	1	5	-0.145348837209299	0								4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20250506073000	https://www.jamaicaobserver.com/2025/05/06/holness-reaffirms-commitment-human-rights-amid-crime-crackdown/
1242032921	20250506	202505	2025	2025.3452											CVL	TOURIST						CVL			0	036	036	03	1	4.0	3	1	3	-3.22580645161291	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20250506073000	https://www.birminghammail.co.uk/travel/millions-uk-tourists-face-having-31578021
1242032922	20250506	202505	2025	2025.3452											CVL	MIGRANT						CVL			0	042	042	04	1	1.9	5	1	5	-7.7634011090573	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250506073000	https://indianexpress.com/article/world/indian-children-missing-indian-family-migrants-boat-capsize-san-diego-9985300/
1242032923	20250506	202505	2025	2025.3452											CVL	ELECTOR						CVL			0	043	043	04	1	2.8	10	1	10	-0.1727115716753	0								3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20250506073000	https://grenadachronicle.com/what-is-a-conclave-how-will-next-pope-be-chosen-and-the-challenges-ahead/
1242032924	20250506	202505	2025	2025.3452											CVL	IMMIGRANT						CVL			1	043	043	04	1	2.8	3	1	3	0.53097345132743	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250506073000	https://economictimes.indiatimes.com/nri/migrate/indian-american-population-rises-to-5-2-million-in-the-us-now-the-second-largest-asian-group/articleshow/120922819.cms
1242032925	20250506	202505	2025	2025.3452											CVL	CITIZEN						CVL			1	190	190	19	4	-10.0	1	1	1	-7.07070707070707	0								4	Nuseirat, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.4486	34.3925	-797180	4	Nuseirat, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.4486	34.3925	-797180	20250506073000	https://english.wafa.ps/Pages/Details/157069
