1241994397	20240506	202405	2024	2024.3452	LAB	WORKER						LAB			NZL	AUCKLAND	NZL								0	180	180	18	4	-9.0	5	1	5	0.29542097488921	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20250506014500	https://www.rnz.co.nz/news/national/560082/police-won-t-spend-more-than-an-hour-on-most-mental-health-cases
1241994398	20240506	202405	2024	2024.3452	LAB	WORKER						LAB			NZL	AUCKLAND	NZL								0	180	180	18	4	-9.0	3	1	3	0.29542097488921	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	20250506014500	https://www.rnz.co.nz/news/national/560082/police-won-t-spend-more-than-an-hour-on-most-mental-health-cases
1241994399	20240506	202405	2024	2024.3452	LAB	WORKER						LAB			NZL	AUCKLAND	NZL								0	180	180	18	4	-9.0	2	1	2	0.29542097488921	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	5	Waikato, Waikato, New Zealand	NZ	NZG1	22389	-38	175.5	11483309	20250506014500	https://www.rnz.co.nz/news/national/560082/police-won-t-spend-more-than-an-hour-on-most-mental-health-cases
1241994400	20240506	202405	2024	2024.3452	LEG	HOUSE OF REPRESENTATIVES						LEG			USA	CALIFORNIA	USA								1	172	172	17	4	-5.0	8	1	8	-2.48091603053436	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506014500	https://www.yahoo.com/news/lawmakers-spark-outrage-voting-block-235500652.html
1241994401	20240506	202405	2024	2024.3452	MED	WRITER						MED			JUD	SUPREME COURT						JUD			1	110	110	11	3	-2.0	10	1	10	-6.92307692307694	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250506014500	https://thefederalist.com/2025/05/05/propublica-awarded-pulitzer-after-blaming-georgia-womans-abortion-pill-death-on-pro-life-laws/
1241994402	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	-0.0451263537906206	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250506014500	https://news.berkeley.edu/2025/05/05/with-right-and-left-deeply-divided-emerging-uc-berkeley-groups-embrace-the-vital-center/
1241994403	20240506	202405	2024	2024.3452	USA	CLEVELAND	USA																		1	057	057	05	1	8.0	10	1	10	-5.85106382978723	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250506014500	https://www.greenfieldreporter.com/2025/05/05/browns-linebacker-devin-bush-accused-of-assaulting-girlfriend-in-his-pittsburgh-home/
1241994404	20240506	202405	2024	2024.3452	USA	CONNECTICUT	USA																		0	129	129	12	3	-5.0	1	1	1	-1.2326656394453	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250506014500	https://www.kunc.org/politics/2025-05-05/attempt-to-tweak-colorados-first-in-the-nation-artificial-intelligence-law-is-killed
1241994405	20240506	202405	2024	2024.3452	USA	CONNECTICUT	USA																		0	129	129	12	3	-5.0	7	1	7	-1.2326656394453	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250506014500	https://www.kunc.org/politics/2025-05-05/attempt-to-tweak-colorados-first-in-the-nation-artificial-intelligence-law-is-killed
1241994406	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA								CVL	PROPERTY OWNER						CVL			1	030	030	03	1	4.0	4	1	4	-7.94520547945206	3	Travis County, Texas, United States	US	USTX	TX453	30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	20250506014500	https://www.kut.org/austin/2025-05-05/travis-county-texas-nate-paul-real-estate-developer-unpaid-property-taxes-lawsuit
1241994407	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA								CVL	VOTER						CVL			0	130	130	13	3	-4.4	2	2	2	-2.85188281827829	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20250506014500	https://www.yahoo.com/news/school-board-races-across-texas-000741117.html
1241994408	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA								CVL	VOTER						CVL			0	130	130	13	3	-4.4	2	2	2	-2.85188281827829	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506014500	https://www.yahoo.com/news/school-board-races-across-texas-000741117.html
1241994409	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA								EDU	STUDENT						EDU			0	186	186	18	4	-10.0	4	1	4	-0.0451263537906206	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250506014500	https://news.berkeley.edu/2025/05/05/with-right-and-left-deeply-divided-emerging-uc-berkeley-groups-embrace-the-vital-center/
1241994410	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	1	1	1	-0.0451263537906206	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250506014500	https://news.berkeley.edu/2025/05/05/with-right-and-left-deeply-divided-emerging-uc-berkeley-groups-embrace-the-vital-center/
1241994411	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	1	1	1	-0.0451263537906206	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	1	Israel	IS	IS		31.5	34.75	IS	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250506014500	https://news.berkeley.edu/2025/05/05/with-right-and-left-deeply-divided-emerging-uc-berkeley-groups-embrace-the-vital-center/
1241994412	20240506	202405	2024	2024.3452	USAGOV	UNITED STATES	USA					GOV													0	040	040	04	1	1.0	4	1	4	-0.0451263537906206	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250506014500	https://news.berkeley.edu/2025/05/05/with-right-and-left-deeply-divided-emerging-uc-berkeley-groups-embrace-the-vital-center/
1241994413	20240506	202405	2024	2024.3452	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-0.0451263537906206	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250506014500	https://news.berkeley.edu/2025/05/05/with-right-and-left-deeply-divided-emerging-uc-berkeley-groups-embrace-the-vital-center/
1241994414	20240506	202405	2024	2024.3452	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-0.0451263537906206	1	Israel	IS	IS		31.5	34.75	IS	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250506014500	https://news.berkeley.edu/2025/05/05/with-right-and-left-deeply-divided-emerging-uc-berkeley-groups-embrace-the-vital-center/
1241994415	20250406	202504	2025	2025.2630											JUD	ATTORNEY						JUD			1	030	030	03	1	4.0	10	1	10	-5	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250506014500	https://www.wbur.org/news/2025/05/05/councilor-boston-fernandes-anderson-pleads-guilty
1241994416	20250406	202504	2025	2025.2630	CHR	CHRISTIAN				CHR					GOV	ATTORNEY GENERAL						GOV			1	040	040	04	1	1.0	6	1	6	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994417	20250406	202504	2025	2025.2630	CHR	CHRISTIAN				CHR					GOV	ATTORNEY GENERAL						GOV			1	046	046	04	1	7.0	8	1	8	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994418	20250406	202504	2025	2025.2630	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994419	20250406	202504	2025	2025.2630	CHR	CHRISTIAN				CHR					USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994420	20250406	202504	2025	2025.2630	CHR	CHRISTIAN				CHR					USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	2	1	2	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994421	20250406	202504	2025	2025.2630	GOV	ATTORNEY GENERAL						GOV			CHR	CHRISTIAN				CHR					1	040	040	04	1	1.0	6	1	6	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994422	20250406	202504	2025	2025.2630	GOV	ATTORNEY GENERAL						GOV			CHR	CHRISTIAN				CHR					1	046	046	04	1	7.0	8	1	8	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994423	20250406	202504	2025	2025.2630	JUD	ATTORNEY						JUD													1	030	030	03	1	4.0	10	1	10	-5	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250506014500	https://www.wbur.org/news/2025/05/05/councilor-boston-fernandes-anderson-pleads-guilty
1241994424	20250406	202504	2025	2025.2630	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	015	015	01	1	0.0	1	1	1	-6.25	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250506014500	https://www.rferl.org/a/ukraine-russia-war-drones-moscow-kursk-sumy/33405522.html
1241994425	20250406	202504	2025	2025.2630	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	015	015	01	1	0.0	1	1	1	-6.25	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506014500	https://www.rferl.org/a/ukraine-russia-war-drones-moscow-kursk-sumy/33405522.html
1241994426	20250406	202504	2025	2025.2630	UKR	KYIV	UKR																		0	015	015	01	1	0.0	7	1	7	-6.25	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250506014500	https://www.rferl.org/a/ukraine-russia-war-drones-moscow-kursk-sumy/33405522.html
1241994427	20250406	202504	2025	2025.2630	UKR	KYIV	UKR																		0	015	015	01	1	0.0	1	1	1	-6.25	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	0								4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506014500	https://www.rferl.org/a/ukraine-russia-war-drones-moscow-kursk-sumy/33405522.html
1241994428	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	-1.3550135501355	3	Montgomery County, Maryland, United States	US	USMD	MD031	39.1501	-77.1997	1712500	0								3	Montgomery County, Maryland, United States	US	USMD		39.1501	-77.1997	1712500	20250506014500	https://www.wusa9.com/article/news/politics/montgomery-county-considers-income-tax-hike/65-b9098da4-e5d4-453d-9ff5-b8308c48c137
1241994429	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					1	040	040	04	1	1.0	2	1	2	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994430	20250406	202504	2025	2025.2630	USAGOV	UNITED STATES	USA					GOV			CHR	CHRISTIAN				CHR					1	040	040	04	1	1.0	2	1	2	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994431	20250406	202504	2025	2025.2630	USAGOV	UNITED STATES	USA					GOV			CHR	CHRISTIAN				CHR					1	046	046	04	1	7.0	2	1	2	-3.63457760314342	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250506014500	https://thefederalist.com/2025/05/05/hud-probes-whether-pronoun-vaccine-police-discriminated-against-christians/
1241994432	20250429	202504	2025	2025.3260	CAN	CANADA	CAN																		0	190	190	19	4	-10.0	1	1	1	-2.11764705882353	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	20250506014500	https://www.cbc.ca/news/politics/damien-kurek-poilievre-byelection-1.7526895
1241994433	20250429	202504	2025	2025.3260	CHN	CHINA	CHN								BUS	INVESTOR						BUS			1	010	010	01	1	0.0	4	1	4	-3.11203319502075	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506014500	https://www.yahoo.com/news/companies-leaving-more-jobs-unfilled-005104163.html
1241994434	20250429	202504	2025	2025.3260	CHN	BEIJING	CHN								USA	WASHINGTON	USA								1	043	043	04	1	2.8	1	1	1	-1.16459627329193	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250506014500	https://www.wsbradio.com/news/world/threatened-by-trump/BB7DR2LFC5BPPP2FNDEUB4JPGE/
1241994435	20250429	202504	2025	2025.3260	COP	POLICE						COP			USA	INDIANA	USA								0	010	010	01	1	0.0	2	1	2	-7.23684210526316	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250506014500	https://www.wlky.com/article/indiana-library-shooting-woman-hit-pellet/64675015
1241994436	20250429	202504	2025	2025.3260	COP	POLICE						COP			USA	INDIANA	USA								0	193	193	19	4	-10.0	2	1	2	-7.23684210526316	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250506014500	https://www.wlky.com/article/indiana-library-shooting-woman-hit-pellet/64675015
1241994437	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	3	1	3	-2.75297619047619	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506014500	https://www.aol.com/israel-security-cabinet-approves-expanded-065250094.html
1241994438	20250429	202504	2025	2025.3260	ISR	ISRAEL	ISR								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	2	1	2	-2.75297619047619	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506014500	https://www.aol.com/israel-security-cabinet-approves-expanded-065250094.html
1241994439	20250429	202504	2025	2025.3260	ISR	ISRAEL	ISR								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	2	1	2	-2.75297619047619	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250506014500	https://www.aol.com/israel-security-cabinet-approves-expanded-065250094.html
1241994440	20250429	202504	2025	2025.3260	ISRGOV	ISRAEL	ISR					GOV													1	036	036	03	1	4.0	1	1	1	-2.75297619047619	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506014500	https://www.aol.com/israel-security-cabinet-approves-expanded-065250094.html
1241994441	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-2.75297619047619	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506014500	https://www.aol.com/israel-security-cabinet-approves-expanded-065250094.html
1241994442	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								ISR	ISRAEL	ISR								0	036	036	03	1	4.0	2	1	2	-2.75297619047619	1	Saudi Arabia	SA	SA		25	45	SA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Saudi Arabia	SA	SA		25	45	SA	20250506014500	https://www.aol.com/israel-security-cabinet-approves-expanded-065250094.html
1241994443	20250429	202504	2025	2025.3260	USA	WASHINGTON	USA								CHN	BEIJING	CHN								1	042	042	04	1	1.9	2	1	2	-1.16459627329193	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250506014500	https://www.wsbradio.com/news/world/threatened-by-trump/BB7DR2LFC5BPPP2FNDEUB4JPGE/
1241994444	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	2	1	2	-1.80412371134021	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250506014500	https://www.newsnationnow.com/politics/marjorie-taylor-greene-georgia-governor-senate/
1241994445	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	111	111	11	3	-2.0	2	1	2	-1.80412371134021	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250506014500	https://www.newsnationnow.com/politics/marjorie-taylor-greene-georgia-governor-senate/
1241994446	20250505	202505	2025	2025.3425	BHR	BAHRAIN	BHR																		1	057	057	05	1	8.0	2	1	2	-7.8125	1	Bahrain	BA	BA		26	50.5	BA	0								1	Bahrain	BA	BA		26	50.5	BA	20250506014500	https://www.gdnonline.com:443/Details/1352351
1241994447	20250505	202505	2025	2025.3425	GOV	KING						GOV													1	057	057	05	1	8.0	6	1	6	-7.8125	1	Bahrain	BA	BA		26	50.5	BA	0								1	Bahrain	BA	BA		26	50.5	BA	20250506014500	https://www.gdnonline.com:443/Details/1352351
1241994448	20250505	202505	2025	2025.3425	GOV	KING						GOV			BHR	BAHRAIN	BHR								1	057	057	05	1	8.0	2	1	2	-7.8125	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20250506014500	https://www.gdnonline.com:443/Details/1352351
1241994449	20250505	202505	2025	2025.3425	GOV	PRINCE						GOV			SGPGOV	SINGAPORE	SGP					GOV			1	051	051	05	1	3.4	10	1	10	16.6666666666667	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20250506014500	https://www.gdnonline.com:443/Details/1352355
