1242045952	20250406	202504	2025	2025.2630	DEU	GERMANY	DEU								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	2	1	2	-0.68143100511073	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506090000	https://panow.com/2025/05/06/friedrich-merzs-bid-to-become-germanys-10th-chancellor-fails-first-ballot-by-6-votes/
1242045953	20250429	202504	2025	2025.3260	IGOUNO	THE UN		UNO				IGO			PSE	GAZA	PSE								1	111	111	11	3	-2.0	1	1	1	-6.32754342431762	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506090000	https://www.aa.com.tr/en/middle-east/palestinians-take-deadly-roads-in-search-of-food-in-gaza-strip/3558301
1242045954	20250429	202504	2025	2025.3260	ISR	ISRAELI	ISR								PSE	PALESTINIAN	PSE								1	075	075	07	2	7.0	1	1	1	-6.32754342431762	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506090000	https://www.aa.com.tr/en/middle-east/palestinians-take-deadly-roads-in-search-of-food-in-gaza-strip/3558301
1242045955	20250429	202504	2025	2025.3260	ISR	ISRAELI	ISR								PSE	PALESTINIAN	PSE								1	075	075	07	2	7.0	1	1	1	-6.32754342431762	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Unrwa, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.5119	34.4411	11268954	20250506090000	https://www.aa.com.tr/en/middle-east/palestinians-take-deadly-roads-in-search-of-food-in-gaza-strip/3558301
1242045956	20250505	202505	2025	2025.3425	HUN	HUNGARY	HUN								QAT	DOHA	QAT								1	042	042	04	1	1.9	8	1	8	7.39549839228296	1	Hungary	HU	HU		47	20	HU	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250506090000	https://thepeninsulaqatar.com/article/06/05/2025/qatar-chamber-hungary-discuss-agri-tech-cooperation
1242045957	20250505	202505	2025	2025.3425	JUD	ATTORNEY						JUD													0	018	018	01	1	3.4	2	1	2	-4.87551867219917	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250506090000	https://www.foxnews.com/us/gofundme-support-ohio-deputys-accused-killer-puts-target-backs-police-expert
1242045958	20250505	202505	2025	2025.3425	JUD	ATTORNEY						JUD													0	018	018	01	1	3.4	8	1	8	-4.87551867219917	3	University Of Cincinnati, Ohio, United States	US	USOH	OH061	39.1314	-84.5163	1080994	0								3	University Of Cincinnati, Ohio, United States	US	USOH		39.1314	-84.5163	1080994	20250506090000	https://www.foxnews.com/us/gofundme-support-ohio-deputys-accused-killer-puts-target-backs-police-expert
1242045959	20250505	202505	2025	2025.3425	PTY	POLITICAL PARTIES									GHA	GHANAIAN	GHA								1	051	051	05	1	3.4	10	1	10	1.68350168350168	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250506090000	https://www.graphic.com.gh/news/politics/ghana-news-chief-justices-suspension-protest-coalition-of-political-parties-expresses-gratitude-for-turnout.html
1242045960	20250505	202505	2025	2025.3425	QAT	DOHA	QAT								HUN	HUNGARY	HUN								1	043	043	04	1	2.8	5	1	5	7.39549839228296	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Hungary	HU	HU		47	20	HU	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250506090000	https://thepeninsulaqatar.com/article/06/05/2025/qatar-chamber-hungary-discuss-agri-tech-cooperation
1242045961	20250505	202505	2025	2025.3425	QAT	QATAR	QAT								HUN	HUNGARY	HUN								1	043	043	04	1	2.8	1	1	1	7.39549839228296	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20250506090000	https://thepeninsulaqatar.com/article/06/05/2025/qatar-chamber-hungary-discuss-agri-tech-cooperation
1242045962	20250505	202505	2025	2025.3425	QAT	DOHA	QAT								HUN	HUNGARY	HUN								1	043	043	04	1	2.8	2	1	2	7.39549839228296	1	Hungary	HU	HU		47	20	HU	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Hungary	HU	HU		47	20	HU	20250506090000	https://thepeninsulaqatar.com/article/06/05/2025/qatar-chamber-hungary-discuss-agri-tech-cooperation
1242045963	20250506	202505	2025	2025.3452											AFR	AFRICA	AFR								1	041	041	04	1	1.0	4	1	4	-1.78571428571429	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250506090000	https://www.ewn.co.za/2025/05/06/investigator-reveals-no-text-messages-with-mengo-found-on-mbenenge-s-cellphone
1242045964	20250506	202505	2025	2025.3452											AFR	AFRICA	AFR								0	111	111	11	3	-2.0	4	1	4	-0.39215686274509	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20250506090000	https://www.ewn.co.za/2025/05/06/siu-welcomes-establishment-of-overarching-anti-corruption-body-in-sa
1242045965	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			0	040	040	04	1	1.0	2	1	2	1.1686143572621	0								3	Hardin County, Kentucky, United States	US	USKY		37.7001	-85.9666	516893	3	Hardin County, Kentucky, United States	US	USKY		37.7001	-85.9666	516893	20250506090000	https://www.the-messenger.com/dawson_springs_progress/news/article_e9be3089-38a8-5ec0-9a8d-f1066a57945a.html
1242045966	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	4	1	4	-6.16740088105727	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20250506090000	http://www.starobserver.com.au/news/man-dressed-as-a-furry-violently-attacked-in-the-street-in-adelaide/236621
1242045967	20250506	202505	2025	2025.3452											AUS	BRISBANE	AUS								1	043	043	04	1	2.8	3	3	3	-9.82142857142857	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506090000	https://www.brisbanetimes.com.au/national/queensland/qld-police-failed-to-get-bondi-junction-killer-help-before-stabbing-spree-inquest-told-20250506-p5lx39.html
1242045968	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	12	3	12	-9.82142857142857	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506090000	https://www.brisbanetimes.com.au/national/queensland/qld-police-failed-to-get-bondi-junction-killer-help-before-stabbing-spree-inquest-told-20250506-p5lx39.html
1242045969	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	12	3	12	-9.82142857142857	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506090000	https://www.brisbanetimes.com.au/national/queensland/qld-police-failed-to-get-bondi-junction-killer-help-before-stabbing-spree-inquest-told-20250506-p5lx39.html
1242045970	20250506	202505	2025	2025.3452											AUS	PERTH	AUS								1	046	046	04	1	7.0	10	1	10	0.45248868778281	0								4	Surry Hills, New South Wales, Australia	AS	AS02	154637	-33.8861	151.214	352783	4	Surry Hills, New South Wales, Australia	AS	AS02	154637	-33.8861	151.214	352783	20250506090000	https://themusic.com.au/news/prolific-aussie-drummer-james-baker-dies-aged-71/lvAkiIuKjYw/06-05-25
1242045971	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	2	1	2	-6.06060606060606	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	20250506090000	https://www.inverelltimes.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242045972	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	2	1	2	-6.06060606060606	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506090000	https://www.inverelltimes.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242045973	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-6.06060606060606	0								4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506090000	https://www.inverelltimes.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242045974	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-6.06060606060606	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	20250506090000	https://www.inverelltimes.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242045975	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-6.06060606060606	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506090000	https://www.inverelltimes.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242045976	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	6	3	6	-9.82142857142857	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506090000	https://www.brisbanetimes.com.au/national/queensland/qld-police-failed-to-get-bondi-junction-killer-help-before-stabbing-spree-inquest-told-20250506-p5lx39.html
1242045977	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	6	3	6	-9.82142857142857	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20250506090000	https://www.brisbanetimes.com.au/national/queensland/qld-police-failed-to-get-bondi-junction-killer-help-before-stabbing-spree-inquest-told-20250506-p5lx39.html
1242045978	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	193	193	19	4	-10.0	4	1	4	-6.06060606060606	0								4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506090000	https://www.inverelltimes.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242045979	20250506	202505	2025	2025.3452											AZE	BAKU	AZE								0	036	036	03	1	4.0	10	1	10	1.8348623853211	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20250506090000	https://en.trend.az/business/4040340.html
1242045980	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			1	036	036	03	1	4.0	8	1	8	4.52261306532663	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	20250506090000	https://www.bristolpost.co.uk/whats-on/whats-on-news/tourists-can-now-fly-direct-10145067
1242045981	20250506	202505	2025	2025.3452											BUS	CHAMBER OF COMMERCE						BUS			1	036	036	03	1	4.0	2	1	2	3.17965023847377	0								3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	20250506090000	https://www.pbcommercial.com/news/2025/may/06/calendar-may-6/
1242045982	20250506	202505	2025	2025.3452											BUS	ENTREPRENEUR						BUS			1	040	040	04	1	1.0	10	1	10	2.36966824644549	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506090000	https://leadership.ng/over-1000-smes-to-benefit-from-convergence-africa-2025-conference/
1242045983	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	3	1	3	6.69856459330143	0								4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20250506090000	https://www.phnompenhpost.com/national/cambodian-hotels-slay-on-tripadvisor-snag-top-global-spots-in-2025-rankings
1242045984	20250506	202505	2025	2025.3452											BUSCVL	BUSINESS						BUS	CVL		1	040	040	04	1	1.0	3	1	3	-6.25	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250506090000	https://dunyanews.tv/en/Business/882464-fbr-to-set-up-a-facilitation-counter-for-taxpayers-guidance
1242045985	20250506	202505	2025	2025.3452											BUSCVL	BUSINESS						BUS	CVL		1	046	046	04	1	7.0	3	1	3	-6.25	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250506090000	https://dunyanews.tv/en/Business/882464-fbr-to-set-up-a-facilitation-counter-for-taxpayers-guidance
1242045986	20250506	202505	2025	2025.3452											CAN	OTTAWA	CAN								1	040	040	04	1	1.0	10	1	10	-1.66666666666667	0								4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	20250506090000	https://panow.com/2025/05/06/new-conservative-caucus-set-to-meet-in-ottawa-as-poilievre-pledges-to-learn-grow/
1242045987	20250506	202505	2025	2025.3452											CAN	CANADIAN	CAN								1	050	050	05	1	3.5	2	1	2	0	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506090000	https://www.aa.com.tr/en/americas/vote-on-separation-from-canada-possible-next-year-alberta-premier/3558192
1242045988	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	114	114	11	3	-2.0	5	1	5	-16.2162162162162	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250506090000	https://indianexpress.com/shorts/india/canada-parade-toronto-protest-imgery-language-high-commission-9985390/
1242045989	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	141	141	14	3	-6.5	5	1	5	-16.2162162162162	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250506090000	https://indianexpress.com/shorts/india/canada-parade-toronto-protest-imgery-language-high-commission-9985390/
1242045990	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			1	042	042	04	1	1.9	4	1	4	-9.48717948717947	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250506090000	https://www.israelnationalnews.com/news/407914
1242045991	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			1	042	042	04	1	1.9	1	1	1	-9.48717948717947	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250506090000	https://www.israelnationalnews.com/news/407914
1242045992	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	043	043	04	1	2.8	6	1	6	2.98507462686567	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506090000	https://www.frankie.com.au/article/tunesday-public-figures-are-onto-something-616962
1242045993	20250506	202505	2025	2025.3452											COP	POLICE PERSONNEL						COP			1	173	173	17	4	-5.0	2	1	2	-6.18181818181818	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250506090000	https://indianexpress.com/article/cities/mumbai/sc-grants-one-year-extension-trial-gangster-sandeep-gadoli-fake-encounter-case-9985559/
1242045994	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	-5.87044534412956	0								4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	4	Yenagoa, Bayelsa, Nigeria	NI	NI52	191383	4.92472	6.26417	-2031706	20250506090000	https://saharareporters.com/2025/05/06/police-arrest-suspected-killers-governor-diris-inlaw-traditional-ruler-bayelsa
1242045995	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-6.18181818181818	0								4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250506090000	https://indianexpress.com/article/cities/mumbai/sc-grants-one-year-extension-trial-gangster-sandeep-gadoli-fake-encounter-case-9985559/
1242045996	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-6.18181818181818	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250506090000	https://indianexpress.com/article/cities/mumbai/sc-grants-one-year-extension-trial-gangster-sandeep-gadoli-fake-encounter-case-9985559/
1242045997	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	4	1	4	3.17965023847377	0								3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	20250506090000	https://www.pbcommercial.com/news/2025/may/06/calendar-may-6/
1242045998	20250506	202505	2025	2025.3452											CVL	CITIZEN						CVL			0	042	042	04	1	1.9	2	1	2	2.07253886010363	0								3	Hopkins County, Kentucky, United States	US	USKY		37.3334	-87.55	516900	3	Hopkins County, Kentucky, United States	US	USKY		37.3334	-87.55	516900	20250506090000	https://www.the-messenger.com/news/local/article_9932ff57-19a8-5149-990b-ef00d3dec8cc.html
1242045999	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	4	1	4	3.17965023847377	0								3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	20250506090000	https://www.pbcommercial.com/news/2025/may/06/calendar-may-6/
1242046000	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			0	051	051	05	1	3.4	4	1	4	-4.56769983686786	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250506090000	https://economictimes.indiatimes.com/news/india/tension-along-international-border-farmers-rush-to-wrap-up-harvest/articleshow/120926247.cms
1242046001	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			0	051	051	05	1	3.4	1	1	1	-4.56769983686786	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Suchetgarh, Punjab, Pakistan	PK	PK04	40361	32.5438	73.9091	6097559	20250506090000	https://economictimes.indiatimes.com/news/india/tension-along-international-border-farmers-rush-to-wrap-up-harvest/articleshow/120926247.cms
1242046002	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	4	1	4	3.17965023847377	0								3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	3	Pine Bluff, Arkansas, United States	US	USAR		34.2284	-92.0032	78006	20250506090000	https://www.pbcommercial.com/news/2025/may/06/calendar-may-6/
1242046003	20250506	202505	2025	2025.3452											DEU	GERMAN	DEU								0	051	051	05	1	3.4	2	1	2	-3.22299651567944	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506090000	https://www.livemint.com/global/can-germany-s-new-chancellor-restore-its-leadership-role-in-europe-11746512465458.html
1242046004	20250506	202505	2025	2025.3452											DEU	GERMAN	DEU								0	060	060	06	2	6.0	1	1	1	-6.40809443507588	0								4	Elon, Ha?afon, Israel	IS	IS03	18314	33.0637	35.2201	-779663	4	Elon, Ha?afon, Israel	IS	IS03	18314	33.0637	35.2201	-779663	20250506090000	https://www.recorderonline.com/news/national_news/ap-news-summary-at-4-29-a-m-edt/article_124d1914-71d6-5203-a1a9-fd76ced43c58.html
1242046005	20250506	202505	2025	2025.3452											DEU	GERMANY	DEU								1	112	112	11	3	-2.0	2	1	2	-10.5555555555555	0								4	Kreuzberg, Bayern, Germany	GM	GM02	16535	47.6833	10.8667	-1812633	4	Kreuzberg, Bayern, Germany	GM	GM02	16535	47.6833	10.8667	-1812633	20250506090000	https://themunicheye.com/trial-ex-terrorist-daniela-klette-testimonies-20469
