1241984343	20250406	202504	2025	2025.2630	GOV	PRESIDENT						GOV			BUS	INVESTOR						BUS			0	050	050	05	1	3.5	4	1	4	-1.29198966408268	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506003000	https://www.whitecountycitizen.com/milken-crowd-warms-up-to-tariffs-while-condemning-all-the-chaos/article_5209b4eb-4588-5809-a947-3cd8b476a183.html
1241984344	20250406	202504	2025	2025.2630	JUD	LAWYER						JUD			USAJUD	NEW YORK	USA					JUD			1	020	020	02	1	3.0	6	1	6	-5.94059405940594	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506003000	https://www.thv11.com/article/news/nation-world/former-abercrombie-fitch-ceo-ruled-unfit-for-trial-ordered-hospitalized/507-603537dc-70b1-4fe5-9501-c0796f2bf76e
1241984345	20250406	202504	2025	2025.2630	USA	RHODE ISLAND	USA								GOV	ADMINISTRATION						GOV			0	115	115	11	3	-2.0	1	1	1	-3.72340425531915	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20250506003000	https://wgan.com/news/074470-maine-among-group-of-states-asking-judge-to-reverse-deep-cuts-to-us-health-and-human-services/
1241984346	20250406	202504	2025	2025.2630	USA	RHODE ISLAND	USA								GOV	ADMINISTRATION						GOV			0	115	115	11	3	-2.0	1	1	1	-3.72340425531915	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250506003000	https://wgan.com/news/074470-maine-among-group-of-states-asking-judge-to-reverse-deep-cuts-to-us-health-and-human-services/
1241984347	20250406	202504	2025	2025.2630	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	-5.94059405940594	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506003000	https://www.thv11.com/article/news/nation-world/former-abercrombie-fitch-ceo-ruled-unfit-for-trial-ordered-hospitalized/507-603537dc-70b1-4fe5-9501-c0796f2bf76e
1241984348	20250406	202504	2025	2025.2630	ZWE	ZIMBABWE	ZWE								AFR	AFRICA	AFR								1	040	040	04	1	1.0	1	1	1	-5.5956678700361	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	20250506003000	https://www.newsday.co.zw/local-news/article/200041539/protesters-in-bid-to-stop-auxillias-uk-visit
1241984349	20250429	202504	2025	2025.3260											DEU	NUREMBERG	DEU								0	042	042	04	1	1.9	4	1	4	-4.81239804241436	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506003000	https://www.villagevoice.com/long-before-the-godfather-mario-puzo-put-the-unspeakable-into-print/
1241984350	20250429	202504	2025	2025.3260											DEU	NUREMBERG	DEU								0	042	042	04	1	1.9	1	1	1	-4.81239804241436	0								3	Annapolis, Washington, United States	US	USWA	WA035	47.5476	-122.621	1511966	3	Annapolis, Washington, United States	US	USWA	WA035	47.5476	-122.621	1511966	20250506003000	https://www.villagevoice.com/long-before-the-godfather-mario-puzo-put-the-unspeakable-into-print/
1241984351	20250429	202504	2025	2025.3260	COP	POLICE						COP													0	190	190	19	4	-10.0	3	1	3	-2.03619909502263	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250506003000	https://www.foxbangor.com/news/former-reporter-celebrates-arrest-made-in-linda-maxwell-murder-case-after-decades-of-keeping-her/article_5fb8c808-6b6c-4355-8ccc-9f266a577070.html
1241984352	20250429	202504	2025	2025.3260	COP	POLICE						COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	1	1	1	-2.03619909502263	3	Washington County Jail, Maine, United States	US	USME	ME029	44.7162	-67.4594	1909385	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250506003000	https://www.foxbangor.com/news/former-reporter-celebrates-arrest-made-in-linda-maxwell-murder-case-after-decades-of-keeping-her/article_5fb8c808-6b6c-4355-8ccc-9f266a577070.html
1241984353	20250429	202504	2025	2025.3260	COP	POLICE						COP			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-2.03619909502263	3	Washington County Jail, Maine, United States	US	USME	ME029	44.7162	-67.4594	1909385	3	Washington County Jail, Maine, United States	US	USME		44.7162	-67.4594	1909385	3	Washington County Jail, Maine, United States	US	USME		44.7162	-67.4594	1909385	20250506003000	https://www.foxbangor.com/news/former-reporter-celebrates-arrest-made-in-linda-maxwell-murder-case-after-decades-of-keeping-her/article_5fb8c808-6b6c-4355-8ccc-9f266a577070.html
1241984354	20250429	202504	2025	2025.3260	DEU	NUREMBERG	DEU																		0	043	043	04	1	2.8	3	1	3	-4.81239804241436	4	Mauthausen, Bayern, Germany	GM	GM02	5638	47.7667	12.9	-1824149	0								4	Mauthausen, Bayern, Germany	GM	GM02	5638	47.7667	12.9	-1824149	20250506003000	https://www.villagevoice.com/long-before-the-godfather-mario-puzo-put-the-unspeakable-into-print/
1241984355	20250429	202504	2025	2025.3260	DEU	NUREMBERG	DEU																		0	043	043	04	1	2.8	2	1	2	-4.81239804241436	3	Annapolis, Washington, United States	US	USWA	WA035	47.5476	-122.621	1511966	0								3	Annapolis, Washington, United States	US	USWA	WA035	47.5476	-122.621	1511966	20250506003000	https://www.villagevoice.com/long-before-the-godfather-mario-puzo-put-the-unspeakable-into-print/
1241984356	20250429	202504	2025	2025.3260	JUD	FEDERAL JUDGE						JUD			FRA	FRANCE	FRA								0	016	016	01	1	-2.0	4	1	4	1.90476190476191	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506003000	https://techxplore.com/news/2025-05-openai-reverses-nonprofit-business.html
1241984357	20250506	202505	2025	2025.3452											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-5.5956678700361	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Mhlanga, Matabeleland South, Zimbabwe	ZI	ZI07	6329	-20.7312	27.944	-2322980	20250506003000	https://www.newsday.co.zw/local-news/article/200041539/protesters-in-bid-to-stop-auxillias-uk-visit
1241984358	20250506	202505	2025	2025.3452											AFR	AFRICA	AFR								1	040	040	04	1	1.0	6	1	6	-5.5956678700361	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506003000	https://www.newsday.co.zw/local-news/article/200041539/protesters-in-bid-to-stop-auxillias-uk-visit
1241984359	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	010	010	01	1	0.0	10	1	10	-2.10526315789474	0								4	Aldinga, South Australia, Australia	AS	AS05	5296	-35.2833	138.483	-1555396	4	Aldinga, South Australia, Australia	AS	AS05	5296	-35.2833	138.483	-1555396	20250506003000	https://au.news.yahoo.com/sad-mystery-as-another-huge-shark-washes-up-on-aussie-beach-this-isnt-normal-222743288.html
1241984360	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								1	042	042	04	1	1.9	14	2	14	6.44329896907217	0								4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	20250506003000	https://www.theadvocate.com.au/story/8952626/aussies-embrace-hong-kong-new-attractions-in-2025/
1241984361	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								1	042	042	04	1	1.9	2	2	2	6.44329896907217	0								4	Shandong, Jiangsu, China	CH	CH04	13151	32.9793	118.852	11415469	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250506003000	https://www.theadvocate.com.au/story/8952626/aussies-embrace-hong-kong-new-attractions-in-2025/
1241984362	20250506	202505	2025	2025.3452											AUS	CANBERRA	AUS								0	046	046	04	1	7.0	10	1	10	-1.82012847965739	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250506003000	https://www.braidwoodtimes.com.au/story/8958379/meet-ali-france-the-woman-who-defeated-peter-dutton-in-dickson/
1241984363	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	112	112	11	3	-2.0	4	1	4	1.02941176470588	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20250506003000	https://www.bendigoadvertiser.com.au/story/8958735/victory-in-europe-a-tribute-to-flying-officer-albert-crellin/
1241984364	20250506	202505	2025	2025.3452											AUT	AUSTRIA	AUT								1	042	042	04	1	1.9	5	1	5	-6.13026819923371	0								4	Salzburg, Salzburg, Austria	AU	AU05	5638	47.8	13.0333	-1989985	4	Salzburg, Salzburg, Austria	AU	AU05	5638	47.8	13.0333	-1989985	20250506003000	https://voiceofvienna.org/2025/05/tragedy-in-austria-woman-shot-on-busy-street-police-launch-manhunt-for-ex-partner/
1241984365	20250506	202505	2025	2025.3452											BRA	BRAZILIAN	BRA								1	036	036	03	1	4.0	3	1	3	0.60483870967741	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250506003000	https://www.eurasiareview.com/06052025-beef-production-emits-more-than-twice-the-greenhouse-gas-targets/
1241984366	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			0	036	036	03	1	4.0	10	1	10	5.12820512820513	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250506003000	https://www.flyingmag.com/emirates-to-add-1500-international-pilots-by-2027/
1241984367	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	5	1	5	1.71526586620926	0								3	Brown County, Texas, United States	US	USTX		31.7835	-98.9837	1383810	3	Brown County, Texas, United States	US	USTX		31.7835	-98.9837	1383810	20250506003000	https://www.brownwoodnews.com/2025/05/05/commissioners-approve-final-payment-for-new-health-dept-building/
1241984368	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	0.85227272727272	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250506003000	https://www.ijpr.org/law-and-justice/2025-05-05/feds-will-sell-southern-oregons-only-federal-courthouse-but-new-building-planned
1241984369	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	1	1	1	-3.06946688206785	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506003000	https://www.abc.net.au/news/2025-05-06/m1-scrap-metal-spill-bill-rises-drivers-claim-tyres-repairs/105254330
1241984370	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	6	1	6	-5.33333333333333	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506003000	https://journalstar.com/article_aef5e765-500e-55cc-a96a-ea207c82839b.html
1241984371	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	1	1	1	-3.06946688206785	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506003000	https://www.abc.net.au/news/2025-05-06/m1-scrap-metal-spill-bill-rises-drivers-claim-tyres-repairs/105254330
1241984372	20250506	202505	2025	2025.3452											BUS	BANK						BUS			1	051	051	05	1	3.4	6	1	6	3.42465753424658	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250506003000	https://www.pembroketoday.ca/2025/05/05/hot-wing-challenge-for-the-killaloe-food-bank-goes-may-24th/
1241984373	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	060	060	06	2	6.0	10	1	10	-1.85185185185185	0								0								0								20250506003000	https://411mania.com/wrestling/alberto-el-patron-more-aaa-talents-sign-wwe/
1241984374	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			0	090	090	09	2	-2.0	6	1	6	-5.33333333333333	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506003000	https://journalstar.com/article_aef5e765-500e-55cc-a96a-ea207c82839b.html
1241984375	20250506	202505	2025	2025.3452											CAN	VANCOUVER	CAN								1	051	051	05	1	3.4	8	1	8	-3.44827586206897	0								4	Okotoks, Alberta, Canada	CA	CA01	12525	50.7167	-113.967	-570583	4	Okotoks, Alberta, Canada	CA	CA01	12525	50.7167	-113.967	-570583	20250506003000	https://www.okotoksonline.com/articles/vigil-to-be-held-in-okotoks-to-mourn-lapu-lapu-day-festival-tragedy
1241984376	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	063	063	06	2	7.4	2	1	2	-4.72143531633617	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250506003000	https://www.cbc.ca/news/world/alcatraz-prison-history-1.7526983
1241984377	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	063	063	06	2	7.4	8	1	8	-4.72143531633617	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506003000	https://www.cbc.ca/news/world/alcatraz-prison-history-1.7526983
1241984378	20250506	202505	2025	2025.3452											CAN	VANCOUVER	CAN								1	173	173	17	4	-5.0	8	1	8	-3.44827586206897	0								1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20250506003000	https://www.okotoksonline.com/articles/vigil-to-be-held-in-okotoks-to-mourn-lapu-lapu-day-festival-tragedy
1241984379	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	190	190	19	4	-10.0	1	1	1	-1.18063754427391	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506003000	https://montecristomagazine.com/magazine/spring-2025/bring-back-hope
1241984380	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								1	040	040	04	1	1.0	12	1	10	-1.84971098265896	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506003000	https://www.npr.org/transcripts/nx-s1-5382336
1241984381	20250506	202505	2025	2025.3452											COP	DEPUTIES						COP			0	036	036	03	1	4.0	2	1	2	-4.71014492753623	0								3	Hendricks County, Indiana, United States	US	USIN		39.7606	-86.5264	450358	3	Hendricks County, Indiana, United States	US	USIN		39.7606	-86.5264	450358	20250506003000	https://www.wbiw.com/2025/05/05/isp-investigating-officer-involved-shooting-at-the-hendricks-county-courthouse/
1241984382	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	112	112	11	3	-2.0	20	2	20	-7.66851188537936	0								0								0								20250506003000	http://www.thebulltulsa.com/story/68192b2fb507ff97611d4571/man-arrested-in-vandalism-of-sand-springs-home
1241984383	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	112	112	11	3	-2.0	2	1	2	-3.69181380417335	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20250506003000	http://www.eastcountymagazine.org/recall-ortiz-effort-passes-first-verification-hurdle-opponents-criticize-recall-organizer-%E2%80%9Cdie-%E2%80%9D
1241984384	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	112	112	11	3	-2.0	3	1	3	-3.69181380417335	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250506003000	http://www.eastcountymagazine.org/recall-ortiz-effort-passes-first-verification-hurdle-opponents-criticize-recall-organizer-%E2%80%9Cdie-%E2%80%9D
1241984385	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	1712	171	17	4	-9.2	10	1	10	-8.10810810810811	0								0								0								20250506003000	http://www.thebulltulsa.com/story/68192b2fb507ff97611d4571/man-arrested-in-vandalism-of-sand-springs-home
1241984386	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-3.29218106995885	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250506003000	https://www.latimes.com/california/story/2025-05-05/driver-crashes-into-jennifer-anistons-bel-air-mansion-is-detained-by-police
1241984387	20250506	202505	2025	2025.3452											CRM	CULPRIT						CRM			0	042	042	04	1	1.9	5	1	5	-2.93255131964809	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506003000	https://abovethelaw.com/2025/05/californias-bar-exam-fiasco-enters-next-stage-of-stupid/
1241984388	20250506	202505	2025	2025.3452											CRM	CRIMINAL						CRM			0	100	100	10	3	-5.0	3	1	3	1.34638922888616	0								4	Gulf Of Mexico, Mexico (general), Mexico	MX	MX00	20887	25	-90	-1683344	4	Gulf Of Mexico, Mexico (general), Mexico	MX	MX00	20887	25	-90	-1683344	20250506003000	https://www.wokv.com/news/national/cinco-de-mayo/ENLKAAD7NBHMFHWSIRRE7DMIHA/
1241984389	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	8	1	8	0.29985007496252	0								3	Burlington, Indiana, United States	US	USIN	IN015	40.4803	-86.3947	431841	3	Burlington, Indiana, United States	US	USIN	IN015	40.4803	-86.3947	431841	20250506003000	https://insideclimatenews.org/news/05052025/north-carolina-republicans-target-environmental-justice-clean-energy/
1241984390	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	2	1	2	0.29985007496252	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250506003000	https://insideclimatenews.org/news/05052025/north-carolina-republicans-target-environmental-justice-clean-energy/
1241984391	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	0.41237113402062	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250506003000	https://metro.co.uk/2025/05/05/lucas-heart-broken-dillon-tragic-hollyoaks-goodbye-twist-23016664/
1241984392	20250506	202505	2025	2025.3452											CVL	CIVILIAN						CVL			1	042	042	04	1	1.9	10	1	10	-1.9047619047619	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250506003000	http://www.thebulltulsa.com/story/6819426de24f4f01b488acc5/widow-of-oklahoma-army-veteran-denied-va-headstone-still-seeking-answers-more-than-a-year-after-his-death
