1242008154	20250406	202504	2025	2025.2630	USA	PHOENIX	USA																		0	173	173	17	4	-5.0	1	1	1	-8.85608856088565	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20250506034500	https://wfin.com/fox-national-news/doomsday-mom-lori-vallow-seeks-new-murder-conspiracy-trial-claiming-juror-misconduct/
1242008155	20250406	202504	2025	2025.2630	USA	JERSEY	USA								SIK	SIKH				SIK					1	010	010	01	1	0.0	2	1	2	9.41828254847646	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250506034500	http://hudsoncountyview.com/letter-sikh-heritage-month-in-hudson-county-a-vibrant-community-initiative/
1242008156	20250406	202504	2025	2025.2630	USA	JERSEY	USA								SIK	SIKH				SIK					1	010	010	01	1	0.0	6	1	6	9.41828254847646	1	United States	US	US		39.828175	-98.5795	US	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250506034500	http://hudsoncountyview.com/letter-sikh-heritage-month-in-hudson-county-a-vibrant-community-initiative/
1242008157	20250406	202504	2025	2025.2630	USA	JERSEY	USA								SIK	SIKH				SIK					1	010	010	01	1	0.0	2	1	2	9.41828254847646	1	United States	US	US		39.828175	-98.5795	US	1	Spain	SP	SP		40	-4	SP	1	United States	US	US		39.828175	-98.5795	US	20250506034500	http://hudsoncountyview.com/letter-sikh-heritage-month-in-hudson-county-a-vibrant-community-initiative/
1242008158	20250406	202504	2025	2025.2630	USA	JERSEY	USA								SIK	SIKH				SIK					1	051	051	05	1	3.4	10	1	10	9.41828254847646	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250506034500	http://hudsoncountyview.com/letter-sikh-heritage-month-in-hudson-county-a-vibrant-community-initiative/
1242008159	20250429	202504	2025	2025.3260	AUS	AUSTRALIA	AUS								AUSCVL	AUSTRALIA	AUS					CVL			1	111	111	11	3	-2.0	8	2	8	-2.22386274892621	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20250506034500	https://www.areanews.com.au/story/8959632/riverina-voters-criticised-by-wagga-councillor-following-election/
1242008160	20250429	202504	2025	2025.3260	AUSCVL	AUSTRALIAN	AUS					CVL													1	111	111	11	3	-2.0	12	2	12	-2.22386274892621	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	0								4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20250506034500	https://www.areanews.com.au/story/8959632/riverina-voters-criticised-by-wagga-councillor-following-election/
1242008161	20250429	202504	2025	2025.3260	USA	SAN FRANCISCO	USA								GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	3	1	3	2.61780104712042	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250506034500	https://www.cbsnews.com/news/kamala-harris-met-gala-2025/
1242008162	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	2.61780104712042	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506034500	https://www.cbsnews.com/news/kamala-harris-met-gala-2025/
1242008163	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	111	111	11	3	-2.0	2	1	2	2.61780104712042	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506034500	https://www.cbsnews.com/news/kamala-harris-met-gala-2025/
1242008164	20250505	202505	2025	2025.3425	AFR	AFRICA	AFR								BUS	BANK						BUS			1	071	071	07	2	7.4	8	1	8	-0.53956834532374	4	Okoroafor, Delta, Nigeria	NI	NI36	191421	5.49038	6.38669	10599171	4	Okoroafor, Delta, Nigeria	NI	NI36	191421	5.49038	6.38669	10599171	4	Okoroafor, Delta, Nigeria	NI	NI36	191421	5.49038	6.38669	10599171	20250506034500	https://www.thisdaylive.com/index.php/2025/05/06/afreximbank-to-fund-african-energy-bank-with-19bn-in-bid-to-raise-oil-industry-capacity/
1242008165	20250505	202505	2025	2025.3425	AFR	AFRICA	AFR								BUS	BANK						BUS			1	071	071	07	2	7.4	2	1	2	-0.53956834532374	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Okoroafor, Delta, Nigeria	NI	NI36	191421	5.49038	6.38669	10599171	4	Okoroafor, Delta, Nigeria	NI	NI36	191421	5.49038	6.38669	10599171	20250506034500	https://www.thisdaylive.com/index.php/2025/05/06/afreximbank-to-fund-african-energy-bank-with-19bn-in-bid-to-raise-oil-industry-capacity/
1242008166	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.19494047619047	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	0								4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	20250506034500	https://www.bluemountainsgazette.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008167	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506034500	https://www.gleninnesexaminer.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008168	20250505	202505	2025	2025.3425	GOV	MINIST						GOV													1	057	057	05	1	8.0	3	1	3	1.80878552971577	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506034500	https://www.thisdaylive.com/index.php/2025/05/06/fec-okays-nigeria-first-economic-policy-to-prioritise-local-industries/
1242008169	20250505	202505	2025	2025.3425	GOV	MINIST						GOV			NGA	NIGERIA	NGA								1	057	057	05	1	8.0	2	1	2	1.80878552971577	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506034500	https://www.thisdaylive.com/index.php/2025/05/06/fec-okays-nigeria-first-economic-policy-to-prioritise-local-industries/
1242008170	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.19494047619047	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	0								4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	20250506034500	https://www.bluemountainsgazette.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008171	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21320545924013	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506034500	https://www.gleninnesexaminer.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008172	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.19494047619047	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	20250506034500	https://www.bluemountainsgazette.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008173	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506034500	https://www.gleninnesexaminer.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008174	20250505	202505	2025	2025.3425	NGA	NIGERIA	NGA								GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	2	1	2	1.80878552971577	4	Edun, Nigeria (general), Nigeria	NI	NI00	191219	7.46667	4.05	-2005805	4	Edun, Nigeria (general), Nigeria	NI	NI00	191219	7.46667	4.05	-2005805	4	Edun, Nigeria (general), Nigeria	NI	NI00	191219	7.46667	4.05	-2005805	20250506034500	https://www.thisdaylive.com/index.php/2025/05/06/fec-okays-nigeria-first-economic-policy-to-prioritise-local-industries/
1242008175	20250505	202505	2025	2025.3425	NGA	NIGERIA	NGA								GOV	GOVERNMENT						GOV			1	057	057	05	1	8.0	2	1	2	1.80878552971577	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506034500	https://www.thisdaylive.com/index.php/2025/05/06/fec-okays-nigeria-first-economic-policy-to-prioritise-local-industries/
1242008176	20250505	202505	2025	2025.3425	RUS	RUSSIA	RUS								ISR	ISRAEL	ISR								1	051	051	05	1	3.4	4	1	4	-2.19298245614035	1	Russia	RS	RS		60	100	RS	1	Israel	IS	IS		31.5	34.75	IS	1	Russia	RS	RS		60	100	RS	20250506034500	https://www.dawn.com/news/1908769/from-the-past-pages-of-dawn-1950-seventy-five-years-ago-pagaro-against-violence
1242008177	20250505	202505	2025	2025.3425	RUS	RUSSIA	RUS								PSE	PALESTINE	PSE								1	051	051	05	1	3.4	2	1	2	-2.19298245614035	1	Russia	RS	RS		60	100	RS	1	Israel	IS	IS		31.5	34.75	IS	1	Russia	RS	RS		60	100	RS	20250506034500	https://www.dawn.com/news/1908769/from-the-past-pages-of-dawn-1950-seventy-five-years-ago-pagaro-against-violence
1242008178	20250506	202505	2025	2025.3452											AFR	AFRICA	AFR								0	031	031	03	1	5.2	10	1	10	2.56111757857974	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250506034500	https://www.hartenergy.com/ep/exclusives/ep-highlights-may-5-2025-212823
1242008179	20250506	202505	2025	2025.3452											AREGOV	EMIRATI	ARE					GOV			0	042	042	04	1	1.9	6	1	6	-1.17820324005891	0								4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20250506034500	https://www.thestar.com.my/news/focus/2025/05/06/flight-of-a-syrian-despot
1242008180	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	0.408441116405711	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506034500	https://www.miragenews.com/labors-feminisation-key-to-albaneses-aussie-1454982/
1242008181	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	0	0								4	Bob Hill, Western Australia, Australia	AS	AS08	5527	-26.2333	127.45	-1560116	4	Bob Hill, Western Australia, Australia	AS	AS08	5527	-26.2333	127.45	-1560116	20250506034500	https://www.aol.co.uk/former-nz-top-cop-tapped-023109080.html
1242008182	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.19494047619047	0								4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	20250506034500	https://www.bluemountainsgazette.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008183	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.21320545924013	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506034500	https://www.gleninnesexaminer.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242008184	20250506	202505	2025	2025.3452											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	12	1	10	-1.5625	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506034500	https://www.redlandcitybulletin.com.au/story/8959542/broncos-mam-wont-make-nrl-return-against-rabbitohs/
1242008185	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.77065767284991	0								4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	20250506034500	https://www.bluemountainsgazette.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1242008186	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.81968569065343	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506034500	https://www.gleninnesexaminer.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1242008187	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	8	1	4	6.05759682224429	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506034500	https://www.dailymail.co.uk/tvshowbiz/article-14681637/Miranda-Kerr-Met-Gala-2025-New-York-City.html
1242008188	20250506	202505	2025	2025.3452											AUSGOVGOVENV	TANYA PLIBERSEK	AUS					GOV	GOV	ENV	0	014	014	01	1	0.0	10	1	10	-1.41388174807198	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250506034500	https://www.abc.net.au/news/2025-05-06/liberal-preferences-climate-200-kate-hulett-fremantle-elect/105259208
1242008189	20250506	202505	2025	2025.3452											AUSGOVGOVENV	TANYA PLIBERSEK	AUS					GOV	GOV	ENV	0	020	020	02	1	3.0	10	1	10	-1.41388174807198	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250506034500	https://www.abc.net.au/news/2025-05-06/liberal-preferences-climate-200-kate-hulett-fremantle-elect/105259208
1242008190	20250506	202505	2025	2025.3452											BEL	BRUGES	BEL								1	043	043	04	1	2.8	10	1	10	-4.59770114942529	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20250506034500	https://www.myjoyonline.com/murder-arrest-after-mans-death-on-cruise-ship/
1242008191	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			0	042	042	04	1	1.9	3	1	3	4.11255411255411	0								4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	20250506034500	https://punto.com.ph/grab-discounted-airfares-and-accommodations-at-sunlight-airs-grand-travel-fest-clark-2025/
1242008192	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			0	042	042	04	1	1.9	2	1	2	4.11255411255411	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Boracay, Aklan, Philippines	RP	RP04	24247	11.9653	121.926	-2415437	20250506034500	https://punto.com.ph/grab-discounted-airfares-and-accommodations-at-sunlight-airs-grand-travel-fest-clark-2025/
1242008193	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			1	043	043	04	1	2.8	10	1	10	-5.06329113924051	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250506034500	https://www.yahoo.com/news/wind-inclement-weather-causes-hundreds-232011261.html
1242008194	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	051	051	05	1	3.4	10	1	10	4.07725321888412	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506034500	https://www.thisdaylive.com/index.php/2025/05/06/dangote-visits-tinubu-hails-presidents-key-changes-in-oil-sector/
1242008195	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			1	057	057	05	1	8.0	10	1	10	6.42722117202268	0								4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250506034500	https://en.vietnamplus.vn/vietjet-sees-24-profit-increase-amid-bold-intl-growth-in-q1-post318686.vnp
1242008196	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	051	051	05	1	3.4	8	1	8	3.6697247706422	0								4	Pontiac, Quebec, Canada	CA	CA10	12778	46.75	-77	-571493	4	Pontiac, Quebec, Canada	CA	CA10	12778	46.75	-77	-571493	20250506034500	https://theequity.ca/about-the-equity/
1242008197	20250506	202505	2025	2025.3452											CHR	CHRISTIANITY				CHR					0	130	130	13	3	-4.4	2	1	2	-2.18926553672316	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506034500	https://www.ncregister.com/news/tadie-europe-and-papal-conclave
1242008198	20250506	202505	2025	2025.3452											CHR	CHRISTIANITY				CHR					0	130	130	13	3	-4.4	3	1	3	-2.18926553672316	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250506034500	https://www.ncregister.com/news/tadie-europe-and-papal-conclave
1242008199	20250506	202505	2025	2025.3452											COP	DEPUTY						COP			0	036	036	03	1	4.0	1	1	1	0	0								4	Bob Hill, Western Australia, Australia	AS	AS08	5527	-26.2333	127.45	-1560116	4	Bob Hill, Western Australia, Australia	AS	AS08	5527	-26.2333	127.45	-1560116	20250506034500	https://www.aol.co.uk/former-nz-top-cop-tapped-023109080.html
1242008200	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			0	051	051	05	1	3.4	10	1	10	-5.47045951859956	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250506034500	https://www.nbcphiladelphia.com/news/local/pottstown-shooting-standoff-officer-shot-suspect-killed-investigation/4177585/
1242008201	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			1	112	112	11	3	-2.0	4	1	4	-4.67706013363029	0								3	Rio Rancho, New Mexico, United States	US	USNM		35.2334	-106.664	1699884	3	Rio Rancho, New Mexico, United States	US	USNM		35.2334	-106.664	1699884	20250506034500	https://www.yahoo.com/news/state-police-officer-accused-crashing-030500561.html
1242008202	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			1	112	112	11	3	-2.0	16	2	16	-3.73453135292826	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250506034500	https://www.abqjournal.com/news/article_5dbc348e-29a7-440e-b2ec-7c786e94a9c7.html
1242008203	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-7.02341137123745	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20250506034500	https://www.yahoo.com/news/3-killed-5-injured-shooting-020855786.html
1242008204	20250506	202505	2025	2025.3452											CRM	CARTEL						CRM			0	061	061	06	2	6.4	10	1	10	-3.6869826937547	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250506034500	https://www.celebdirtylaundry.com/2025/ncis-finale-recap-05-05-25-season-22-episode-20-nexus/
1242008205	20250506	202505	2025	2025.3452											CUB	CUBA	CUB								1	080	080	08	2	5.0	6	1	6	-3.49708576186512	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250506034500	https://www.frontpagemag.com/radical-sons-unfinished-business/
1242008206	20250506	202505	2025	2025.3452											CUB	CUBA	CUB								1	080	080	08	2	5.0	4	1	4	-3.49708576186512	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250506034500	https://www.frontpagemag.com/radical-sons-unfinished-business/
1242008207	20250506	202505	2025	2025.3452											CUB	CUBA	CUB								0	190	190	19	4	-10.0	2	1	2	-3.49708576186512	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250506034500	https://www.frontpagemag.com/radical-sons-unfinished-business/
1242008208	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	5	1	5	-6.4340239912759	0								4	Ferozepur, Punjab, India	IN	IN23	17825	30.9167	74.6	-2095647	4	Ferozepur, Punjab, India	IN	IN23	17825	30.9167	74.6	-2095647	20250506034500	https://economictimes.indiatimes.com/news/new-updates/mock-drill-in-india-what-it-is-and-what-to-expect-during-the-may-7-war-like-emergency-blackout-exercise-amid-india-pakistan-tensions/articleshow/120916646.cms
1242008209	20250506	202505	2025	2025.3452											CVL	ELECTOR						CVL			0	043	043	04	1	2.8	6	1	6	-4.41537203597711	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506034500	https://www.yumasun.com/news/national_news/ap-news-summary-at-10-53-p-m-edt/article_9c384fc3-b134-5bde-98b9-7ae0821988a3.html
