1242017689	20250406	202504	2025	2025.2630	BUS	COMPANIES						BUS			CHN	CHINA	CHN								1	172	172	17	4	-5.0	1	1	1	0.49342105263158	4	Temu, Lombardia, Italy	IT	IT09	26294	46.25	10.4667	-130585	1	Brazil	BR	BR		-10	-55	BR	1	United States	US	US		39.828175	-98.5795	US	20250506051500	https://www.brecorder.com/news/40361241/shein-temu-ramp-up-advertising-in-uk-and-france-as-us-tariffs-hit
1242017690	20250406	202504	2025	2025.2630	DEU	GERMANY	DEU								GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	4	1	4	-0.16750418760469	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506051500	https://www.mymotherlode.com/news/europe/3847071/german-lawmakers-vote-whether-to-approve-mertz-as-chancellor-heres-what-to-know.html
1242017691	20250406	202504	2025	2025.2630	JUD	JUDGE						JUD													1	120	120	12	3	-4.0	2	1	2	-8.96226415094341	3	Danville, Louisiana, United States	US	USLA	LA013	32.229	-92.8479	547287	0								3	Danville, Louisiana, United States	US	USLA	LA013	32.229	-92.8479	547287	20250506051500	https://www.chathamstartribune.com/news/article_87c090fc-ceae-40bd-aa55-9ed94b77e7cf.html
1242017692	20250406	202504	2025	2025.2630	MDV	MALE	MDV								USA	CALIFORNIA	USA								0	043	043	04	1	2.8	10	1	10	-6.05504587155963	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506051500	https://foxwilmington.com/ex-california-police-captain-accused-of-midair-lewd-behavior-after-allegedly-downing-entire-bottle-of-bubbly/
1242017693	20250406	202504	2025	2025.2630	NZL	CHRISTCHURCH	NZL								AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	1.53172866520788	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	20250506051500	https://www.newstalkzb.co.nz/news/national/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/
1242017694	20250406	202504	2025	2025.2630	NZL	CHRISTCHURCH	NZL								AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	1.53172866520788	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506051500	https://www.newstalkzb.co.nz/news/national/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/
1242017695	20250406	202504	2025	2025.2630	NZL	CHRISTCHURCH	NZL								COP	POLICE						COP			1	190	190	19	4	-10.0	3	1	3	-0.79681274900398	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	20250506051500	https://www.newstalkzb.co.nz/news/national/former-police-commissioner-mike-bush-to-take-on-victoria-police-top-cop-role/
1242017696	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA																		1	174	174	17	4	-5.0	2	1	2	-8.96226415094341	3	Danville, Louisiana, United States	US	USLA	LA013	32.229	-92.8479	547287	0								3	Danville, Louisiana, United States	US	USLA	LA013	32.229	-92.8479	547287	20250506051500	https://www.chathamstartribune.com/news/article_87c090fc-ceae-40bd-aa55-9ed94b77e7cf.html
1242017697	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA																		1	174	174	17	4	-5.0	2	1	2	-8.96226415094341	3	Danville, Louisiana, United States	US	USLA	LA013	32.229	-92.8479	547287	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250506051500	https://www.chathamstartribune.com/news/article_87c090fc-ceae-40bd-aa55-9ed94b77e7cf.html
1242017698	20250406	202504	2025	2025.2630	USA	CALIFORNIA	USA								MDV	MALE	MDV								0	042	042	04	1	1.9	10	1	10	-6.05504587155963	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506051500	https://foxwilmington.com/ex-california-police-captain-accused-of-midair-lewd-behavior-after-allegedly-downing-entire-bottle-of-bubbly/
1242017699	20250406	202504	2025	2025.2630	USA	CALIFORNIA	USA								MIL	CAPTAIN						MIL			1	112	112	11	3	-2.0	17	1	10	-6.05504587155963	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506051500	https://foxwilmington.com/ex-california-police-captain-accused-of-midair-lewd-behavior-after-allegedly-downing-entire-bottle-of-bubbly/
1242017700	20250406	202504	2025	2025.2630	USAJUD	UNITED STATES	USA					JUD													1	120	120	12	3	-4.0	2	1	2	-8.96226415094341	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								3	Danville, Louisiana, United States	US	USLA	LA013	32.229	-92.8479	547287	20250506051500	https://www.chathamstartribune.com/news/article_87c090fc-ceae-40bd-aa55-9ed94b77e7cf.html
1242017701	20250406	202504	2025	2025.2630	USAJUD	UNITED STATES	USA					JUD													1	120	120	12	3	-4.0	2	1	2	-8.96226415094341	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250506051500	https://www.chathamstartribune.com/news/article_87c090fc-ceae-40bd-aa55-9ed94b77e7cf.html
1242017702	20250406	202504	2025	2025.2630	USAJUD	UNITED STATES	USA					JUD													1	120	120	12	3	-4.0	4	1	4	-8.96226415094341	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								3	Danville, Louisiana, United States	US	USLA	LA013	32.229	-92.8479	547287	20250506051500	https://www.chathamstartribune.com/news/article_87c090fc-ceae-40bd-aa55-9ed94b77e7cf.html
1242017703	20250429	202504	2025	2025.3260											USA	IOWA	USA								1	040	040	04	1	1.0	10	1	10	-10.2941176470588	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20250506051500	https://cbs2iowa.com/weather/weather-iq/how-the-omega-block-is-causing-repetitive-weather-patterns-in-our-region
1242017704	20250429	202504	2025	2025.3260	AFR	AFRICA	AFR																		0	020	020	02	1	3.0	3	1	3	-3.97350993377483	4	Kivu, Eastern, Kenya	KE	KE03	18585	-0.828458	38.2624	-2251873	0								4	Kivu, Eastern, Kenya	KE	KE03	18585	-0.828458	38.2624	-2251873	20250506051500	https://www.zimeye.net/2025/05/06/latest-on-drc-war-sadc-eac-to-discuss-crisis/
1242017705	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	3	1	3	-3.33333333333333	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506051500	https://www.9news.com.au/world/israel-vows-to-escalate-war-with-new-plan-for-gaza/72fa9437-5018-4b47-ad01-921971200181
1242017706	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV			PSE	GAZA	PSE								0	036	036	03	1	4.0	1	1	1	-3.33333333333333	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506051500	https://www.9news.com.au/world/israel-vows-to-escalate-war-with-new-plan-for-gaza/72fa9437-5018-4b47-ad01-921971200181
1242017707	20250429	202504	2025	2025.3260	ISR	ISRAELI	ISR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	8	1	8	-4.67836257309941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506051500	https://www.thejakartapost.com/world/2025/05/06/israel-may-seize-all-gaza-in-expanded-operation-officials-say.html
1242017708	20250429	202504	2025	2025.3260	ISR	ISRAELI	ISR								ISRGOV	ISRAEL	ISR					GOV			1	036	036	03	1	4.0	2	1	2	-4.67836257309941	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506051500	https://www.thejakartapost.com/world/2025/05/06/israel-may-seize-all-gaza-in-expanded-operation-officials-say.html
1242017709	20250429	202504	2025	2025.3260	JUD	FEDERAL JUDGE						JUD													1	016	016	01	1	-2.0	6	1	6	1.97710718002081	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250506051500	https://www.theyeshivaworld.com/news/general/2395578/openai-reverses-course-and-says-its-nonprofit-will-continue-to-control-its-business.html
1242017710	20250429	202504	2025	2025.3260	PSE	GAZA	PSE								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	1	1	1	-3.33333333333333	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506051500	https://www.9news.com.au/world/israel-vows-to-escalate-war-with-new-plan-for-gaza/72fa9437-5018-4b47-ad01-921971200181
1242017711	20250429	202504	2025	2025.3260	PSE	GAZA	PSE								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	1	1	1	-3.33333333333333	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250506051500	https://www.9news.com.au/world/israel-vows-to-escalate-war-with-new-plan-for-gaza/72fa9437-5018-4b47-ad01-921971200181
1242017712	20250429	202504	2025	2025.3260	PSEGOV	GAZA	PSE					GOV													0	036	036	03	1	4.0	1	1	1	-3.33333333333333	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506051500	https://www.9news.com.au/world/israel-vows-to-escalate-war-with-new-plan-for-gaza/72fa9437-5018-4b47-ad01-921971200181
1242017713	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								PSE	GAZA	PSE								0	036	036	03	1	4.0	1	1	1	-3.33333333333333	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506051500	https://www.9news.com.au/world/israel-vows-to-escalate-war-with-new-plan-for-gaza/72fa9437-5018-4b47-ad01-921971200181
1242017714	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								PSE	GAZA	PSE								0	036	036	03	1	4.0	1	1	1	-3.33333333333333	1	Saudi Arabia	SA	SA		25	45	SA	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Saudi Arabia	SA	SA		25	45	SA	20250506051500	https://www.9news.com.au/world/israel-vows-to-escalate-war-with-new-plan-for-gaza/72fa9437-5018-4b47-ad01-921971200181
1242017715	20250429	202504	2025	2025.3260	USA	IOWA	USA																		1	040	040	04	1	1.0	10	1	10	-10.2941176470588	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20250506051500	https://cbs2iowa.com/weather/weather-iq/how-the-omega-block-is-causing-repetitive-weather-patterns-in-our-region
1242017716	20250429	202504	2025	2025.3260	USA	PORTLAND	USA																		1	130	130	13	3	-4.4	3	1	3	-1.55963302752294	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506051500	http://www.thereflector.com/stories/commentary-trimets-fiscal-cliff-a-caution-for-clark-county-taxpayers,380265
1242017717	20250429	202504	2025	2025.3260	USA	PORTLAND	USA																		1	130	130	13	3	-4.4	1	1	1	-1.55963302752294	3	Clark County, Washington, United States	US	USWA	WA011	45.7998	-122.485	1531820	0								3	Clark County, Washington, United States	US	USWA		45.7998	-122.485	1531820	20250506051500	http://www.thereflector.com/stories/commentary-trimets-fiscal-cliff-a-caution-for-clark-county-taxpayers,380265
1242017718	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.1945866861741	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20250506051500	https://www.bendigoadvertiser.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017719	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	0								4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20250506051500	https://www.easternriverinachronicle.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017720	20250505	202505	2025	2025.3425	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-3.19148936170213	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250506051500	https://www.theyeshivaworld.com/news/general/2395575/former-proud-boys-leader-enrique-tarrio-says-he-met-with-trump-in-florida.html
1242017721	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.1945866861741	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20250506051500	https://www.bendigoadvertiser.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017722	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21320545924013	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	0								4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20250506051500	https://www.easternriverinachronicle.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017723	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.1945866861741	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20250506051500	https://www.bendigoadvertiser.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017724	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20250506051500	https://www.easternriverinachronicle.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017725	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			NZL	NEW ZEALAND	NZL								0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250506051500	https://www.wellingtontimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017726	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			NZL	NEW ZEALAND	NZL								1	111	111	11	3	-2.0	2	1	2	-2.21402214022141	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	4	Ulladulla, New South Wales, Australia	AS	AS02	5081	-35.3591	150.472	-1606414	20250506051500	https://www.wellingtontimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017727	20250505	202505	2025	2025.3425	NZLLEG	NEW ZEALAND	NZL					LEG													0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250506051500	https://www.wellingtontimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017728	20250505	202505	2025	2025.3425	NZLLEG	NEW ZEALAND	NZL					LEG			NZL	NEW ZEALAND	NZL								1	111	111	11	3	-2.0	2	1	2	-2.21402214022141	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	20250506051500	https://www.wellingtontimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017729	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	6	1	6	0.185528756957328	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20250506051500	https://www.bendigoadvertiser.com.au/story/8959196/why-does-bendigo-seat-remain-in-doubt-election-result-update/
1242017730	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.1945866861741	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20250506051500	https://www.bendigoadvertiser.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242017731	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.81968569065343	0								4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	4	Riverina, Western Australia, Australia	AS	AS08	5489	-33.2569	115.817	11460811	20250506051500	https://www.easternriverinachronicle.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1242017732	20250506	202505	2025	2025.3452											AUSCOP	VICTORIA	AUS					COP			1	030	030	03	1	4.0	4	1	4	1.53172866520788	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506051500	https://www.newstalkzb.co.nz/news/national/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/
1242017733	20250506	202505	2025	2025.3452											BUS	BANK						BUS			1	020	020	02	1	3.0	20	2	20	1.26016517419232	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250506051500	https://www.newkerala.com/news/o/rrbs-leverage-lending-agriculture-msme-schemes-dfs-secretary-629
1242017734	20250506	202505	2025	2025.3452											BUS	PRODUCER						BUS			0	020	020	02	1	3.0	2	1	2	-1.85873605947955	0								3	Department Of Energy, District of Columbia, United States	US	USDC		38.8862	-77.025	530856	3	Department Of Energy, District of Columbia, United States	US	USDC		38.8862	-77.025	530856	20250506051500	https://cleantechnica.com/2025/05/05/blue-states-sue-feds-over-halt-to-wind-energy-projects/
1242017735	20250506	202505	2025	2025.3452											BUS	PRODUCER						BUS			0	020	020	02	1	3.0	8	1	8	-1.85873605947955	0								3	Long Island, Maine, United States	US	USME		43.6842	-70.1712	570218	3	Long Island, Maine, United States	US	USME		43.6842	-70.1712	570218	20250506051500	https://cleantechnica.com/2025/05/05/blue-states-sue-feds-over-halt-to-wind-energy-projects/
1242017736	20250506	202505	2025	2025.3452											BUS	BANK						BUS			1	040	040	04	1	1.0	10	2	10	1.26016517419232	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250506051500	https://www.newkerala.com/news/o/rrbs-leverage-lending-agriculture-msme-schemes-dfs-secretary-629
1242017737	20250506	202505	2025	2025.3452											BUS	MANUFACTURER						BUS			1	043	043	04	1	2.8	20	4	20	6.38977635782748	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250506051500	https://www.terracestandard.com/business/lieutenant-governor-of-bc-showcases-okanagan-businesses-on-kelowna-visit-7988987
1242017738	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	042	042	04	1	1.9	3	1	3	3.83561643835616	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	3	Moses Lake, Washington, United States	US	USWA		47.1301	-119.278	1512481	20250506051500	https://www.yoursourceone.com/columbia_basin/bioengineered-apple-pioneer-unveils-high-tech-orchard-vision-in-moses-lake-royal-city/article_9482bf7b-95b1-4175-8505-e674fa53638d.html
1242017739	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	043	043	04	1	2.8	3	1	3	3.83561643835616	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	3	Moses Lake, Washington, United States	US	USWA		47.1301	-119.278	1512481	20250506051500	https://www.yoursourceone.com/columbia_basin/bioengineered-apple-pioneer-unveils-high-tech-orchard-vision-in-moses-lake-royal-city/article_9482bf7b-95b1-4175-8505-e674fa53638d.html
