1243854724	20250507	202505	2025	2025.3479	USA	VIRGINIA	USA								MEDBUS	MEDIA						MED	BUS		0	020	020	02	1	3.0	5	1	5	-0.59382422802851	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250514193000	https://www.biometricupdate.com/202505/age-assurance-legislation-for-social-media-gets-ping-pong-treatment-in-us-courts
1243854725	20250513	202505	2025	2025.3644											NZL	NEW ZEALAND	NZL								1	014	014	01	1	0.0	10	1	10	-3.8961038961039	0								4	Mosgiel, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.875	170.347	371357	4	Mosgiel, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.875	170.347	371357	20250514193000	https://www.odt.co.nz/news/dunedin/proposed-branch-closure-%E2%80%98short-sighted%E2%80%99-chairman-warns
1243854726	20250513	202505	2025	2025.3644	IRL	IRELAND	IRL								JUD	DISTRICT COURT						JUD			1	015	015	01	1	0.0	4	1	4	-5.80645161290323	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250514193000	https://www.odt.co.nz/news/dunedin/crime/pretence-gain-free-sex-act
1243854727	20250513	202505	2025	2025.3644	JUD	DISTRICT COURT						JUD													1	015	015	01	1	0.0	6	1	6	-5.80645161290323	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20250514193000	https://www.odt.co.nz/news/dunedin/crime/pretence-gain-free-sex-act
1243854728	20250514	202505	2025	2025.3671											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	5.49273021001616	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250514193000	https://promptnewsonline.com/afrima-2025-au-awards-host-city-right-to-lagos-nigeria/
1243854729	20250514	202505	2025	2025.3671											ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	2	1	2	-5	0								1	United Arab Emirates	AE	AE		24	54	AE	1	Saudi Arabia	SA	SA		25	45	SA	20250514193000	https://www.washingtonexaminer.com/policy/defense/3410425/emmanuel-macron-gaza-aid-blockade-israel-unacceptable-benjamin-netanyahu/
1243854730	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	6	1	4	-1.04321907600596	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20250514193000	https://people.com/australian-influencer-reacts-to-criticism-for-traveling-for-sex-selective-ivf-11734237
1243854731	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	1.77045177045177	0								4	Otago, Tasmania, Australia	AS	AS06	5338	-42.8088	147.298	11430636	4	Otago, Tasmania, Australia	AS	AS06	5338	-42.8088	147.298	11430636	20250514193000	https://www.odt.co.nz/entertainment/music/spotlight-emerging-stars
1243854732	20250514	202505	2025	2025.3671											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	7	1	4	1.07052896725441	0								4	Belvoir, Western Australia, Australia	AS	AS08	5570	-29.6768	116.095	11459083	4	Belvoir, Western Australia, Australia	AS	AS08	5570	-29.6768	116.095	11459083	20250514193000	https://www.illawarramercury.com.au/story/8961122/from-page-to-stage-the-dictionary-of-lost-words-hits-wollongong/
1243854733	20250514	202505	2025	2025.3671											AZE	AZERBAIJAN	AZE								0	061	061	06	2	6.4	10	1	10	-2.77520814061055	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250514193000	https://www.dailypioneer.com/2025/page1/operation-sindoor-sparks-trade-fallout-with-turkey.html
1243854734	20250514	202505	2025	2025.3671											BHS	BAHAMA	BHS								1	040	040	04	1	1.0	2	1	2	-3.73626373626373	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20250514193000	http://liherald.com/stories/nassau-community-college-faculty-lawsuit-promotions-tenure-dispute,214980
1243854735	20250514	202505	2025	2025.3671											BHS	BAHAMA	BHS								1	125	125	12	3	-5.0	2	1	2	-3.73626373626373	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20250514193000	http://liherald.com/stories/nassau-community-college-faculty-lawsuit-promotions-tenure-dispute,214980
1243854736	20250514	202505	2025	2025.3671											BOL	SANTA CRUZ	BOL								1	190	190	19	4	-10.0	10	1	10	-5.22388059701492	0								0								0								20250514193000	https://trinidadexpress.com/newsextra/dad-shot-after-arriving-home-with-children/article_5666d66d-7220-4ff2-aa37-dd0f19f8d25b.html
1243854737	20250514	202505	2025	2025.3671											BUS	BANK						BUS			1	0353	035	03	1	7.0	5	1	5	3.92156862745098	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250514193000	https://www.devdiscourse.com/article/business/3381711-innovations-and-collaborations-propel-industry-leaders-forward
1243854738	20250514	202505	2025	2025.3671											BUS	BANK						BUS			0	036	036	03	1	4.0	2	1	2	-3.8961038961039	0								4	Taieri, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.8667	170.5	-1509094	4	Mosgiel, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.875	170.347	371357	20250514193000	https://www.odt.co.nz/news/dunedin/proposed-branch-closure-%E2%80%98short-sighted%E2%80%99-chairman-warns
1243854739	20250514	202505	2025	2025.3671											BUS	BANK						BUS			0	036	036	03	1	4.0	8	1	8	-3.8961038961039	0								4	Mosgiel, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.875	170.347	371357	4	Mosgiel, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.875	170.347	371357	20250514193000	https://www.odt.co.nz/news/dunedin/proposed-branch-closure-%E2%80%98short-sighted%E2%80%99-chairman-warns
1243854740	20250514	202505	2025	2025.3671											BUS	AIRLINE						BUS			1	040	040	04	1	1.0	5	1	5	5.5045871559633	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514193000	https://www.marketscreener.com/quote/stock/BOEING-4816/news/Boeing-and-Qatar-Airways-Announce-Historic-Order-for-up-to-210-Widebody-Airplanes-49952829/
1243854741	20250514	202505	2025	2025.3671											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	10	1	10	2.92397660818714	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20250514193000	https://www.standardmedia.co.ke/article/2001519100/20-000km-fiber-laid-as-kenya-targets-100-000km-network
1243854742	20250514	202505	2025	2025.3671											BUS	MANUFACTURER						BUS			0	061	061	06	2	6.4	10	1	10	1.0498687664042	0								4	Sewa, Rajasthan, India	IN	IN24	17854	26.5833	75.2833	-2110829	4	Sewa, Rajasthan, India	IN	IN24	17854	26.5833	75.2833	-2110829	20250514193000	https://greentechlead.com/electric-vehicle/india-accelerates-ev-adoption-targets-one-third-electrification-49725
1243854743	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			1	071	071	07	2	7.4	2	1	2	-4.95049504950495	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250514193000	https://www.tvguide.co.uk/schedule/7f817fce-aa1f-5eb4-8f55-54276f37400f/ramsays-kitchen-nightmares-usa
1243854744	20250514	202505	2025	2025.3671											CAN	VANCOUVER	CAN								1	042	042	04	1	1.9	4	1	4	3.39622641509434	0								4	Inverness, Quebec, Canada	CA	CA10	12722	46.25	-71.5167	-566628	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250514193000	https://www.bchomez.com/property/3553-inverness-street-vancouver/R2962779
1243854745	20250514	202505	2025	2025.3671											COP	DEPUTY						COP			1	190	190	19	4	-10.0	2	1	2	-4.19161676646707	0								3	Churchill County, Nevada, United States	US	USNV		39.5002	-118.251	858638	3	Churchill County, Nevada, United States	US	USNV		39.5002	-118.251	858638	20250514193000	https://foxreno.com/news/local/procession-for-fallen-churchill-deputy-to-impact-traffic-on-i-80-wednesday-morning
1243854746	20250514	202505	2025	2025.3671											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	2	1	2	-12.1019108280255	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20250514193000	https://wpst.com/ixp/385/p/more-teen-violence-against-nj-police-officers-in-chaotic-rampage-officials-say/
1243854747	20250514	202505	2025	2025.3671											COPGOV	DEPUTY						COP	GOV		1	043	043	04	1	2.8	6	1	6	2.92397660818714	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20250514193000	https://www.standardmedia.co.ke/article/2001519100/20-000km-fiber-laid-as-kenya-targets-100-000km-network
1243854748	20250514	202505	2025	2025.3671											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	3	1	3	-3.65853658536585	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250514193000	https://www.wknofm.org/2025-05-13/musk-owned-supercomputer-facility-faces-public-hearing
1243854749	20250514	202505	2025	2025.3671											CVL	COMMUNITY						CVL			0	173	173	17	4	-5.0	10	1	10	-8.46394984326018	0								4	Mosgiel, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.875	170.347	371357	4	Mosgiel, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.875	170.347	371357	20250514193000	https://www.odt.co.nz/news/dunedin/crime/shame-remorse-help-man-avoid-prison-sentence
1243854750	20250514	202505	2025	2025.3671											CVLCVL	IMMIGRANT						CVL	CVL		1	128	128	12	3	-5.0	10	1	10	-7.0063694267516	0								0								0								20250514193000	https://www.odt.co.nz/news/dunedin/crime/prominent-member-immigrant-community-jailed-breaches
1243854751	20250514	202505	2025	2025.3671											CVLCVL	IMMIGRANT						CVL	CVL		1	173	173	17	4	-5.0	10	1	10	-7.0063694267516	0								0								0								20250514193000	https://www.odt.co.nz/news/dunedin/crime/prominent-member-immigrant-community-jailed-breaches
1243854752	20250514	202505	2025	2025.3671											EDU	SCHOOL						EDU			0	014	014	01	1	0.0	3	1	3	-4.14414414414415	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514193000	https://richmond.com/opinion/column/article_56c9645b-029b-4fe3-9470-aa0d9a8cb9ea.html
1243854753	20250514	202505	2025	2025.3671											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	3	1	3	-4.14414414414415	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514193000	https://richmond.com/opinion/column/article_56c9645b-029b-4fe3-9470-aa0d9a8cb9ea.html
1243854754	20250514	202505	2025	2025.3671											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	3	1	3	1.02915951972556	0								3	Middlesex Community College, Massachusetts, United States	US	USMA		42.6445	-71.307	1973205	3	Middlesex Community College, Massachusetts, United States	US	USMA		42.6445	-71.307	1973205	20250514193000	https://www.masslive.com/news/2025/05/billboards-from-berkshires-to-cape-cod-highlight-crisis-at-mass-community-colleges.html
1243854755	20250514	202505	2025	2025.3671											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	2	1	2	7.62124711316397	0								4	Calabar, Cross River, Nigeria	NI	NI22	191378	4.9517	8.322	-2003575	4	Calabar, Cross River, Nigeria	NI	NI22	191378	4.9517	8.322	-2003575	20250514193000	https://punchng.com/were-working-to-fix-problems-in-the-judiciary-cjn/
1243854756	20250514	202505	2025	2025.3671											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	10	1	10	-1.82481751824818	0								4	Erawan, Loei, Thailand	TH	TH18	26642	17.3018	101.954	10847682	4	Erawan, Loei, Thailand	TH	TH18	26642	17.3018	101.954	10847682	20250514193000	https://indonesiatribune.com/thirat-orders-urgent-assistance-for-victims-of-factory-fire/
1243854757	20250514	202505	2025	2025.3671											EDU	STUDENT						EDU			1	051	051	05	1	3.4	5	1	5	5.39772727272727	0								3	Oklahoma City, Oklahoma, United States	US	USOK		35.4676	-97.5164	1102140	3	Oklahoma City, Oklahoma, United States	US	USOK		35.4676	-97.5164	1102140	20250514193000	https://www.oudaily.com/sponsored_content/sexual-assault-awareness-prevention-month-ou-advocates/article_838f0c51-e239-486a-9db4-ca6c82a32d35.html
1243854758	20250514	202505	2025	2025.3671											EDU	COLLEGE						EDU			1	060	060	06	2	6.0	8	1	8	5.84677419354839	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250514193000	https://www.oudaily.com/news/ou-president-joseph-harroz-jr-matthew-hulver-vice-president-research-partnerships/article_add2be4c-4334-4912-9c9d-d8c4376cdcb2.html
1243854759	20250514	202505	2025	2025.3671											EDU	STUDENT						EDU			0	061	061	06	2	6.4	10	1	10	4.62519936204147	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250514193000	https://www.denverpost.com/2025/05/14/top-workplaces-2025-how-colorados-best-builders-thrive-despite-challenges/
1243854760	20250514	202505	2025	2025.3671											EDU	UNIVERSITY						EDU			0	070	070	07	2	7.0	6	1	6	1.77045177045177	0								4	Otago, Tasmania, Australia	AS	AS06	5338	-42.8088	147.298	11430636	4	Otago, Tasmania, Australia	AS	AS06	5338	-42.8088	147.298	11430636	20250514193000	https://www.odt.co.nz/entertainment/music/spotlight-emerging-stars
1243854761	20250514	202505	2025	2025.3671											EDU	PROFESSOR						EDU			1	080	080	08	2	5.0	2	1	2	-1.28913443830571	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250514193000	https://www.statnews.com/2025/05/14/spinal-muscle-atrophy-prenatal-genetic-therapy-shows-promise-in-mice-experiments/
1243854762	20250514	202505	2025	2025.3671											EDU	PROFESSOR						EDU			1	080	080	08	2	5.0	3	1	3	-1.28913443830571	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250514193000	https://www.statnews.com/2025/05/14/spinal-muscle-atrophy-prenatal-genetic-therapy-shows-promise-in-mice-experiments/
1243854763	20250514	202505	2025	2025.3671											EDU	STUDENT						EDU			1	180	180	18	4	-9.0	5	1	5	5.39772727272727	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250514193000	https://www.oudaily.com/sponsored_content/sexual-assault-awareness-prevention-month-ou-advocates/article_838f0c51-e239-486a-9db4-ca6c82a32d35.html
1243854764	20250514	202505	2025	2025.3671											FRA	FRANCE	FRA								0	0841	084	08	2	7.0	2	1	2	-5.80474934036939	0								4	Nouakchott, Trarza, Mauritania	MR	MR06	19532	18.1194	-16.0406	-1402901	1	France	FR	FR		46	2	FR	20250514193000	https://www.arabnews.com/node/2600736/world
1243854765	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	2	1	2	0.85995085995086	0								4	Lusail, Baladiyat az Za`ayin, Qatar	QA	QA13	25307	25.4975	51.4853	-785289	1	United States	US	US		39.828175	-98.5795	US	20250514193000	https://www.dailymail.co.uk/news/article-14712627/pope-leo-xiv-donald-trump-vatican-peace.html
1243854766	20250514	202505	2025	2025.3671											GOV	GOVERNOR						GOV			1	040	040	04	1	1.0	2	1	2	-0.86767895878525	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20250514193000	https://nationalnetworkonline.com/2025/05/14/rivers-emergency-rule-doors-to-peace-open-wike/
1243854767	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	-0.24038461538462	0								4	Istanbul, Istanbul, Turkey	TU	TU34	27897	41.0186	28.9647	-755070	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514193000	https://www.albawaba.com/news/zelensky-putin-talks-loom-turkey-trump-1604955
1243854768	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	6	1	6	-5	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250514193000	https://www.washingtonexaminer.com/policy/defense/3410425/emmanuel-macron-gaza-aid-blockade-israel-unacceptable-benjamin-netanyahu/
1243854769	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	6	1	6	-3.375	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514193000	https://www.morningjournal.com/2025/05/14/s-e-cupp-the-dems-are-still-hiding-from-biden-cover-up/
1243854770	20250514	202505	2025	2025.3671											GOV	FIRE BRIGADE						GOV			1	043	043	04	1	2.8	2	1	2	-3.60230547550432	0								4	Kilberry, Meath, Ireland	EI	EI21	18299	53.7069	-6.6825	-1503635	4	Kilberry, Meath, Ireland	EI	EI21	18299	53.7069	-6.6825	-1503635	20250514193000	https://www.kildare-nationalist.ie/news/kildare-bog-fire-ignites-local-concerns_arid-57692.html
1243854771	20250514	202505	2025	2025.3671											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	10	1	10	0.0974184120798802	0								4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	4	Timaru, New Zealand (general), New Zealand	NZ	NZ00	22392	-44.4	171.25	-1519719	20250514193000	https://thedailyblog.co.nz/2025/05/15/chris-hipkins-pre-budget-speech/
1243854772	20250514	202505	2025	2025.3671											GOV	PRESIDENT						GOV			1	057	057	05	1	8.0	2	1	2	4.02930402930403	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514193000	https://www.washingtonexaminer.com/news/white-house/3410519/trump-boeing-qatar-deal-middle-east-controversy/
1243854773	20250514	202505	2025	2025.3671											GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	4	1	4	2.26130653266331	0								4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	4	Invercargill, New Zealand (general), New Zealand	NZ	NZ00	22391	-46.4	168.35	-1511160	20250514193000	https://www.odt.co.nz/news/national/greens-want-get-passenger-rail-back-track
1243854774	20250514	202505	2025	2025.3671											GOV	GOVERNMENT						GOV			1	060	060	06	2	6.0	6	1	6	2.26130653266331	0								5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	20250514193000	https://www.odt.co.nz/news/national/greens-want-get-passenger-rail-back-track
1243854775	20250514	202505	2025	2025.3671											IGOUNO	THE UN		UNO				IGO			0	053	053	05	1	3.8	3	1	3	-2.36127508854782	0								4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20250514193000	https://www.miragenews.com/us-houthi-ceasefire-opens-path-for-yemen-peace-1460318/
1243854776	20250514	202505	2025	2025.3671											IRL	IRELAND	IRL								1	042	042	04	1	1.9	10	1	10	12.9411764705882	0								4	Tullamore, Offaly, Ireland	EI	EI23	18302	53.2739	-7.48889	-1506052	5	Offaly, Offaly, Ireland	EI	EI23	18302	53.25	-7.5	-1504948	20250514193000	https://www.offalyexpress.ie/news/offaly-life/1801740/celebration-groups-to-mark-ten-years-of-marriage-equality-at-free-event-in-tullamore.html
1243854777	20250514	202505	2025	2025.3671											ISR	ISRAEL	ISR								0	062	062	06	2	7.4	1	1	1	-7.05445544554455	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250514193000	https://www.theglobeandmail.com/opinion/article-benjamin-netanyahu-is-building-a-shameful-legacy/
1243854778	20250514	202505	2025	2025.3671											ITA	NAPLES	ITA								1	043	043	04	1	2.8	10	1	10	2.18978102189781	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250514193000	https://www.gulfcoastnewsnow.com/article/entertainment-naples-hot-dog-safari-benefit-st-matthews-house/64767912
1243854779	20250514	202505	2025	2025.3671											JUD	SUPREME COURT						JUD			0	046	046	04	1	7.0	4	1	4	7.62124711316397	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250514193000	https://punchng.com/were-working-to-fix-problems-in-the-judiciary-cjn/
1243854780	20250514	202505	2025	2025.3671											JUD	SUPREME COURT						JUD			0	046	046	04	1	7.0	2	1	2	7.62124711316397	0								4	Calabar, Cross River, Nigeria	NI	NI22	191378	4.9517	8.322	-2003575	4	Calabar, Cross River, Nigeria	NI	NI22	191378	4.9517	8.322	-2003575	20250514193000	https://punchng.com/were-working-to-fix-problems-in-the-judiciary-cjn/
1243854781	20250514	202505	2025	2025.3671											JUD	SUPREME COURT						JUD			0	046	046	04	1	7.0	4	1	4	7.62124711316397	0								1	Gambia	GA	GA		13.5	-15.5	GA	4	Calabar, Cross River, Nigeria	NI	NI22	191378	4.9517	8.322	-2003575	20250514193000	https://punchng.com/were-working-to-fix-problems-in-the-judiciary-cjn/
