1243143460	20250511	202505	2025	2025.3589											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	5.7915057915058	0								4	Adwa, Tigray, Ethiopia	ET	ET53	40850	14.1635	38.8992	-603279	4	Adwa, Tigray, Ethiopia	ET	ET53	40850	14.1635	38.8992	-603279	20250511140000	https://www.tanzanianewsreports.com/comesa-business-women-federation-members-praise-ethiopians-for-heritage-preservation/
1243143461	20250511	202505	2025	2025.3589											ARE	DUBAI	ARE								1	052	052	05	1	3.5	4	1	4	-0.52356020942408	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250511140000	https://www.yahoo.com/news/jo-malone-defends-dubai-human-131600873.html
1243143462	20250511	202505	2025	2025.3589											ARE	DUBAI	ARE								1	052	052	05	1	3.5	6	1	6	-0.52356020942408	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250511140000	https://www.yahoo.com/news/jo-malone-defends-dubai-human-131600873.html
1243143463	20250511	202505	2025	2025.3589											AUS	PERTH	AUS								1	036	036	03	1	4.0	3	1	3	1.37362637362638	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250511140000	https://www.leicestermercury.co.uk/whats-on/jethro-tull-set-rock-leicester-10165359
1243143464	20250511	202505	2025	2025.3589											AUS	WESTERN AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-2.40963855421687	0								4	Myrtle Beach, New South Wales, Australia	AS	AS02	4997	-35.6818	150.301	11423088	4	Myrtle Beach, New South Wales, Australia	AS	AS02	4997	-35.6818	150.301	11423088	20250511140000	https://nypost.com/2025/05/11/us-news/kangaroo-suspected-of-killing-south-carolina-petting-zoo-worker/
1243143465	20250511	202505	2025	2025.3589											AUS	WESTERN AUSTRALIA	AUS								0	190	190	19	4	-10.0	8	1	8	-2.40963855421687	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250511140000	https://nypost.com/2025/05/11/us-news/kangaroo-suspected-of-killing-south-carolina-petting-zoo-worker/
1243143466	20250511	202505	2025	2025.3589											AUTGOV	AUSTRIA	AUT					GOV			1	043	043	04	1	2.8	6	1	6	-7.59493670886075	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20250511140000	https://www.yahoo.com/news/spanish-royals-join-memorial-nazi-125434601.html
1243143467	20250511	202505	2025	2025.3589											BGD	BANGLADESHI	BGD								0	030	030	03	1	4.0	3	1	3	5.93103448275862	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250511140000	https://www.jagonews24.com/en/national/news/82611
1243143468	20250511	202505	2025	2025.3589											BUS	COMPANY						BUS			0	020	020	02	1	3.0	10	1	10	3.70879120879121	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250511140000	https://www.northwestgeorgianews.com/rome/business/sweet-success-king-of-pops-expands-to-rome/article_5093c272-38e6-4d02-853d-4e28a9cee9d3.html
1243143469	20250511	202505	2025	2025.3589											BUS	BANK						BUS			0	051	051	05	1	3.4	3	1	3	0.0418060200668902	0								3	Kennett Square, Pennsylvania, United States	US	USPA		39.8468	-75.7116	1178377	3	Kennett Square, Pennsylvania, United States	US	USPA		39.8468	-75.7116	1178377	20250511140000	https://www.dailylocal.com/2025/05/11/part-1-hunger-on-the-rise-across-region-as-usda-cuts-1-billion-in-food-assistance-nationwide/
1243143470	20250511	202505	2025	2025.3589											BUS	BANK						BUS			0	051	051	05	1	3.4	4	1	4	0.0418060200668902	0								3	Chester County, Pennsylvania, United States	US	USPA		40.1254	-75.8749	1209174	3	Chester County, Pennsylvania, United States	US	USPA		40.1254	-75.8749	1209174	20250511140000	https://www.dailylocal.com/2025/05/11/part-1-hunger-on-the-rise-across-region-as-usda-cuts-1-billion-in-food-assistance-nationwide/
1243143471	20250511	202505	2025	2025.3589											BUS	BANK						BUS			0	051	051	05	1	3.4	3	1	3	0.0418060200668902	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250511140000	https://www.dailylocal.com/2025/05/11/part-1-hunger-on-the-rise-across-region-as-usda-cuts-1-billion-in-food-assistance-nationwide/
1243143472	20250511	202505	2025	2025.3589											CHE	BASEL	CHE								1	040	040	04	1	1.0	10	1	10	3.69127516778523	0								4	Fribourg, Fribourg, Switzerland	SZ	SZ06	26308	46.7957	7.15475	-2552078	4	Fribourg, Fribourg, Switzerland	SZ	SZ06	26308	46.7957	7.15475	-2552078	20250511140000	https://eurovoix.com/2025/05/11/an-interview-with-zoe-me/
1243143473	20250511	202505	2025	2025.3589											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	12	1	10	3.69127516778523	0								4	Fribourg, Fribourg, Switzerland	SZ	SZ06	26308	46.7957	7.15475	-2552078	4	Fribourg, Fribourg, Switzerland	SZ	SZ06	26308	46.7957	7.15475	-2552078	20250511140000	https://eurovoix.com/2025/05/11/an-interview-with-zoe-me/
1243143474	20250511	202505	2025	2025.3589											CHN	CHINA	CHN								1	031	031	03	1	5.2	2	1	2	1.70316301703163	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250511140000	https://www.tourism-review.com/thailand-introduces-measures-to-lure-chinese-tourists-news14941
1243143475	20250511	202505	2025	2025.3589											CHN	CHINA	CHN								1	042	042	04	1	1.9	4	1	4	6.08552631578947	0								4	Malipo, Yunnan, China	CH	CH29	13309	23.1262	104.741	-1917728	4	Malipo, Yunnan, China	CH	CH29	13309	23.1262	104.741	-1917728	20250511140000	https://www.tanzanianewsreports.com/malipo-countys-tea-industry-boosts-economy-with-28-products-and-8000-jobs/
1243143476	20250511	202505	2025	2025.3589											CHN	CHINA	CHN								1	042	042	04	1	1.9	4	1	4	6.08552631578947	0								4	Malipo, Yunnan, China	CH	CH29	13309	23.1262	104.741	-1917728	4	Laoshan, Zhejiang, China	CH	CH02	13319	30.229	119.562	11019104	20250511140000	https://www.tanzanianewsreports.com/malipo-countys-tea-industry-boosts-economy-with-28-products-and-8000-jobs/
1243143477	20250511	202505	2025	2025.3589											CHN	CHINA	CHN								1	042	042	04	1	1.9	6	1	6	5.93103448275862	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250511140000	https://www.jagonews24.com/en/national/news/82611
1243143478	20250511	202505	2025	2025.3589											CHRCTH	CATHOLIC				CHR	CTH				1	040	040	04	1	1.0	6	1	6	-7.64525993883792	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250511140000	https://www.dailymail.co.uk/tv/article-14700251/snl-viewers-jd-vance-killed-pope-francis-cold-open.html
1243143479	20250511	202505	2025	2025.3589											CHRCTH	CATHOLIC				CHR	CTH				1	050	050	05	1	3.5	6	1	6	-7.64525993883792	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250511140000	https://www.dailymail.co.uk/tv/article-14700251/snl-viewers-jd-vance-killed-pope-francis-cold-open.html
1243143480	20250511	202505	2025	2025.3589											COLJUD	COLOMBIA	COL					JUD			1	043	043	04	1	2.8	1	1	1	-2.12765957446809	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20250511140000	https://newsroompanama.com/2025/05/11/former-panama-president-ricardo-martinelli-received-political-asylum-from-president-gustavo-petro-of-colombia-and-flew-saturday-may-10-at-730pm-to-bogota-with-his-lawyer-jessica-canto/
1243143481	20250511	202505	2025	2025.3589											COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-8.50622406639004	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250511140000	https://www.bbc.co.uk/news/articles/c62852xv16do
1243143482	20250511	202505	2025	2025.3589											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-5.7516339869281	0								4	Agege, Lagos, Nigeria	NI	NI05	191288	6.61426	3.32437	-1997850	4	Agege, Lagos, Nigeria	NI	NI05	191288	6.61426	3.32437	-1997850	20250511140000	https://www.premiumtimesng.com/news/top-news/793553-two-dispatch-riders-killed-as-container-falls-off-truck-in-lagos.html
1243143483	20250511	202505	2025	2025.3589											CVL	CIVILIAN						CVL			1	040	040	04	1	1.0	1	1	1	3.75293197810789	0								4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	20250511140000	https://promptnewsonline.com/bridging-divides-building-unity-nigerian-armys-indigenous-language-course-as-a-pillar-of-national-integration/
1243143484	20250511	202505	2025	2025.3589											CVL	CIVILIAN						CVL			1	042	042	04	1	1.9	1	1	1	3.75293197810789	0								4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	4	Mambilla, Nigeria (general), Nigeria	NI	NI00	191241	6.51667	11.3667	-2018828	20250511140000	https://promptnewsonline.com/bridging-divides-building-unity-nigerian-armys-indigenous-language-course-as-a-pillar-of-national-integration/
1243143485	20250511	202505	2025	2025.3589											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	2	1	2	3.69881109643329	0								3	Liberty City, Texas, United States	US	USTX		32.4454	-94.9485	1339886	3	Liberty City, Texas, United States	US	USTX		32.4454	-94.9485	1339886	20250511140000	https://tylerpaper.com/news/new-venue-same-tradition-at-tylers-red-dirt-bbq-music-festival/article_f8416f25-821a-4900-b98a-e2b734104d4e.html
1243143486	20250511	202505	2025	2025.3589											CVL	TENANTS						CVL			0	057	057	05	1	8.0	10	1	10	-4.56816559600285	0								4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	20250511140000	https://www.dailymail.co.uk/news/article-14679459/Disabled-woman-earning-benefits-month-says-hates-council-house-making-dog-depressed.html
1243143487	20250511	202505	2025	2025.3589											EDU	STUDENT						EDU			0	036	036	03	1	4.0	4	1	4	-1.12432432432433	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250511140000	https://www.desiblitz.com/content/is-sugar-dating-a-hidden-reality-for-british-asian-youth
1243143488	20250511	202505	2025	2025.3589											EDU	STUDENT						EDU			0	036	036	03	1	4.0	6	1	6	-1.12432432432433	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250511140000	https://www.desiblitz.com/content/is-sugar-dating-a-hidden-reality-for-british-asian-youth
1243143489	20250511	202505	2025	2025.3589											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	20	1	10	3.16455696202532	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250511140000	https://www.dublinlive.ie/news/social-welfare-ireland-payment-warning-31617473
1243143490	20250511	202505	2025	2025.3589											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	2	1	2	-8.50622406639004	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20250511140000	https://www.bbc.co.uk/news/articles/c62852xv16do
1243143491	20250511	202505	2025	2025.3589											EDU	UNIVERSITY						EDU			1	051	051	05	1	3.4	1	1	1	3.96600566572238	0								3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	20250511140000	https://www.herald-dispatch.com/features_entertainment/the-chafin-law-firm-gives-additional-25k-toward-established-scholarship/article_25e1c9ae-e9f7-4e36-a9c1-544e0490741c.html
1243143492	20250511	202505	2025	2025.3589											EDU	UNIVERSITY						EDU			1	051	051	05	1	3.4	1	1	1	3.96600566572238	0								3	Mingo County, West Virginia, United States	US	USWV		37.7001	-82.1499	1550036	3	Mingo County, West Virginia, United States	US	USWV		37.7001	-82.1499	1550036	20250511140000	https://www.herald-dispatch.com/features_entertainment/the-chafin-law-firm-gives-additional-25k-toward-established-scholarship/article_25e1c9ae-e9f7-4e36-a9c1-544e0490741c.html
1243143493	20250511	202505	2025	2025.3589											EDU	UNIVERSITY						EDU			1	051	051	05	1	3.4	1	1	1	3.96600566572238	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	3	Mingo County, West Virginia, United States	US	USWV		37.7001	-82.1499	1550036	20250511140000	https://www.herald-dispatch.com/features_entertainment/the-chafin-law-firm-gives-additional-25k-toward-established-scholarship/article_25e1c9ae-e9f7-4e36-a9c1-544e0490741c.html
1243143494	20250511	202505	2025	2025.3589											EDUGOV	COLLEGE						EDU	GOV		1	043	043	04	1	2.8	10	1	10	-4.13223140495868	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250511140000	https://www.thehindu.com/news/national/kerala/15-kerala-students-from-punjab-reach-kochi/article69564019.ece
1243143495	20250511	202505	2025	2025.3589											EGY	EGYPT	EGY								0	043	043	04	1	2.8	2	1	2	-0.45766590389016	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250511140000	https://www.egyptindependent.com/egypt-and-turkey-conduct-first-high-level-military-meeting-in-ankara/
1243143496	20250511	202505	2025	2025.3589											ESP	BARCELONA	ESP								1	040	040	04	1	1.0	8	1	8	4.41176470588235	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20250511140000	https://dailypost.ng/2025/05/11/el-clasico-why-ill-be-forever-grateful-to-barcelona-manager-flick-raphinha/
1243143497	20250511	202505	2025	2025.3589											ESP	BARCELONA	ESP								1	040	040	04	1	1.0	2	1	2	4.41176470588235	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	1	Germany	GM	GM		51.5	10.5	GM	20250511140000	https://dailypost.ng/2025/05/11/el-clasico-why-ill-be-forever-grateful-to-barcelona-manager-flick-raphinha/
1243143498	20250511	202505	2025	2025.3589											EUR	EUROPE	EUR								0	042	042	04	1	1.9	10	1	10	2.184637068358	0								4	Sword Beach, Basse-Normandie, France	FR	FR99	16249	49.3167	-0.333333	6156506	4	Sword Beach, Basse-Normandie, France	FR	FR99	16249	49.3167	-0.333333	6156506	20250511140000	https://www.hellomagazine.com/royalty/831312/princess-anne-little-sark-visit-liberation-anniversary/
1243143499	20250511	202505	2025	2025.3589											FRA	FRANCE	FRA								1	036	036	03	1	4.0	1	1	1	3.6597428288823	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250511140000	https://www.sandiegouniontribune.com/2025/05/11/in-the-curators-words-at-mcasd-larger-than-life-a-burial-in-shanghai-makes-its-u-s-debut/
1243143500	20250511	202505	2025	2025.3589											FRA	FRANCE	FRA								1	042	042	04	1	1.9	1	1	1	3.6597428288823	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250511140000	https://www.sandiegouniontribune.com/2025/05/11/in-the-curators-words-at-mcasd-larger-than-life-a-burial-in-shanghai-makes-its-u-s-debut/
1243143501	20250511	202505	2025	2025.3589											FRA	FRANCE	FRA								1	042	042	04	1	1.9	3	1	3	3.6597428288823	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250511140000	https://www.sandiegouniontribune.com/2025/05/11/in-the-curators-words-at-mcasd-larger-than-life-a-burial-in-shanghai-makes-its-u-s-debut/
1243143502	20250511	202505	2025	2025.3589											FRA	FRANCE	FRA								1	080	080	08	2	5.0	1	1	1	-7.59493670886075	0								4	Mauthausen, Bayern, Germany	GM	GM02	5638	47.7667	12.9	-1824149	1	Austria	AU	AU		47.333333	13.333333	AU	20250511140000	https://www.yahoo.com/news/spanish-royals-join-memorial-nazi-125434601.html
1243143503	20250511	202505	2025	2025.3589											FRA	FRANCE	FRA								1	080	080	08	2	5.0	1	1	1	-7.59493670886075	0								1	France	FR	FR		46	2	FR	1	Spain	SP	SP		40	-4	SP	20250511140000	https://www.yahoo.com/news/spanish-royals-join-memorial-nazi-125434601.html
1243143504	20250511	202505	2025	2025.3589											GBR	GLASGOW	GBR								1	042	042	04	1	1.9	6	1	6	-0.75187969924812	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250511140000	https://www.theguardian.com/stage/2025/may/11/oona-doherty-specky-clark-review-dance-sadlers-wells-london
1243143505	20250511	202505	2025	2025.3589											GBR	LONDON	GBR								1	1243	124	12	3	-4.0	3	1	3	-7.40740740740741	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20250511140000	https://www.dailyecho.co.uk/news/25153924.second-arrest-murder-msc-virtuosa-cruise-ship/
1243143506	20250511	202505	2025	2025.3589											GBR	LONDON	GBR								1	1243	124	12	3	-4.0	7	1	7	-7.40740740740741	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250511140000	https://www.dailyecho.co.uk/news/25153924.second-arrest-murder-msc-virtuosa-cruise-ship/
1243143507	20250511	202505	2025	2025.3589											GBRMIL	UNITED KINGDOM	GBR					MIL			1	043	043	04	1	2.8	2	1	2	2.184637068358	0								4	British Isles, United Kingdom (general), United Kingdom	UK	UK00	154724	54	-4	-2590926	4	Little Sark, Guernsey (general), Guernsey	GK	GK00	40258	49.4147	-2.37278	-1176791	20250511140000	https://www.hellomagazine.com/royalty/831312/princess-anne-little-sark-visit-liberation-anniversary/
