1242041304	20240506	202405	2024	2024.3452	UKR	UKRAINIAN	UKR								RUS	MOSCOW	RUS								1	014	014	01	1	0.0	9	1	9	-3.2258064516129	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20250506083000	https://www.yahoo.com/news/weve-stalled-russian-attacks-pokrovsk-080254965.html
1242041305	20250406	202504	2025	2025.2630											GBR	SCOT	GBR								1	057	057	05	1	8.0	5	1	5	-0.138312586445366	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250506083000	https://www.guardian.co.tt/business/cal-rolls-out-inflight-music-movies-on-atrs-6.2.2299844.ba33132978
1242041306	20250406	202504	2025	2025.2630											USA	CALIFORNIA	USA								1	042	042	04	1	1.9	4	1	4	-0.90497737556561	0								3	Camp Pendleton, California, United States	US	USCA		33.2103	-117.393	253271	3	Camp Pendleton, California, United States	US	USCA		33.2103	-117.393	253271	20250506083000	https://www.nbclosangeles.com/news/local/procession-held-for-riverside-marine-killed-on-duty-in-new-mexico/3694264/
1242041307	20250406	202504	2025	2025.2630											USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-0.90497737556561	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250506083000	https://www.nbclosangeles.com/news/local/procession-held-for-riverside-marine-killed-on-duty-in-new-mexico/3694264/
1242041308	20250406	202504	2025	2025.2630	EDU	UNIVERSITY						EDU			AFR	AFRICA	AFR								0	030	030	03	1	4.0	3	1	3	-2.87713841368584	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250506083000	https://www.insidehighered.com/news/business/financial-health/2025/05/06/colleges-cut-more-programs-jobs-april
1242041309	20250406	202504	2025	2025.2630	GBR	SCOT	GBR																		1	057	057	05	1	8.0	5	1	5	-0.138312586445366	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20250506083000	https://www.guardian.co.tt/business/cal-rolls-out-inflight-music-movies-on-atrs-6.2.2299844.ba33132978
1242041310	20250406	202504	2025	2025.2630	JUD	JUDGE						JUD			COP	PRISON						COP			1	111	111	11	3	-2.0	4	1	4	-9.89795918367344	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20250506083000	https://allafrica.com/stories/202505060030.html
1242041311	20250406	202504	2025	2025.2630	JUD	JUDGE						JUD			COP	PRISON						COP			1	111	111	11	3	-2.0	6	1	6	-9.89795918367344	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20250506083000	https://allafrica.com/stories/202505060030.html
1242041312	20250406	202504	2025	2025.2630	LEG	SENATE						LEG													0	030	030	03	1	4.0	5	1	5	-2.87713841368584	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20250506083000	https://www.insidehighered.com/news/business/financial-health/2025/05/06/colleges-cut-more-programs-jobs-april
1242041313	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-0.90497737556561	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250506083000	https://www.nbclosangeles.com/news/local/procession-held-for-riverside-marine-killed-on-duty-in-new-mexico/3694264/
1242041314	20250429	202504	2025	2025.3260											GBR	UNITED KINGDOM	GBR								1	192	192	19	4	-9.5	4	1	4	-1.73160173160173	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20250506083000	https://www.independent.co.uk/news/uk/politics/reform-ukraine-flags-farage-b2745470.html
1242041315	20250429	202504	2025	2025.3260											NGAGOV	BENIN CITY	NGA					GOV			1	042	042	04	1	1.9	5	1	5	3.55555555555556	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20250506083000	https://www.opinionnigeria.com/princess-damarea-liao-of-benin-begins-royal-duties-amid-controversy-over-american-morals/
1242041316	20250429	202504	2025	2025.3260											TTO	TRINIDAD AND TOBAGO	TTO								0	036	036	03	1	4.0	1	1	1	0.30441400304414	0								4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	20250506083000	https://www.guardian.co.tt/news/cop-pms-goal-of-reduced-crime-in-6-months-achievable-6.2.2299985.9a0e40115e
1242041317	20250429	202504	2025	2025.3260	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	4	1	4	-2.94840294840294	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	0								4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20250506083000	https://www.independent.co.uk/news/uk/politics/labour-winter-fuel-allowance-payment-starmer-streeting-b2745455.html
1242041318	20250429	202504	2025	2025.3260	GOVBUS	DEPARTMENT OF COMMERCE						GOV	BUS		GOV	GOVERNMENT						GOV			1	054	054	05	1	6.0	5	1	5	0	0								0								0								20250506083000	https://www.djc.com/news/bu/12169783.html
1242041319	20250429	202504	2025	2025.3260	NGAGOV	BENIN CITY	NGA					GOV													1	043	043	04	1	2.8	5	1	5	3.55555555555556	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20250506083000	https://www.opinionnigeria.com/princess-damarea-liao-of-benin-begins-royal-duties-amid-controversy-over-american-morals/
1242041320	20250429	202504	2025	2025.3260	RUS	RUSSIAN	RUS								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	017	017	01	1	0.0	4	1	4	-7.22891566265061	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506083000	https://www.timeslive.co.za/news/world/2025-05-06-ukraine-attacks-power-station-amid-reports-of-kyiv-offensive-in-russias-kursk/
1242041321	20250429	202504	2025	2025.3260	RUS	RUSSIAN	RUS								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	0871	087	08	2	9.0	2	1	2	-7.22891566265061	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250506083000	https://www.timeslive.co.za/news/world/2025-05-06-ukraine-attacks-power-station-amid-reports-of-kyiv-offensive-in-russias-kursk/
1242041322	20250429	202504	2025	2025.3260	RUS	RUSSIAN	RUS								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	0871	087	08	2	9.0	2	1	2	-7.22891566265061	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506083000	https://www.timeslive.co.za/news/world/2025-05-06-ukraine-attacks-power-station-amid-reports-of-kyiv-offensive-in-russias-kursk/
1242041323	20250429	202504	2025	2025.3260	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIA	RUS								0	017	017	01	1	0.0	4	1	4	-7.22891566265061	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506083000	https://www.timeslive.co.za/news/world/2025-05-06-ukraine-attacks-power-station-amid-reports-of-kyiv-offensive-in-russias-kursk/
1242041324	20250429	202504	2025	2025.3260	RUSGOV	RUSSIAN	RUS					GOV			RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	017	017	01	1	0.0	2	1	2	-7.22891566265061	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506083000	https://www.timeslive.co.za/news/world/2025-05-06-ukraine-attacks-power-station-amid-reports-of-kyiv-offensive-in-russias-kursk/
1242041325	20250429	202504	2025	2025.3260	RUSGOV	RUSSIAN	RUS					GOV			RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	0871	087	08	2	9.0	2	1	2	-7.22891566265061	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506083000	https://www.timeslive.co.za/news/world/2025-05-06-ukraine-attacks-power-station-amid-reports-of-kyiv-offensive-in-russias-kursk/
1242041326	20250429	202504	2025	2025.3260	TTO	TRINIDAD AND TOBAGO	TTO																		0	036	036	03	1	4.0	1	1	1	0.30441400304414	4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	0								4	Port-Of-Spain, Port-of-Spain, Trinidad And Tobago	TD	TD05	27418	10.65	-61.5167	-1360612	20250506083000	https://www.guardian.co.tt/news/cop-pms-goal-of-reduced-crime-in-6-months-achievable-6.2.2299985.9a0e40115e
1242041327	20250505	202505	2025	2025.3425	ARM	ARMENIA	ARM								ARMGOV	ARMENIA	ARM					GOV			1	042	042	04	1	1.9	1	1	1	5.96252129471891	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20250506083000	http://thepeninsulaqatar.com/article/06/05/2025/armenia-eyes-stronger-tourism-ties-with-qatar-official
1242041328	20250505	202505	2025	2025.3425	ARM	ARMENIA	ARM								ARMGOV	ARMENIA	ARM					GOV			1	042	042	04	1	1.9	4	1	4	5.96252129471891	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250506083000	http://thepeninsulaqatar.com/article/06/05/2025/armenia-eyes-stronger-tourism-ties-with-qatar-official
1242041329	20250505	202505	2025	2025.3425	ARMGOV	ARMENIA	ARM					GOV			ARM	ARMENIA	ARM								1	043	043	04	1	2.8	1	1	1	5.96252129471891	1	Armenia	AM	AM		40	45	AM	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Armenia	AM	AM		40	45	AM	20250506083000	http://thepeninsulaqatar.com/article/06/05/2025/armenia-eyes-stronger-tourism-ties-with-qatar-official
1242041330	20250505	202505	2025	2025.3425	ARMGOV	ARMENIA	ARM					GOV			ARM	ARMENIA	ARM								1	043	043	04	1	2.8	4	1	4	5.96252129471891	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250506083000	http://thepeninsulaqatar.com/article/06/05/2025/armenia-eyes-stronger-tourism-ties-with-qatar-official
1242041331	20250505	202505	2025	2025.3425	MED	MEDIA						MED													0	112	112	11	3	-2.0	10	1	10	-3.84153661464586	4	Koeberg, Free State, South Africa	SF	SF03	77326	-28.4725	28.5162	-1246499	0								4	Koeberg, Free State, South Africa	SF	SF03	77326	-28.4725	28.5162	-1246499	20250506083000	https://www.esi-africa.com/industry-sectors/transmission-and-distribution/s-africa-plan-to-end-load-reduction-by-refurbishing-transformers/
1242041332	20250505	202505	2025	2025.3425	NGA	ABUJA	NGA																		1	141	141	14	3	-6.5	4	1	4	-4.53846153846154	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	0								5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20250506083000	https://www.opinionnigeria.com/verydarkman-to-be-released-today-faces-multiple-charges-in-court-thursday/
1242041333	20250505	202505	2025	2025.3425	NGA	ABUJA	NGA																		1	141	141	14	3	-6.5	6	1	6	-4.53846153846154	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20250506083000	https://www.opinionnigeria.com/verydarkman-to-be-released-today-faces-multiple-charges-in-court-thursday/
1242041334	20250506	202505	2025	2025.3452											ARM	ARMENIAN	ARM								1	036	036	03	1	4.0	4	1	4	-5.49450549450549	0								1	Armenia	AM	AM		40	45	AM	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250506083000	https://www.panarmenian.net/eng/news/322195/
1242041335	20250506	202505	2025	2025.3452											ARM	ARMENIA	ARM								0	042	042	04	1	1.9	2	1	2	5.96252129471891	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250506083000	http://thepeninsulaqatar.com/article/06/05/2025/armenia-eyes-stronger-tourism-ties-with-qatar-official
1242041336	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	1	1	1	3.07692307692308	0								4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20250506083000	https://neoskosmos.com/en/2025/05/06/life/stage/angelique-cassimatis-ready-for-the-craziness-of-beetlejuice-the-musical/
1242041337	20250506	202505	2025	2025.3452											AUS	SYDNEY	AUS								0	040	040	04	1	1.0	2	1	2	3.07692307692308	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Neos Kosmos, Perifereia Peloponnisou, Greece	GR	GR62	16713	37.0667	22.4333	-824748	20250506083000	https://neoskosmos.com/en/2025/05/06/life/stage/angelique-cassimatis-ready-for-the-craziness-of-beetlejuice-the-musical/
1242041338	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	1	1	1	-2.65486725663716	0								4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	4	Morwell, Victoria, Australia	AS	AS07	5424	-38.2348	146.395	-1589033	20250506083000	https://www.independent.co.uk/news/world/australasia/erin-patterson-pantry-mushroom-poisoning-latest-b2745401.html
1242041339	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	2	1	2	-6.06060606060606	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506083000	https://www.gleninnesexaminer.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242041340	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	2	1	2	-6.06060606060606	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	20250506083000	https://www.gleninnesexaminer.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242041341	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-6.06060606060606	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506083000	https://www.gleninnesexaminer.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242041342	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-6.06060606060606	0								4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	20250506083000	https://www.gleninnesexaminer.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242041343	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-6.06060606060606	0								4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506083000	https://www.gleninnesexaminer.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242041344	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	193	193	19	4	-10.0	4	1	4	-6.06060606060606	0								4	Gunnedah, New South Wales, Australia	AS	AS02	5096	-30.9806	150.258	-1577071	4	Glen Innes, New South Wales, Australia	AS	AS02	5096	-29.7348	151.738	-1575430	20250506083000	https://www.gleninnesexaminer.com.au/story/8959908/gunnedah-accused-meth-ring-leader-mark-wortleys-new-legal-battle/
1242041345	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	1.41176470588235	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250506083000	https://www.film-news.co.uk/news/UK/118271/Donald-Trump-wants-to-help-the-film-industry-after-tariffs-announcement
1242041346	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			1	043	043	04	1	2.8	10	1	10	2.4	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250506083000	https://gulfnews.com/business/aviation/saudi-ipo-budget-airline-flynas-to-offer-retail-investors-up-to-20-1.500117304
1242041347	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	1.69082125603865	0								4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	20250506083000	https://en.antaranews.com/news/354133/downstreaming-tkdn-policies-drive-economic-growth-minister
1242041348	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	3.36351875808538	0								1	Madagascar	MA	MA		-20	47	MA	1	Madagascar	MA	MA		-20	47	MA	20250506083000	https://www.esi-africa.com/renewable-energy/10m-mini-grid-grant-agreements-for-drc-madagascar-and-sierra-leone/
1242041349	20250506	202505	2025	2025.3452											CAN	ALBERTA	CAN								0	036	036	03	1	4.0	4	1	4	0.34305317324186	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	1	France	FR	FR		46	2	FR	20250506083000	https://prescottenews.com/2025/05/06/albertas-premier-proposes-referendum-on-separation-from-canada-associated-press/
1242041350	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			1	043	043	04	1	2.8	2	1	2	-2.79898218829517	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20250506083000	https://wtop.com/dc/2025/05/we-will-never-forget-washington-area-law-enforcement-memorial-service/
1242041351	20250506	202505	2025	2025.3452											COPGOV	DEPUTY						COP	GOV		1	051	051	05	1	3.4	6	1	6	7.16510903426791	0								4	Gajah, Perak, Malaysia	MY	MY07	18585	4.1864	100.94	-2402716	4	Gajah, Perak, Malaysia	MY	MY07	18585	4.1864	100.94	-2402716	20250506083000	https://www.thestar.com.my/news/nation/2025/05/06/melaka-pkr-division-chiefs-declare-support-for-nurul-izzahs-deputy-president-candidacy
1242041352	20250506	202505	2025	2025.3452											CVL	TRAVELER						CVL			0	036	036	03	1	4.0	3	1	3	-1.03092783505154	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506083000	https://www.foxnews.com/travel/real-id-documents-held-mail-americans-who-enrolled-before-deadline
1242041353	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	1	1	1	2.53807106598985	0								4	Talish, T?rt?r, Azerbaijan	AJ	AJ57	147320	40.3779	46.7422	-2708776	4	Talish, T?rt?r, Azerbaijan	AJ	AJ57	147320	40.3779	46.7422	-2708776	20250506083000	https://en.trend.az/azerbaijan/society/4040344.html
1242041354	20250506	202505	2025	2025.3452											CVL	TENANTS						CVL			0	100	100	10	3	-5.0	6	1	6	-5.35714285714286	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506083000	https://www.wtsp.com/article/news/local/hillsboroughcounty/delmar-apartment-water-shut-off-tampa/67-c020ca52-3f42-42aa-9720-1794190cf83e
1242041355	20250506	202505	2025	2025.3452											DEU	GERMANY	DEU								0	010	010	01	1	0.0	2	1	2	1.25	0								5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	20250506083000	https://www.dw.com/en/germany-merz-fails-to-secure-majority-in-first-round-vote/live-72443927
1242041356	20250506	202505	2025	2025.3452											DEU	GERMAN	DEU								1	031	031	03	1	5.2	10	1	10	-3.93700787401575	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506083000	https://www.yahoo.com/news/merz-fails-elected-chancellor-german-081046149.html
1242041357	20250506	202505	2025	2025.3452											DEU	GERMANY	DEU								0	040	040	04	1	1.0	4	1	4	1.25	0								5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	20250506083000	https://www.dw.com/en/germany-merz-fails-to-secure-majority-in-first-round-vote/live-72443927
