1242020664	20250429	202504	2025	2025.3260	FJI	FIJI	FJI								GOV	GOVERNMENT						GOV			1	081	081	08	2	5.0	3	1	3	0	4	Western Division, Western, Fiji	FJ	FJ05	40204	-18	177.5	-1199044	4	Western Division, Western, Fiji	FJ	FJ05	40204	-18	177.5	-1199044	4	Western Division, Western, Fiji	FJ	FJ05	40204	-18	177.5	-1199044	20250506054500	https://fijisun.com.fj/2025/05/06/cabbies-say-no-to-pari-taxis/
1242020665	20250429	202504	2025	2025.3260	PAK	PAKISTAN	PAK																		0	150	150	15	4	-7.2	5	1	5	-8.89748549323017	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506054500	https://www.firstpost.com/world/unsc-meet-on-pahalgam-pakistans-missile-tests-and-nuclear-rhetoric-escalatory-factors-say-members-13885798.html
1242020666	20250429	202504	2025	2025.3260	USA	PHILADELPHIA	USA																		1	040	040	04	1	1.0	8	1	8	-5.85664335664335	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20250506054500	https://www.cnn.com/2025/05/06/us/inside-the-multi-day-meltdown-at-newark-airport
1242020667	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	0								4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	20250506054500	https://www.queanbeyanage.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242020668	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21320545924013	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	0								4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	20250506054500	https://www.queanbeyanage.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242020669	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	20250506054500	https://www.queanbeyanage.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242020670	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	036	036	03	1	4.0	10	1	10	-0.441176470588239	0								3	Kern County, California, United States	US	USCA		35.2961	-118.668	2054176	3	Kern County, California, United States	US	USCA		35.2961	-118.668	2054176	20250506054500	https://www.turnto23.com/news/in-your-neighborhood/bakersfield/doge-to-close-kern-countys-farm-service-agency-office
1242020671	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.21320545924013	0								4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	20250506054500	https://www.queanbeyanage.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242020672	20250506	202505	2025	2025.3452											AUS	QUEENSLAND	AUS								0	042	042	04	1	1.9	6	1	6	-7.97619047619048	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20250506054500	https://www.dailymail.co.uk/news/article-14681505/Jacqueline-Davidson-Graeme.html
1242020673	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	4	1	4	-7.97619047619048	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250506054500	https://www.dailymail.co.uk/news/article-14681505/Jacqueline-Davidson-Graeme.html
1242020674	20250506	202505	2025	2025.3452											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	5	1	5	-2.75952693823916	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20250506054500	https://www.thelocal.at/20250505/austrias-immigrant-workforce-who-finds-jobs-fast-and-whos-shut-out/
1242020675	20250506	202505	2025	2025.3452											BLR	BELARUSSIAN	BLR								1	043	043	04	1	2.8	6	1	6	-4.1044776119403	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250506054500	https://www.cnn.com/2025/05/06/europe/ukraine-drones-moscow-may-9-xi-intl-hnk
1242020676	20250506	202505	2025	2025.3452											BUS	AIRLINE						BUS			0	060	060	06	2	6.0	5	1	5	1.45719489981785	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506054500	https://www.turnto23.com/news/in-your-neighborhood/bakersfield/new-bill-aims-to-boost-funding-and-commercial-air-service-at-meadows-field-airport
1242020677	20250506	202505	2025	2025.3452											COD	KINSHASA	COD								0	042	042	04	1	1.9	1	1	1	0.18348623853211	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506054500	https://www.newsday.com/news/nation/conclave-pope-election-vatican-cardinals-e56281
1242020678	20250506	202505	2025	2025.3452											CUB	CUBA	CUB								1	063	063	06	2	7.4	16	1	10	-4.86381322957198	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250506054500	https://www.ndtv.com/world-news/cuban-woman-deported-from-florida-forced-to-leave-infant-daughter-husband-behind-8341226
1242020679	20250506	202505	2025	2025.3452											CVL	TOURIST						CVL			0	043	043	04	1	2.8	10	1	10	-2.63157894736842	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20250506054500	https://home.nzcity.co.nz/news/article.aspx?id=421766&fm=psp,tst
1242020680	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	5	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250506054500	https://mauinow.com/2025/05/05/free-360-degree-film-on-moku%CA%BBula-this-friday-at-6-p-m-at-the-sphere-at-maui-ocean-center/
1242020681	20250506	202505	2025	2025.3452											CVL	HUNTER						CVL			0	1243	124	12	3	-4.0	6	1	6	-11.3684210526316	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250506054500	https://timesofsandiego.com/crime/2025/05/05/son-of-former-probation-department-employee-to-stand-trial-in-east-county-murder/
1242020682	20250506	202505	2025	2025.3452											CVL	CITIZEN						CVL			0	193	193	19	4	-10.0	6	1	6	-7.12328767123287	0								4	Lake Chad, Nigeria (general), Nigeria	NI	NI00	190951	13.3285	14.1217	-2003602	4	Lake Chad, Nigeria (general), Nigeria	NI	NI00	190951	13.3285	14.1217	-2003602	20250506054500	https://punchng.com/rescuing-northern-nigeria-from-terrorism/
1242020683	20250506	202505	2025	2025.3452											CVL	CITIZEN						CVL			0	193	193	19	4	-10.0	2	1	2	-7.12328767123287	0								4	Lake Chad, Nigeria (general), Nigeria	NI	NI00	190951	13.3285	14.1217	-2003602	4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	20250506054500	https://punchng.com/rescuing-northern-nigeria-from-terrorism/
1242020684	20250506	202505	2025	2025.3452											CVL	CITIZEN						CVL			0	193	193	19	4	-10.0	2	1	2	-7.12328767123287	0								4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	20250506054500	https://punchng.com/rescuing-northern-nigeria-from-terrorism/
1242020685	20250506	202505	2025	2025.3452											CZE	CZECH REPUBLIC	CZE								1	014	014	01	1	0.0	2	1	2	-7.18336483931947	0								5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20250506054500	https://www.thetimes.com/business-money/companies/article/church-threatens-to-sell-shares-in-mcdonalds-over-modern-slavery-fgzx3sgkx
1242020686	20250506	202505	2025	2025.3452											CZE	CZECH REPUBLIC	CZE								1	014	014	01	1	0.0	2	1	2	-7.18336483931947	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250506054500	https://www.thetimes.com/business-money/companies/article/church-threatens-to-sell-shares-in-mcdonalds-over-modern-slavery-fgzx3sgkx
1242020687	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	3	1	3	2.27048371174729	0								4	Banbridge, Banbridge, United Kingdom	UK	UKR2	40146	54.35	-6.28333	-2589184	4	Banbridge, Banbridge, United Kingdom	UK	UKR2	40146	54.35	-6.28333	-2589184	20250506054500	https://www.bbc.com/news/articles/cze1z9yggwpo
1242020688	20250506	202505	2025	2025.3452											EDU	PUPIL						EDU			0	042	042	04	1	1.9	4	1	4	2.27048371174729	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506054500	https://www.bbc.com/news/articles/cze1z9yggwpo
1242020689	20250506	202505	2025	2025.3452											EDU	PUPIL						EDU			0	042	042	04	1	1.9	8	1	8	2.27048371174729	0								4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250506054500	https://www.bbc.com/news/articles/cze1z9yggwpo
1242020690	20250506	202505	2025	2025.3452											EDU	PUPIL						EDU			1	043	043	04	1	2.8	3	1	3	2.27048371174729	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250506054500	https://www.bbc.com/news/articles/cze1z9yggwpo
1242020691	20250506	202505	2025	2025.3452											EDU	PUPIL						EDU			1	043	043	04	1	2.8	1	1	1	2.27048371174729	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250506054500	https://www.bbc.com/news/articles/cze1z9yggwpo
1242020692	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			0	052	052	05	1	3.5	10	1	10	-0.22091310751105	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20250506054500	https://www.theatermania.com/news/interview-john-proctor-is-the-villain-playwright-kimberly-belflower-explains-inspiration-for-metoo-set-tale_1776149/
1242020693	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	0.42918454935623	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506054500	https://www.jagonews24.com/en/national/news/82458
1242020694	20250506	202505	2025	2025.3452											GHA	GHANA	GHA								1	138	138	13	3	-7.0	1	1	1	-4.12844036697248	0								4	Sekondi, Western, Ghana	GH	GH09	190644	4.93566	-1.71446	-2078613	4	Sekondi, Western, Ghana	GH	GH09	190644	4.93566	-1.71446	-2078613	20250506054500	https://www.myjoyonline.com/if-charlotte-oseis-removal-was-wrong-then-so-is-torkornoos-egyapa-mercer-to-ndc/
1242020695	20250506	202505	2025	2025.3452											GOV	MAYOR						GOV			0	020	020	02	1	3.0	10	1	10	-1.10497237569061	0								4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20250506054500	https://www.wfmz.com/news/area/lehighvalley/lehigh-county/bethlehem-area/bethlehem-firefighters-union-call-for-more-staffing-after-large-apartment-complex-fire/article_dd3ea4cd-cf8b-4da7-b73f-fabbc17a95c1.html
1242020696	20250506	202505	2025	2025.3452											GOV	MAYOR						GOV			0	020	020	02	1	3.0	20	2	20	0.76419213973799	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250506054500	https://www.koat.com/article/republicans-jd-vance-half-brother-cincinnati-mayor/64681739
1242020697	20250506	202505	2025	2025.3452											GOV	PRESIDENT						GOV			0	030	030	03	1	4.0	6	1	6	-0.69444444444444	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250506054500	https://www.econotimes.com/Trump-and-Erdogan-Discuss-Ukraine-Gaza-and-Syria-in-Productive-Call-1709458
1242020698	20250506	202505	2025	2025.3452											GOV	MINIST						GOV			0	046	046	04	1	7.0	10	1	10	-5.36130536130536	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20250506054500	https://www.durangoherald.com/articles/indias-leader-modi-touted-all-was-well-in-kashmir-a-massacre-of-tourists-shattered-that-claim/
1242020699	20250506	202505	2025	2025.3452											GOV	GOVERNANCE						GOV			0	174	174	17	4	-5.0	5	1	5	-9.80392156862749	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506054500	https://pakobserver.net/the-quiet-erosion-of-hope/
1242020700	20250506	202505	2025	2025.3452											HUNGOV	HUNGARIAN	HUN					GOV			0	043	043	04	1	2.8	6	1	6	2.27048371174729	0								4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250506054500	https://www.bbc.com/news/articles/cze1z9yggwpo
1242020701	20250506	202505	2025	2025.3452											IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	036	036	03	1	4.0	4	1	4	1.37362637362637	0								4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20250506054500	https://www.koreaherald.com:443/article/10481001
1242020702	20250506	202505	2025	2025.3452											IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	036	036	03	1	4.0	6	1	6	1.37362637362637	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20250506054500	https://www.koreaherald.com:443/article/10481001
1242020703	20250506	202505	2025	2025.3452											IND	MAHARASHTRA	IND								0	040	040	04	1	1.0	5	1	5	4.25055928411633	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20250506054500	https://www.rushlane.com/hyundai-motor-india-celebrates-29-years-12522625.html
1242020704	20250506	202505	2025	2025.3452											IND	MAHARASHTRA	IND								0	040	040	04	1	1.0	5	1	5	4.25055928411633	0								4	Talegaon, Maharashtra, India	IN	IN16	17784	21.1167	78.2	-2112474	4	Talegaon, Maharashtra, India	IN	IN16	17784	21.1167	78.2	-2112474	20250506054500	https://www.rushlane.com/hyundai-motor-india-celebrates-29-years-12522625.html
1242020705	20250506	202505	2025	2025.3452											IND	KARNATAKA	IND								1	042	042	04	1	1.9	1	1	1	-2.43111831442464	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	4	Western Ghats, Karnataka, India	IN	IN19	17696	14	75	-2114746	20250506054500	https://www.thehindu.com/sci-tech/energy-and-environment/market-forces-have-led-to-change-and-degradation-of-forest-ecosystems-in-goa-study/article69540904.ece
1242020706	20250506	202505	2025	2025.3452											IND	KARNATAKA	IND								1	042	042	04	1	1.9	1	1	1	-2.43111831442464	0								4	Western Ghats, Karnataka, India	IN	IN19	17696	14	75	-2114746	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20250506054500	https://www.thehindu.com/sci-tech/energy-and-environment/market-forces-have-led-to-change-and-degradation-of-forest-ecosystems-in-goa-study/article69540904.ece
1242020707	20250506	202505	2025	2025.3452											JUD	LAWYER						JUD			1	0841	084	08	2	7.0	16	1	10	-4.86381322957198	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250506054500	https://www.ndtv.com/world-news/cuban-woman-deported-from-florida-forced-to-leave-infant-daughter-husband-behind-8341226
1242020708	20250506	202505	2025	2025.3452											JUD	PROSECUTOR						JUD			1	166	166	16	4	-7.0	5	1	5	-11.3684210526316	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250506054500	https://timesofsandiego.com/crime/2025/05/05/son-of-former-probation-department-employee-to-stand-trial-in-east-county-murder/
1242020709	20250506	202505	2025	2025.3452											LEG	CONGRESSMAN						LEG			0	020	020	02	1	3.0	6	1	6	-0.441176470588239	0								3	Central Valley, California, United States	US	USCA		34.0186	-119.682	240442	3	Central Valley, California, United States	US	USCA		34.0186	-119.682	240442	20250506054500	https://www.turnto23.com/news/in-your-neighborhood/bakersfield/doge-to-close-kern-countys-farm-service-agency-office
1242020710	20250506	202505	2025	2025.3452											LEG	CHAMBER						LEG			0	040	040	04	1	1.0	10	2	10	0.76419213973799	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250506054500	https://www.koat.com/article/republicans-jd-vance-half-brother-cincinnati-mayor/64681739
1242020711	20250506	202505	2025	2025.3452											LEG	CONGRESS						LEG			1	190	190	19	4	-10.0	5	1	5	-6.70241286863268	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506054500	https://www.thestatesman.com/bengal/state-sponsored-abuse-on-wife-of-navy-officer-tmc-1503428840.html
1242020712	20250506	202505	2025	2025.3452											MED	MEDIA						MED			0	042	042	04	1	1.9	10	1	10	-3.40557275541795	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250506054500	https://www.firstpost.com/explainers/mia-schem-rape-case-fitness-influencer-israeli-hostage-hamas-13885788.html
1242020713	20250506	202505	2025	2025.3452											MYS	MALAYSIA	MYS								1	042	042	04	1	1.9	2	1	2	6.07553366174055	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250506054500	https://sg.news.yahoo.com/ge2025-pm-wong-receives-congratulatory-135500299.html
1242020714	20250506	202505	2025	2025.3452											NGA	KATSINA	NGA								0	043	043	04	1	2.8	10	1	10	-7.12328767123287	0								4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	20250506054500	https://punchng.com/rescuing-northern-nigeria-from-terrorism/
1242020715	20250506	202505	2025	2025.3452											NGA	NIGERIAN	NGA								1	190	190	19	4	-10.0	10	1	10	-7.12328767123287	0								5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	20250506054500	https://punchng.com/rescuing-northern-nigeria-from-terrorism/
1242020716	20250506	202505	2025	2025.3452											NGA	NIGERIAN	NGA								1	190	190	19	4	-10.0	5	1	5	-7.12328767123287	0								5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	20250506054500	https://punchng.com/rescuing-northern-nigeria-from-terrorism/
1242020717	20250506	202505	2025	2025.3452											NGA	NIGERIAN	NGA								1	190	190	19	4	-10.0	5	1	5	-7.12328767123287	0								1	Somalia	SO	SO		6	48	SO	1	Somalia	SO	SO		6	48	SO	20250506054500	https://punchng.com/rescuing-northern-nigeria-from-terrorism/
1242020718	20250506	202505	2025	2025.3452											NLD	NETHERLANDS	NLD								0	050	050	05	1	3.5	2	1	2	-3.28151986183075	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250506054500	https://www.emirates247.com/world/international-community-must-shoulder-its-responsibilities-to-end-sudan-s-crisis-ambassador-to-netherlands-2025-05-05-1.739090
1242020719	20250506	202505	2025	2025.3452											OPP	ACTIVIST						OPP			1	043	043	04	1	2.8	10	1	10	8.25958702064896	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250506054500	https://www.jagonews24.com/en/politics/news/82457
1242020720	20250506	202505	2025	2025.3452											OPP	ACTIVIST						OPP			1	051	051	05	1	3.4	10	1	10	8.25958702064896	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250506054500	https://www.jagonews24.com/en/politics/news/82457
1242020721	20250506	202505	2025	2025.3452											PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	10	1	10	-8.89748549323017	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250506054500	https://www.firstpost.com/world/unsc-meet-on-pahalgam-pakistans-missile-tests-and-nuclear-rhetoric-escalatory-factors-say-members-13885798.html
1242020722	20250506	202505	2025	2025.3452											PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	5	1	5	-2.85714285714285	0								4	Chenab, Punjab, Pakistan	PK	PK04	23673	28.95	70.5	-2771118	4	Chenab, Punjab, Pakistan	PK	PK04	23673	28.95	70.5	-2771118	20250506054500	https://www.firstpost.com/world/jammu-and-kashmir-security-forces-arrest-2-terror-associates-at-budgam-check-post-recover-live-ammunition-13885758.html
1242020723	20250506	202505	2025	2025.3452											PAK	PAKISTAN	PAK								0	173	173	17	4	-5.0	4	1	4	-2.12314225053078	0								4	Muhammad Yunus, Sindh, Pakistan	PK	PK05	23686	27.5252	68.5774	6121254	4	Muhammad Yunus, Sindh, Pakistan	PK	PK05	23686	27.5252	68.5774	6121254	20250506054500	https://www.newsday.com/news/nation/bangladesh-zia-yunus-hasina-election-c98692
