1242014239	20240506	202405	2024	2024.3452	JUD	FEDERAL JUDGE						JUD			USAMED	REUTERS	USA					MED			0	016	016	01	1	-2.0	10	1	10	1.01180438448566	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20250506044500	https://www.moneycontrol.com/news/business/openai-reverses-course-ceo-sam-altman-says-its-nonprofit-will-retain-control-of-business-13013870.html
1242014240	20240506	202405	2024	2024.3452	LEG	LAWMAKER						LEG													1	014	014	01	1	0.0	6	1	6	-2.83975659229209	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250506044500	https://www.mainepublic.org/climate/2025-05-05/maine-dep-urges-delay-for-climate-superfund-bill
1242014241	20240506	202405	2024	2024.3452	MNCJPN	MITSUBISHI	JPN					MNC													0	046	046	04	1	7.0	6	1	6	3.12260076775432	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20250506044500	https://www.moneycontrol.com/news/business/japan-s-smbc-in-talks-with-sbi-for-yes-bank-stake-acquisition-13013957.html
1242014242	20240506	202405	2024	2024.3452	MNCJPN	MITSUBISHI	JPN					MNC			JPN	JAPANESE	JPN								0	046	046	04	1	7.0	10	1	10	3.12260076775432	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250506044500	https://www.moneycontrol.com/news/business/japan-s-smbc-in-talks-with-sbi-for-yes-bank-stake-acquisition-13013957.html
1242014243	20240506	202405	2024	2024.3452	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			1	014	014	01	1	0.0	4	1	4	-2.83975659229209	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250506044500	https://www.mainepublic.org/climate/2025-05-05/maine-dep-urges-delay-for-climate-superfund-bill
1242014244	20250406	202504	2025	2025.2630											USA	UNITED STATES	USA								1	043	043	04	1	2.8	6	1	6	4.83870967741935	0								3	Texarkana, Texas, United States	US	USTX	TX037	33.4251	-94.0477	1369752	3	Pleasant Grove High School, Texas, United States	US	USTX		33.4646	-94.1119	2003511	20250506044500	https://www.texarkanagazette.com/news/2025/may/05/journalists-from-texarkanas-pleasant-grove-high/
1242014245	20250406	202504	2025	2025.2630											USA	TEXAS	USA								1	043	043	04	1	2.8	4	1	4	4.83870967741935	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Pleasant Grove High School, Texas, United States	US	USTX		33.4646	-94.1119	2003511	20250506044500	https://www.texarkanagazette.com/news/2025/may/05/journalists-from-texarkanas-pleasant-grove-high/
1242014246	20250406	202504	2025	2025.2630											USA	TEXAS	USA								1	071	071	07	2	7.4	1	1	1	-4.1304347826087	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Travis County, Texas, United States	US	USTX		30.3335	-97.8003	1384012	20250506044500	https://www.texarkanagazette.com/news/2025/may/05/texas-ag-ken-paxton-appeals-67-million/
1242014247	20250406	202504	2025	2025.2630	BUS	COMPANIES						BUS													1	172	172	17	4	-5.0	4	1	4	0.47770700636943	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250506044500	https://www.aol.com/news/exclusive-shein-temu-ramp-advertising-204328938.html
1242014248	20250406	202504	2025	2025.2630	BUS	COMPANIES						BUS													1	172	172	17	4	-5.0	1	1	1	0.47770700636943	1	China	CH	CH		35	105	CH	0								1	United Kingdom	UK	UK		54	-4	UK	20250506044500	https://www.aol.com/news/exclusive-shein-temu-ramp-advertising-204328938.html
1242014249	20250406	202504	2025	2025.2630	BUS	COMPANIES						BUS			CHN	CHINA	CHN								1	172	172	17	4	-5.0	1	1	1	0.47770700636943	4	Temu, Lombardia, Italy	IT	IT09	26294	46.25	10.4667	-130585	4	Temu, Lombardia, Italy	IT	IT09	26294	46.25	10.4667	-130585	1	Brazil	BR	BR		-10	-55	BR	20250506044500	https://www.aol.com/news/exclusive-shein-temu-ramp-advertising-204328938.html
1242014250	20250406	202504	2025	2025.2630	BUS	COMPANIES						BUS			CHN	CHINA	CHN								1	172	172	17	4	-5.0	4	1	4	0.47770700636943	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	4	Temu, Lombardia, Italy	IT	IT09	26294	46.25	10.4667	-130585	20250506044500	https://www.aol.com/news/exclusive-shein-temu-ramp-advertising-204328938.html
1242014251	20250406	202504	2025	2025.2630	CVLGOV	SETTLEMENT						CVL	GOV												1	084	084	08	2	7.0	6	1	6	-4.18410041841004	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20250506044500	https://www.ewn.co.za/2025/05/06/george-building-collapse-one-year-on-remembering-34-lives
1242014252	20250406	202504	2025	2025.2630	CVLGOV	SETTLEMENT						CVL	GOV		AFR	AFRICA	AFR								1	084	084	08	2	7.0	4	1	4	-4.18410041841004	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20250506044500	https://www.ewn.co.za/2025/05/06/george-building-collapse-one-year-on-remembering-34-lives
1242014253	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	6	1	6	4.83870967741935	3	Texarkana, Texas, United States	US	USTX	TX037	33.4251	-94.0477	1369752	0								3	Pleasant Grove High School, Texas, United States	US	USTX		33.4646	-94.1119	2003511	20250506044500	https://www.texarkanagazette.com/news/2025/may/05/journalists-from-texarkanas-pleasant-grove-high/
1242014254	20250406	202504	2025	2025.2630	USA	TEXAS	USA																		1	042	042	04	1	1.9	4	1	4	4.83870967741935	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Pleasant Grove High School, Texas, United States	US	USTX		33.4646	-94.1119	2003511	20250506044500	https://www.texarkanagazette.com/news/2025/may/05/journalists-from-texarkanas-pleasant-grove-high/
1242014255	20250429	202504	2025	2025.3260	UKR	UKRAINIAN	UKR								CAN	CANADA	CAN								1	071	071	07	2	7.4	2	1	2	-1.15830115830116	1	Ukraine	UP	UP		49	32	UP	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20250506044500	https://www.98cool.ca/2025/05/05/question-period-covers-unified-grassroots-petition-a-crumbling-south-saskatchewan-school-and-funding-for-ukrainian-refugees/
1242014256	20250429	202504	2025	2025.3260	UKR	UKRAINIAN	UKR								CAN	CANADA	CAN								1	071	071	07	2	7.4	2	1	2	-1.15830115830116	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250506044500	https://www.98cool.ca/2025/05/05/question-period-covers-unified-grassroots-petition-a-crumbling-south-saskatchewan-school-and-funding-for-ukrainian-refugees/
1242014257	20250429	202504	2025	2025.3260	UKR	UKRAINIAN	UKR								CANLEG	SASKATCHEWAN	CAN					LEG			1	071	071	07	2	7.4	6	1	6	-1.15830115830116	1	Ukraine	UP	UP		49	32	UP	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20250506044500	https://www.98cool.ca/2025/05/05/question-period-covers-unified-grassroots-petition-a-crumbling-south-saskatchewan-school-and-funding-for-ukrainian-refugees/
1242014258	20250429	202504	2025	2025.3260	USA	COLUMBUS	USA								BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	2.12765957446808	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	3	Anaheim, California, United States	US	USCA	CA059	33.8353	-117.915	1652663	20250506044500	https://www.therepublic.com/2025/05/06/two-north-students-compete-at-international-conference/
1242014259	20250429	202504	2025	2025.3260	USA	COLUMBUS	USA								BUS	BUSINESS						BUS			1	042	042	04	1	1.9	6	1	6	2.12765957446808	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	3	Orlando, Florida, United States	US	USFL	FL095	28.5383	-81.3792	288240	20250506044500	https://www.therepublic.com/2025/05/06/two-north-students-compete-at-international-conference/
1242014260	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506044500	https://www.inverelltimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014261	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	0								4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20250506044500	https://www.yasstribune.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014262	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21320545924013	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506044500	https://www.inverelltimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014263	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21402214022141	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	0								4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20250506044500	https://www.yasstribune.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014264	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21320545924013	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506044500	https://www.inverelltimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014265	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20250506044500	https://www.yasstribune.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014266	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.21320545924013	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20250506044500	https://www.inverelltimes.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014267	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.21402214022141	0								4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	4	Yass, New South Wales, Australia	AS	AS02	154643	-34.8404	148.91	-1611784	20250506044500	https://www.yasstribune.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242014268	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	057	057	05	1	8.0	4	1	4	-1.875	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506044500	https://if.com.au/event-wrap-up-strife-s2-launch-event-in-sydney/
1242014269	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	014	014	01	1	0.0	10	1	10	-0.41666666666666	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506044500	https://www.socialmediatoday.com/news/meta-ai-chatbot-reawakens-concerns-personal-data-tracking/747189/
1242014270	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			0	110	110	11	3	-2.0	3	1	3	-2.83975659229209	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250506044500	https://www.mainepublic.org/climate/2025-05-05/maine-dep-urges-delay-for-climate-superfund-bill
1242014271	20250506	202505	2025	2025.3452											CHE	SWITZERLAND	CHE								1	043	043	04	1	2.8	6	1	6	2.57510729613734	0								4	Welschenrohr, Switzerland (general), Switzerland	SZ	SZ00	26303	47.2803	7.52634	-2554807	4	Welschenrohr, Switzerland (general), Switzerland	SZ	SZ00	26303	47.2803	7.52634	-2554807	20250506044500	https://www.thecattlesite.com/articles/after-1-000-years-the-european-bison-is-back-in-switzerland
1242014272	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	042	042	04	1	1.9	3	1	3	-1.22850122850123	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250506044500	https://www.yahoo.com/news/felonious-florida-altidor-massacre-episode-040200757.html
1242014273	20250506	202505	2025	2025.3452											COP	BORDER PATROL						COP			0	0841	084	08	2	7.0	10	1	10	-6.83870967741935	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	1	Guatemala	GT	GT		15.5	-90.25	GT	20250506044500	https://www.newscentermaine.com/article/news/local/maine-immigration/immigrants-maine-us-border-patrol-customs-and-border-protection-illegal-trump-undocumented/97-8c5c4175-3edd-4bd9-99b9-5d7256efbd9c
1242014274	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-6.3953488372093	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250506044500	https://www.yahoo.com/news/border-patrol-agent-accused-sexual-235735615.html
1242014275	20250506	202505	2025	2025.3452											COP	BORDER PATROL						COP			0	112	112	11	3	-2.0	10	1	10	-6.83870967741935	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250506044500	https://www.newscentermaine.com/article/news/local/maine-immigration/immigrants-maine-us-border-patrol-customs-and-border-protection-illegal-trump-undocumented/97-8c5c4175-3edd-4bd9-99b9-5d7256efbd9c
1242014276	20250506	202505	2025	2025.3452											COP	POLICE CHIEF						COP			0	112	112	11	3	-2.0	6	1	6	-6.88405797101449	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250506044500	https://www.abccolumbia.com/2025/05/06/father-of-murdered-woman-speaks-out-for-first-time/
1242014277	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	1243	124	12	3	-4.0	10	1	10	-12.0171673819743	0								0								0								20250506044500	https://www.yahoo.com/news/officers-missing-girl-arrest-human-023244550.html
1242014278	20250506	202505	2025	2025.3452											DNK	DENMARK	DNK								1	043	043	04	1	2.8	4	1	4	7.03883495145631	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20250506044500	https://www.koreaherald.com:443/article/10480984
1242014279	20250506	202505	2025	2025.3452											EDU	STUDENT						EDU			1	020	020	02	1	3.0	5	1	5	-0.78740157480315	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506044500	https://www.coastreporter.net/local-news/boat-fires-on-land-in-a-snowstorm-number-among-q1-gibsons-fire-calls-10583450
1242014280	20250506	202505	2025	2025.3452											EDU	STUDENT						EDU			0	036	036	03	1	4.0	10	1	10	4.05228758169935	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250506044500	https://www.13wmaz.com/article/news/local/perry/high-tech-uga-grand-farm-launches-in-perry/93-a6519ce2-1e2b-4402-bb12-32118652d041
1242014281	20250506	202505	2025	2025.3452											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	3.13075506445673	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250506044500	https://www.inklingsnews.com/b/2025/05/05/students-get-a-taste-of-italy/
1242014282	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	10	1	10	-3.54609929078014	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250506044500	https://www.therepublic.com/2025/05/06/asking-eric-daughters-volatile-responses-make-relationship-difficult/
1242014283	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	1.21065375302663	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20250506044500	https://gazette.com/news/education/d-49-community-celebrates-life-and-legacy-of-sand-creek-high-school-administrator/article_8cdbea5b-7f26-47ea-a654-f17bcbd52ddd.html
1242014284	20250506	202505	2025	2025.3452											EGY	NILE	EGY								1	036	036	03	1	4.0	10	1	10	2.734375	0								0								0								20250506044500	https://www.tribtoday.com/news/community-news/2025/05/agenda-1758/
1242014285	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	4	1	4	-3.58744394618834	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	1	United Kingdom	UK	UK		54	-4	UK	20250506044500	https://indianexpress.com/article/live-news/top-news-briefing-today-9985086/
1242014286	20250506	202505	2025	2025.3452											GHA	GHANA	GHA								1	130	130	13	3	-4.4	4	1	4	-4.03225806451613	0								4	Oyoko, Ghana (general), Ghana	GH	GH00	190581	6.55354	-1.57093	-2077877	4	Oyoko, Ghana (general), Ghana	GH	GH00	190581	6.55354	-1.57093	-2077877	20250506044500	https://newsghana.com.gh/oyoko-royal-family-challenges-legitimacy-of-breman-asantem-chiefs-installation/
1242014287	20250506	202505	2025	2025.3452											GOV	KING						GOV			1	040	040	04	1	1.0	6	1	6	-1.08695652173913	0								4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	20250506044500	https://lovefm.com/belize-redraws-municipal-boundaries-for-first-time-in-decades/
1242014288	20250506	202505	2025	2025.3452											GOV	CABINET						GOV			1	040	040	04	1	1.0	10	1	10	-2.20264317180617	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250506044500	https://www.irishmirror.ie/news/irish-news/politics/cabinet-discuss-criminalising-sex-rent-35173687
1242014289	20250506	202505	2025	2025.3452											GOV	GOVERNANCE						GOV			1	042	042	04	1	1.9	10	1	10	6.39269406392693	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20250506044500	https://newsghana.com.gh/gaam-lauds-governments-initiative-to-pay-allowances/
1242014290	20250506	202505	2025	2025.3452											GOV	GOVERNMENT						GOV			0	045	045	04	1	5.0	5	1	5	4.9438202247191	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250506044500	http://english.anhuinews.com/newscenter/headline/202505/t20250506_8448841.html
1242014291	20250506	202505	2025	2025.3452											GOV	CABINET						GOV			1	046	046	04	1	7.0	4	1	4	2.02312138728324	0								4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	20250506044500	https://aninews.in/news/national/general-news/haryana-govt-transfers-six-ias-officers20250506095255/
1242014292	20250506	202505	2025	2025.3452											GOV	ADMINISTRATION						GOV			0	080	080	08	2	5.0	10	1	10	4.49574726609964	0								4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	20250506044500	https://indiaeducationdiary.in/new-s130-million-national-research-initiative-to-enhance-singapores-strategic-research-capabilities-in-rna-biology-and-its-applications/
1242014293	20250506	202505	2025	2025.3452											GOV	GOVERNMENT						GOV			0	100	100	10	3	-5.0	6	1	6	-0.90909090909091	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506044500	https://www.dawn.com/news/1908749/merz-signs-coalition-deal-on-eve-of-govt-launch
1242014294	20250506	202505	2025	2025.3452											HINAST700	YOGA				HIN					0	042	042	04	1	1.9	5	1	5	-5.22243713733076	0								0								0								20250506044500	https://bobandsheri.com/decluttering-drama-from-our-lives/
1242014295	20250506	202505	2025	2025.3452											HTI	HAITI	HTI								1	042	042	04	1	1.9	8	1	8	-1.22850122850123	0								4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20250506044500	https://www.yahoo.com/news/felonious-florida-altidor-massacre-episode-040200757.html
1242014296	20250506	202505	2025	2025.3452											HTI	HAITI	HTI								1	042	042	04	1	1.9	2	1	2	-1.22850122850123	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506044500	https://www.yahoo.com/news/felonious-florida-altidor-massacre-episode-040200757.html
1242014297	20250506	202505	2025	2025.3452											HTI	HAITI	HTI								1	190	190	19	4	-10.0	8	1	8	-1.22850122850123	0								4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	4	Port-Au-Prince, Ouest, Haiti	HA	HA11	17198	18.5392	-72.335	-70311	20250506044500	https://www.yahoo.com/news/felonious-florida-altidor-massacre-episode-040200757.html
1242014298	20250506	202505	2025	2025.3452											HTI	HAITI	HTI								1	190	190	19	4	-10.0	2	1	2	-1.22850122850123	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506044500	https://www.yahoo.com/news/felonious-florida-altidor-massacre-episode-040200757.html
1242014299	20250506	202505	2025	2025.3452											IGOUNOGOV	UNITED NATIONS		UNO				IGO	GOV		1	040	040	04	1	1.0	10	1	10	-3.7621359223301	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250506044500	https://www.moneycontrol.com/news/india/unsc-holds-closed-door-talks-amid-india-pakistan-tensions-urges-dialogue-and-restraint-13013935.html
