1242009961	20250429	202504	2025	2025.3260	GOV	AUTHORITIES						GOV													0	173	173	17	4	-5.0	10	1	10	-6.2992125984252	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250506040000	https://dunyanews.tv/en/World/882423-damascus-club-shooting-sparks-fears-of-restriction-on-freedoms
1242009962	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV			OPP	PRISONER						OPP			1	040	040	04	1	1.0	3	1	3	-4.05405405405405	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009963	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV			OPP	PRISONER						OPP			1	0841	084	08	2	7.0	2	1	2	-4.05405405405405	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009964	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV			OPP	PRISONER						OPP			1	0841	084	08	2	7.0	6	1	6	-4.05405405405405	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009965	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV			RUS	RUSSIAN	RUS								1	040	040	04	1	1.0	3	1	3	-4.05405405405405	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009966	20250429	202504	2025	2025.3260	OPP	PRISONER						OPP			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	3	1	3	-4.05405405405405	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009967	20250429	202504	2025	2025.3260	RUS	RUSSIAN	RUS								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	3	1	3	-4.05405405405405	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009968	20250429	202504	2025	2025.3260	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			1	040	040	04	1	1.0	2	1	2	-4.05405405405405	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009969	20250429	202504	2025	2025.3260	RUSGOV	RUSSIA	RUS					GOV			OPP	PRISONER						OPP			1	0841	084	08	2	7.0	2	1	2	-4.05405405405405	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009970	20250429	202504	2025	2025.3260	RUSGOV	RUSSIA	RUS					GOV			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-4.05405405405405	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	4	Ural Mountains, Russia (general), Russia	RS	RS00	25100	60	60	-3025539	20250506040000	https://www.fox5ny.com/news/trump-ballerina-ksenia-karelina-white-house
1242009971	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	0								4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	20250506040000	https://www.nynganobserver.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009972	20250505	202505	2025	2025.3425	AUSLEG	AUSTRALIA	AUS					LEG													0	020	020	02	1	3.0	2	1	2	-2.19860754855258	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	0								4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	20250506040000	https://www.portnews.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009973	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.21402214022141	4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	0								4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	20250506040000	https://www.nynganobserver.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009974	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG													0	020	020	02	1	3.0	6	1	6	-2.19860754855258	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	0								4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	20250506040000	https://www.portnews.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009975	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.21402214022141	4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	20250506040000	https://www.nynganobserver.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009976	20250505	202505	2025	2025.3425	LEG	SENATOR						LEG			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-2.19860754855258	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	20250506040000	https://www.portnews.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009977	20250506	202505	2025	2025.3452											ARE	UNITED ARAB EMIRATES	ARE								1	043	043	04	1	2.8	1	1	1	1.33333333333333	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	South Africa	SF	SF		-30	26	SF	20250506040000	https://gulfnews.com/uae-success-stories/dubais-captain-patricia-caswell-sea-star-a-life-of-building-boats-shattering-stereotypes-and-sailing-into-glory-1.500116378
1242009978	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	12	3	12	-0.166127723883497	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250506040000	https://www.brisbanetimes.com.au/goodfood/sydney-eating-out/cheaper-than-a-big-mac-bourke-street-bakery-co-founder-opens-smash-burger-joint-20250506-p5lwxn.html
1242009979	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.21402214022141	0								4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	4	Nyngan, New South Wales, Australia	AS	AS02	5096	-31.5609	147.188	-1592593	20250506040000	https://www.nynganobserver.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009980	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	042	042	04	1	1.9	4	1	4	-2.19860754855258	0								4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	4	Port Macquarie, New South Wales, Australia	AS	AS02	5096	-31.4308	152.909	-1595897	20250506040000	https://www.portnews.com.au/story/8958607/liberal-partys-internal-conflict-erupts-in-leadership-clash/
1242009981	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								1	042	042	04	1	1.9	8	4	8	-1.19333633330627	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506040000	https://www.nynganobserver.com.au/story/8959714/ford-income-falls-65-per-cent-as-trumps-tariffs-bite/
1242009982	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	1123	112	11	3	-2.0	4	1	4	-3.74531835205992	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20250506040000	https://www.dailymail.co.uk/tvshowbiz/article-14681517/Jock-Zonfrillo-widow-Lauren-finally-reveals-burial.html
1242009983	20250506	202505	2025	2025.3452											AUS	CANBERRA	AUS								1	173	173	17	4	-5.0	10	1	10	-10.9936575052855	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250506040000	https://www.abc.net.au/news/2025-05-06/canberra-man-sentenced-after-slashing-former-partner-with-sword/105258224
1242009984	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	-5.42420027816412	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20250506040000	https://www.9news.com.au/national/koalas-shooting-victoria-national-park-petition/75fc6dee-9de9-4944-84c7-991c68bb9faa
1242009985	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	060	060	06	2	6.0	8	1	8	-1.58450704225352	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506040000	https://infotel.ca/newsitem/buy-canadian-kelowna-weighs-in-on-its-role-in-us-trade-war/it109092
1242009986	20250506	202505	2025	2025.3452											CHRCTH	THE POPE				CHR	CTH				1	046	046	04	1	7.0	4	1	4	-1.86125211505923	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250506040000	https://www.christiancentury.org/news/cardinals-homilies-conclave-speak-volumes
1242009987	20250506	202505	2025	2025.3452											CHRCTH	THE POPE				CHR	CTH				1	046	046	04	1	7.0	2	1	2	-1.86125211505923	0								1	Madagascar	MA	MA		-20	47	MA	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250506040000	https://www.christiancentury.org/news/cardinals-homilies-conclave-speak-volumes
1242009988	20250506	202505	2025	2025.3452											COD	CONGOLESE	COD								1	042	042	04	1	1.9	6	1	6	-1.86125211505923	0								4	San Gabriele, Emilia-Romagna, Italy	IT	IT05	18335	44.6667	11.5833	-127518	4	San Gabriele, Emilia-Romagna, Italy	IT	IT05	18335	44.6667	11.5833	-127518	20250506040000	https://www.christiancentury.org/news/cardinals-homilies-conclave-speak-volumes
1242009989	20250506	202505	2025	2025.3452											COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	042	042	04	1	1.9	4	1	4	-1.86125211505923	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250506040000	https://www.christiancentury.org/news/cardinals-homilies-conclave-speak-volumes
1242009990	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			1	040	040	04	1	1.0	2	1	2	-1.67910447761194	0								4	Rangsit, Pathum Thani, Thailand	TH	TH39	26812	13.9833	100.617	-3244343	4	Rangsit, Pathum Thani, Thailand	TH	TH39	26812	13.9833	100.617	-3244343	20250506040000	https://indonesiatribune.com/minister-jiraporn-orders-dormitory-inspection-in-rangsit-after-exploitation-complaint/
1242009991	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	042	042	04	1	1.9	2	1	2	-1.67910447761194	0								4	Rangsit, Pathum Thani, Thailand	TH	TH39	26812	13.9833	100.617	-3244343	4	Pak Khlong, Rayong, Thailand	TH	TH47	26943	12.9017	101.32	-3246369	20250506040000	https://indonesiatribune.com/minister-jiraporn-orders-dormitory-inspection-in-rangsit-after-exploitation-complaint/
1242009992	20250506	202505	2025	2025.3452											COP	PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-7.90960451977401	0								3	Odessa, Texas, United States	US	USTX	TX135	31.8457	-102.368	1343067	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506040000	https://www.newswest9.com/article/news/crime/odessa-man-sentenced-40-years-2022-murder-arely-navarrette/513-636a49e4-cac0-494f-a101-347e05859f50
1242009993	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			0	010	010	01	1	0.0	6	1	6	0.218818380743979	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250506040000	https://www.fox13memphis.com/news/resolution-reached-after-teen-dies-following-incident-at-youth-villages/article_7b0207a8-8c46-4530-8f13-5cb027f100d8.html
1242009994	20250506	202505	2025	2025.3452											CVL	IMMIGRANT						CVL			1	012	012	01	1	-0.4	6	1	6	-4.69208211143695	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506040000	https://fox17.com/news/local/immigrant-rights-coalition-calls-out-tenn-over-crackdown-legislation-targeting-hispanics
1242009995	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			1	040	040	04	1	1.0	5	1	5	-1.85185185185186	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506040000	https://www.wqad.com/article/news/local/orion-swears-in-elected-officials-mayoral-uncertainty-aaron-peer/526-f0a29041-7e46-4199-9a77-4ed6eae494b0
1242009996	20250506	202505	2025	2025.3452											CVL	SMALL TOWN						CVL			1	042	042	04	1	1.9	1	1	1	-4.80480480480481	0								3	Mahnomen, Minnesota, United States	US	USMN	MN087	47.3152	-95.9687	647385	3	Mahnomen, Minnesota, United States	US	USMN	MN087	47.3152	-95.9687	647385	20250506040000	https://www.startribune.com/the-search-for-missing-and-murdered-indigenous-relatives-is-a-personal-one-in-this-prairie-city/601344117
1242009997	20250506	202505	2025	2025.3452											CVL	SMALL TOWN						CVL			1	042	042	04	1	1.9	1	1	1	-4.80480480480481	0								3	Redwood Falls, Minnesota, United States	US	USMN		44.5394	-95.1169	649900	3	Redwood Falls, Minnesota, United States	US	USMN		44.5394	-95.1169	649900	20250506040000	https://www.startribune.com/the-search-for-missing-and-murdered-indigenous-relatives-is-a-personal-one-in-this-prairie-city/601344117
1242009998	20250506	202505	2025	2025.3452											CVL	SMALL TOWN						CVL			1	042	042	04	1	1.9	1	1	1	-4.80480480480481	0								3	Redwood Falls, Minnesota, United States	US	USMN		44.5394	-95.1169	649900	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250506040000	https://www.startribune.com/the-search-for-missing-and-murdered-indigenous-relatives-is-a-personal-one-in-this-prairie-city/601344117
1242009999	20250506	202505	2025	2025.3452											CVL	SMALL TOWN						CVL			1	042	042	04	1	1.9	7	1	7	-4.80480480480481	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250506040000	https://www.startribune.com/the-search-for-missing-and-murdered-indigenous-relatives-is-a-personal-one-in-this-prairie-city/601344117
1242010000	20250506	202505	2025	2025.3452											CVL	IMMIGRANT						CVL			0	052	052	05	1	3.5	6	1	6	-4.69208211143695	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506040000	https://fox17.com/news/local/immigrant-rights-coalition-calls-out-tenn-over-crackdown-legislation-targeting-hispanics
1242010001	20250506	202505	2025	2025.3452											CVL	ENGINEER						CVL			0	057	057	05	1	8.0	10	1	10	-3.22180916976456	0								0								0								20250506040000	https://infotel.ca/newsitem/vernon-engineer-loses-licence-for-flawed-sewage-system-designs/it109094
1242010002	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	-4.45632798573975	0								3	Clark County, Nevada, United States	US	USNV		36.0003	-114.876	863600	3	Clark County, Nevada, United States	US	USNV		36.0003	-114.876	863600	20250506040000	https://news3lv.com/news/local/traffic-engineers-assess-crosswalk-following-tragic-death-of-student
1242010003	20250506	202505	2025	2025.3452											EDU	PUPIL						EDU			1	051	051	05	1	3.4	10	1	10	11.4754098360656	0								4	Larkhill, Wiltshire, United Kingdom	UK	UKP8	40139	51.2	-1.81667	-2600776	4	Larkhill, Wiltshire, United Kingdom	UK	UKP8	40139	51.2	-1.81667	-2600776	20250506040000	https://www.salisburyjournal.co.uk/news/25134470.st-michaels-school-larkhill-maintains-good-rating/
1242010004	20250506	202505	2025	2025.3452											EDU	STUDENT						EDU			1	100	100	10	3	-5.0	10	1	10	2.91858678955453	0								0								0								20250506040000	https://www.newschannel5.com/news/middle-schoolers-showcase-knowledge-deliver-big-ideas-at-civics-bee
1242010005	20250506	202505	2025	2025.3452											EGY	ALEXANDRIA	EGY								1	042	042	04	1	1.9	2	1	2	-4.20353982300885	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250506040000	https://dailycaller.com/2025/05/05/kristi-noem-alexandria-ocasio-cortez-migrants-tom-homan-department-justice/
1242010006	20250506	202505	2025	2025.3452											EGY	EGYPT	EGY								1	112	112	11	3	-2.0	2	1	2	-4.20353982300885	0								4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20250506040000	https://dailycaller.com/2025/05/05/kristi-noem-alexandria-ocasio-cortez-migrants-tom-homan-department-justice/
1242010007	20250506	202505	2025	2025.3452											ESP	SPAIN	ESP								0	046	046	04	1	7.0	4	1	4	-2.42290748898679	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250506040000	https://www.newschannel5.com/news/wife-desperately-searches-for-husband-after-nashville-detention-operation-leaves-dozens-in-limbo
1242010008	20250506	202505	2025	2025.3452											EUR	EUROPE	EUR								1	043	043	04	1	2.8	2	1	2	-0.37593984962406	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250506040000	https://mixx993.com/abc-music-news/8f18d1dfe4b40989e9c4fcb8c9486148
1242010009	20250506	202505	2025	2025.3452											GOV	INTERIOR MINIST						GOV			0	030	030	03	1	4.0	5	1	5	-0.48	0								4	Dimona, HaDarom, Israel	IS	IS01	18315	31.0667	35.0333	-779575	4	Dimona, HaDarom, Israel	IS	IS01	18315	31.0667	35.0333	-779575	20250506040000	https://www.christiancentury.org/news/african-hebrew-israelites-finally-see-legal-victory-against-israel-s-deportation-threats
1242010010	20250506	202505	2025	2025.3452											GOV	KING						GOV			1	036	036	03	1	4.0	10	1	10	6.81818181818182	0								4	Phra, Chon Buri, Thailand	TH	TH46	26539	12.6384	100.87	-3255908	4	Phra, Chon Buri, Thailand	TH	TH46	26539	12.6384	100.87	-3255908	20250506040000	https://indonesiatribune.com/government-organizes-league-club-event-to-honor-majesty-on-coronation-day/
1242010011	20250506	202505	2025	2025.3452											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	10	1	10	2.5	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250506040000	https://en.trend.az/world/us/4040227.html
1242010012	20250506	202505	2025	2025.3452											GOV	KING						GOV			0	043	043	04	1	2.8	6	1	6	1.84994861253854	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20250506040000	https://www.businessinsider.com/worst-dressed-met-gala-looks-2025-5
1242010013	20250506	202505	2025	2025.3452											GOV	AUTHORITIES						GOV			1	046	046	04	1	7.0	10	1	10	-4.97512437810945	0								3	Scripps Memorial Hospital, California, United States	US	USCA		32.885	-117.226	1656623	3	Scripps Memorial Hospital, California, United States	US	USCA		32.885	-117.226	1656623	20250506040000	https://www.indiatvnews.com/news/world/us-three-dead-two-indian-children-missing-after-boat-sinks-off-san-diego-coast-in-california-2025-05-06-988821
1242010014	20250506	202505	2025	2025.3452											GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	6	1	6	-4.98753117206983	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506040000	https://www.fingerlakes1.com/2025/05/05/trump-doge-social-security-supreme-court-2/
1242010015	20250506	202505	2025	2025.3452											GOVMIL	DEFENCE MINIST						GOV	MIL		0	043	043	04	1	2.8	2	1	2	0.26455026455027	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506040000	https://timesofindia.indiatimes.com/india/today-russia-stands-with-india-because-of-nehru-indira-congress-credits-foreign-policy-after-putin-calls-pm-modi/articleshow/120916355.cms
