1242219825	20250430	202504	2025	2025.3288	USA	WASHINGTON	USA								SAU	SAUDI ARABIA	SAU								1	036	036	03	1	4.0	3	1	3	-0.45385779122542	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250507023000	https://www.wsbradio.com/news/politics/trump-plans-announce/BSF2TW774RGP7LLVQB2ICA7OO4/
1242219826	20250430	202504	2025	2025.3288	USA	OHIO	USA								USACOP	CINCINNATI	USA					COP			1	112	112	11	3	-2.0	10	1	10	-5.52268244575937	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250507023000	https://www.theblaze.com/news/father-whose-son-was-killed-in-police-shooting-is-accused-of-murdering-recently-retired-sheriff-s-deputy-the-very-next-day
1242219827	20250430	202504	2025	2025.3288	USACOP	CINCINNATI	USA					COP			USA	OHIO	USA								1	190	190	19	4	-10.0	4	1	4	-5.52268244575937	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250507023000	https://www.theblaze.com/news/father-whose-son-was-killed-in-police-shooting-is-accused-of-murdering-recently-retired-sheriff-s-deputy-the-very-next-day
1242219828	20250430	202504	2025	2025.3288	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-5.52268244575937	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250507023000	https://www.theblaze.com/news/father-whose-son-was-killed-in-police-shooting-is-accused-of-murdering-recently-retired-sheriff-s-deputy-the-very-next-day
1242219829	20250507	202505	2025	2025.3479											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	2	1	2	0	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250507023000	https://home.nzcity.co.nz/news/article.aspx?id=421872
1242219830	20250507	202505	2025	2025.3479											AUS	VICTORIA	AUS								1	112	112	11	3	-2.0	10	1	10	-0.33670033670033	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250507023000	https://www.tmz.com/2025/05/06/raccoon-with-meth-pipe-in-mouth/
1242219831	20250507	202505	2025	2025.3479											BGD	BANGLADESH	BGD								0	040	040	04	1	1.0	4	1	4	-6.33802816901408	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250507023000	https://kstp.com/kstp-news/top-news/judge-orders-feds-to-release-minnesota-state-student-who-spoke-out-about-gaza/
1242219832	20250507	202505	2025	2025.3479											BUS	LANDLORD						BUS			0	030	030	03	1	4.0	10	1	10	0.80106809078772	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250507023000	https://la.eater.com/2025/5/6/24425147/heres-looking-at-you-restaurant-closing-koreatown-los-angeles
1242219833	20250507	202505	2025	2025.3479											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	5	1	5	3.46153846153846	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250507023000	https://www.thenews.com.pk/print/1309140-pakistan-pitches-its-privatisation-and-reform-plans-to-global-investors-in-london
1242219834	20250507	202505	2025	2025.3479											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	6	1	6	0.14388489208633	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250507023000	https://www.banklesstimes.com/articles/2025/05/06/trump-goes-all-in-on-crypto-trump-and-melania-tokens-take-spotlight/
1242219835	20250507	202505	2025	2025.3479											BUS	CHAMBER OF COMMERCE						BUS			0	046	046	04	1	7.0	6	1	6	-0.09587727708533	0								3	University Of Oregon, Oregon, United States	US	USOR		44.046	-123.07	1128430	3	University Of Oregon, Oregon, United States	US	USOR		44.046	-123.07	1128430	20250507023000	https://www.klcc.org/education/2025-05-06/eugene-4j-school-board-candidates-talk-school-funding-staffing-challenges
1242219836	20250507	202505	2025	2025.3479											BUS	AIRLINE						BUS			1	046	046	04	1	7.0	3	1	3	2.89256198347108	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250507023000	https://www.yahoo.com/news/cleveland-hopkins-airport-revamp-coming-212539728.html
1242219837	20250507	202505	2025	2025.3479											BUS	CHAMBER OF COMMERCE						BUS			0	046	046	04	1	7.0	4	1	4	-0.09587727708533	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250507023000	https://www.klcc.org/education/2025-05-06/eugene-4j-school-board-candidates-talk-school-funding-staffing-challenges
1242219838	20250507	202505	2025	2025.3479											CAN	CANADA	CAN								0	1243	124	12	3	-4.0	4	1	4	-5.48523206751055	0								4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20250507023000	https://cheknews.ca/alleged-fake-nurse-who-worked-on-vancouver-island-arrested-in-u-s-police-1253611/
1242219839	20250507	202505	2025	2025.3479											CHNCVL	CHINA	CHN					CVL			1	017	017	01	1	0.0	2	1	2	2.75229357798165	0								4	Liu Huan, Jiangsu, China	CH	CH04	13152	32.82	120.763	10865019	1	United States	US	US		39.828175	-98.5795	US	20250507023000	http://www.bjreview.com.cn/Business/202505/t20250506_800400524.html
1242219840	20250507	202505	2025	2025.3479											CHRCTH	CATHOLIC				CHR	CTH				1	040	040	04	1	1.0	6	1	6	-4.03225806451612	0								1	Vatican City	VT	VT		41.9	12.45	VT	1	Vatican City	VT	VT		41.9	12.45	VT	20250507023000	https://www.yahoo.com/news/ktbb-paul-gleiser-covers-challenges-232312159.html
1242219841	20250507	202505	2025	2025.3479											CIV	COTE D'IVOIRE	CIV								1	062	062	06	2	7.4	4	1	4	1.6	0								1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	20250507023000	https://allafrica.com/stories/202505070004.html
1242219842	20250507	202505	2025	2025.3479											COP	POLICE						COP			1	190	190	19	4	-10.0	8	1	4	-9.37499999999996	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20250507023000	https://www.hindustantimes.com/india-news/10-injured-after-clash-in-chennai-police-101746559583778.html
1242219843	20250507	202505	2025	2025.3479											COP	POLICE OFFICER						COP			1	190	190	19	4	-10.0	2	1	2	-9.37499999999996	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20250507023000	https://www.hindustantimes.com/india-news/10-injured-after-clash-in-chennai-police-101746559583778.html
1242219844	20250507	202505	2025	2025.3479											CVL	TOURIST						CVL			1	017	017	01	1	0.0	1	1	1	2.75229357798165	0								4	Liu Huan, Jiangsu, China	CH	CH04	13152	32.82	120.763	10865019	1	United States	US	US		39.828175	-98.5795	US	20250507023000	http://www.bjreview.com.cn/Business/202505/t20250506_800400524.html
1242219845	20250507	202505	2025	2025.3479											CVL	TOURIST						CVL			1	043	043	04	1	2.8	10	1	10	1.63934426229508	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250507023000	https://960weli.iheart.com/featured/coast-to-coast-am/content/2025-05-06-leaf-shaped-ufo-mystifies-couple-in-florida/
1242219846	20250507	202505	2025	2025.3479											CVL	VOTER						CVL			0	051	051	05	1	3.4	6	1	6	-0.09587727708533	0								3	University Of Oregon, Oregon, United States	US	USOR		44.046	-123.07	1128430	3	University Of Oregon, Oregon, United States	US	USOR		44.046	-123.07	1128430	20250507023000	https://www.klcc.org/education/2025-05-06/eugene-4j-school-board-candidates-talk-school-funding-staffing-challenges
1242219847	20250507	202505	2025	2025.3479											CVL	VOTER						CVL			0	051	051	05	1	3.4	4	1	4	-0.09587727708533	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250507023000	https://www.klcc.org/education/2025-05-06/eugene-4j-school-board-candidates-talk-school-funding-staffing-challenges
1242219848	20250507	202505	2025	2025.3479											CVL	VOTER						CVL			0	060	060	06	2	6.0	3	1	3	-0.09587727708533	0								3	University Of Oregon, Oregon, United States	US	USOR		44.046	-123.07	1128430	3	University Of Oregon, Oregon, United States	US	USOR		44.046	-123.07	1128430	20250507023000	https://www.klcc.org/education/2025-05-06/eugene-4j-school-board-candidates-talk-school-funding-staffing-challenges
1242219849	20250507	202505	2025	2025.3479											CVL	VOTER						CVL			0	060	060	06	2	6.0	2	1	2	-0.09587727708533	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250507023000	https://www.klcc.org/education/2025-05-06/eugene-4j-school-board-candidates-talk-school-funding-staffing-challenges
1242219850	20250507	202505	2025	2025.3479											CVL	CITIZEN						CVL			0	080	080	08	2	5.0	10	1	10	-0.78616352201258	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20250507023000	https://www.ft.lk/ft_view__editorial/First-of-its-kind-local-council-election/58-776261
1242219851	20250507	202505	2025	2025.3479											CVL	CIVILIAN						CVL			0	195	195	19	4	-10.0	10	1	10	-11.3207547169811	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250507023000	https://imemc.org/article/army-bombs-school-sheltering-displaced-families-in-gaza-killing-dozens/
1242219852	20250507	202505	2025	2025.3479											CZE	CZECHIA	CZE								1	0311	031	03	1	5.2	2	1	2	8.69565217391304	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20250507023000	https://www.expats.cz/czech-news/article/u-s-approves-181-million-sale-of-communications-equipment-to-czechia
1242219853	20250507	202505	2025	2025.3479											DZAGOV	CONSTANTINE	DZA					GOV			0	080	080	08	2	5.0	6	1	6	1.33779264214047	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250507023000	https://www.timesfreepress.com/news/2025/may/06/opinion-faith-and-government/
1242219854	20250507	202505	2025	2025.3479											EDU	STUDENT						EDU			1	020	020	02	1	3.0	5	1	5	-0.37037037037037	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250507023000	https://www.irishtimes.com/ireland/education/2025/05/07/i-had-to-hide-my-identity-traveller-students-on-their-experiences-in-higher-education/
1242219855	20250507	202505	2025	2025.3479											EDU	STUDENT						EDU			1	036	036	03	1	4.0	10	1	10	1.28205128205129	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20250507023000	https://www.latimes.com/california/story/2025-05-06/federal-student-loan-collections-restart-heres-what-you-need-to-know
1242219856	20250507	202505	2025	2025.3479											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	15.2610441767068	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250507023000	https://thecitizen.com/2025/05/06/fayette-schools-honored-by-2024-school-awards/
1242219857	20250507	202505	2025	2025.3479											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	6	1	6	-0.09587727708533	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250507023000	https://www.klcc.org/education/2025-05-06/eugene-4j-school-board-candidates-talk-school-funding-staffing-challenges
1242219858	20250507	202505	2025	2025.3479											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	10	1	10	-0.37037037037037	0								4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250507023000	https://www.irishtimes.com/ireland/education/2025/05/07/i-had-to-hide-my-identity-traveller-students-on-their-experiences-in-higher-education/
1242219859	20250507	202505	2025	2025.3479											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	1.02941176470588	0								3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	3	Unified School District, California, United States	US	USCA		37.7763	-122.421	236780	20250507023000	https://www.foxla.com/news/inglewood-school-fight-caught-on-camera
1242219860	20250507	202505	2025	2025.3479											EDU	STUDENT						EDU			0	051	051	05	1	3.4	20	2	20	-10.0031294383862	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250507023000	https://www.presstelegram.com/2025/05/06/security-guard-charged-with-murder-attempted-murder-in-shooting-at-inglewood-training-school/
1242219861	20250507	202505	2025	2025.3479											EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	-0.575539568345329	0								3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	20250507023000	https://afro.com/education-challenges-baltimore/
1242219862	20250507	202505	2025	2025.3479											EDU	STUDENT						EDU			1	100	100	10	3	-5.0	5	1	5	-0.37037037037037	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250507023000	https://www.irishtimes.com/ireland/education/2025/05/07/i-had-to-hide-my-identity-traveller-students-on-their-experiences-in-higher-education/
1242219863	20250507	202505	2025	2025.3479											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	6	1	6	-3.82043935052531	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250507023000	https://afro.com/divided-reactions-executive-order-on-school-discipline-sparks-debate-on-equity-and-safety-in-the-classroom/
1242219864	20250507	202505	2025	2025.3479											EDU	ECONOMIST						EDU			1	130	130	13	3	-4.4	9	1	9	-3.24427480916031	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20250507023000	https://www.ft.lk/front-page/Right-of-Reply-Correction-Rehana-Thowfeek/44-776244
