1243333105	20250412	202504	2025	2025.2795	CVL	TRAVELLER						CVL													1	042	042	04	1	1.9	10	1	10	-6.34920634920635	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20250512151500	https://www.dublinlive.ie/news/world-news/young-man-18-fighting-life-31625462
1243333106	20250412	202504	2025	2025.2795	CVL	TRAVELLER						CVL													1	130	130	13	3	-4.4	10	1	10	-6.34920634920635	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20250512151500	https://www.dublinlive.ie/news/world-news/young-man-18-fighting-life-31625462
1243333107	20250412	202504	2025	2025.2795	DNK	DENMARK	DNK								NOR	NORWAY	NOR								1	080	080	08	2	5.0	1	1	1	-0.554016620498615	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250512151500	https://www.datacenterdynamics.com/en/news/stack-infrastructure-seeks-au13bn-for-australia-data-center-buildout/
1243333108	20250412	202504	2025	2025.2795	DNK	COPENHAGEN	DNK								NOR	OSLO	NOR								1	080	080	08	2	5.0	4	1	4	-0.554016620498615	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250512151500	https://www.datacenterdynamics.com/en/news/stack-infrastructure-seeks-au13bn-for-australia-data-center-buildout/
1243333109	20250412	202504	2025	2025.2795	ITA	MILAN	ITA								NOR	OSLO	NOR								1	080	080	08	2	5.0	4	1	4	-0.554016620498615	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250512151500	https://www.datacenterdynamics.com/en/news/stack-infrastructure-seeks-au13bn-for-australia-data-center-buildout/
1243333110	20250412	202504	2025	2025.2795	ITA	ITALY	ITA								NOR	NORWAY	NOR								1	080	080	08	2	5.0	1	1	1	-0.554016620498615	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250512151500	https://www.datacenterdynamics.com/en/news/stack-infrastructure-seeks-au13bn-for-australia-data-center-buildout/
1243333111	20250412	202504	2025	2025.2795	LEG	LAWMAKER						LEG													1	020	020	02	1	3.0	10	1	10	-2.36604036186499	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250512151500	https://www.biopharmadive.com/news/medicaid-cuts-impact-healthcare-providers-hospitals/747725/
1243333112	20250412	202504	2025	2025.2795	SWE	SWEDEN	SWE								NOR	NORWAY	NOR								1	080	080	08	2	5.0	1	1	1	-0.554016620498615	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250512151500	https://www.datacenterdynamics.com/en/news/stack-infrastructure-seeks-au13bn-for-australia-data-center-buildout/
1243333113	20250412	202504	2025	2025.2795	SWE	STOCKHOLM	SWE								NOR	OSLO	NOR								1	080	080	08	2	5.0	4	1	4	-0.554016620498615	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250512151500	https://www.datacenterdynamics.com/en/news/stack-infrastructure-seeks-au13bn-for-australia-data-center-buildout/
1243333114	20250505	202505	2025	2025.3425	CAN	ALBERTA	CAN																		0	023	023	02	1	3.4	5	1	5	0.88823094004441	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250512151500	https://calgarysun.com/opinion/columnists/premier-danielle-smith-alberta-separation-referendum
1243333115	20250505	202505	2025	2025.3425	EDU	SCHOOL						EDU													1	051	051	05	1	3.4	10	1	10	-1.98366394399067	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250512151500	https://www.yahoo.com/news/topline-minnesota-senate-tax-bill-141053740.html
1243333116	20250505	202505	2025	2025.3425	GOV	PRESIDENT						GOV			ISR	ISRAEL	ISR								0	010	010	01	1	0.0	2	1	2	-2.05902539464653	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250512151500	https://www.cnn.com/2025/05/12/middleeast/israel-trump-middle-east-intl
1243333117	20250505	202505	2025	2025.3425	HLH	NURSE						HLH													0	051	051	05	1	3.4	10	1	10	6.57342657342657	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20250512151500	https://www.saultstar.com:443/news/north-bay-regional-health-centre-nurse-respected-for-her-leadership-and-compassion
1243333118	20250505	202505	2025	2025.3425	INDCOP	GUJARAT	IND					COP			MED	MEDIA						MED			1	090	090	09	2	-2.0	8	1	8	-8.80361173814899	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20250512151500	https://www.freepressjournal.in/india/gujarat-news-14-booked-for-anti-national-social-media-posts-following-operation-sindoor
1243333119	20250505	202505	2025	2025.3425	INDCOP	GUJARAT	IND					COP			MED	MEDIA						MED			1	090	090	09	2	-2.0	2	1	2	-8.80361173814899	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250512151500	https://www.freepressjournal.in/india/gujarat-news-14-booked-for-anti-national-social-media-posts-following-operation-sindoor
1243333120	20250505	202505	2025	2025.3425	JUD	FEDERAL JUDGE						JUD			LBY	LIBYA	LBY								0	063	063	06	2	7.4	3	1	3	-3.97643593519882	1	Laos	LA	LA		18	105	LA	1	Libya	LY	LY		25	17	LY	1	Laos	LA	LA		18	105	LA	20250512151500	https://www.yahoo.com/news/trump-team-plans-nine-deportation-143739417.html
1243333121	20250505	202505	2025	2025.3425	JUD	FEDERAL JUDGE						JUD			LBY	LIBYA	LBY								0	063	063	06	2	7.4	1	1	1	-3.97643593519882	1	Mexico	MX	MX		23	-102	MX	1	Laos	LA	LA		18	105	LA	1	Mexico	MX	MX		23	-102	MX	20250512151500	https://www.yahoo.com/news/trump-team-plans-nine-deportation-143739417.html
1243333122	20250505	202505	2025	2025.3425	JUD	SUPERIOR COURT						JUD			USA	INDIANAPOLIS	USA								1	173	173	17	4	-5.0	10	1	10	-6.52920962199313	3	Hancock County, Indiana, United States	US	USIN	IN059	39.785	-85.7694	450357	3	Hancock County, Indiana, United States	US	USIN		39.785	-85.7694	450357	3	Hancock County, Indiana, United States	US	USIN		39.785	-85.7694	450357	20250512151500	https://www.greenfieldreporter.com/2025/05/12/indy-man-to-serve-time-for-unlawfully-carrying-gun/
1243333123	20250505	202505	2025	2025.3425	MIL	BORDER GUARD						MIL			EST	ESTONIA	EST								0	060	060	06	2	6.0	2	1	2	0.79051383399209	4	Tartu, Tartumaa, Estonia	EN	EN18	16098	58.3661	26.7361	-2625737	4	Tartu, Tartumaa, Estonia	EN	EN18	16098	58.3661	26.7361	-2625737	4	Tartu, Tartumaa, Estonia	EN	EN18	16098	58.3661	26.7361	-2625737	20250512151500	https://www.baltictimes.com/estonian_police_unit_departs_for_latvia_to_assist_at_latvia-belarus_border/
1243333124	20250505	202505	2025	2025.3425	PAK	PAKISTAN	PAK																		0	190	190	19	4	-10.0	5	1	5	-6.06936416184971	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250512151500	https://www.hindustantimes.com/htcity/cinema/aly-goni-hits-back-after-being-trolled-for-urdu-mein-likhke-bhejo-tweet-about-pakistans-ceasefire-violation-101747059639860.html
1243333125	20250505	202505	2025	2025.3425	PAK	PAKISTAN	PAK																		0	190	190	19	4	-10.0	3	1	3	-6.06936416184971	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	0								4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	20250512151500	https://www.hindustantimes.com/htcity/cinema/aly-goni-hits-back-after-being-trolled-for-urdu-mein-likhke-bhejo-tweet-about-pakistans-ceasefire-violation-101747059639860.html
1243333126	20250505	202505	2025	2025.3425	USA	UNITED STATES	USA																		0	011	011	01	1	-0.1	4	1	4	-2.0530367835757	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	Freeport, Pennsylvania, United States	US	USPA	PA049	42.2398	-79.8328	1175216	20250512151500	https://www.eenews.net/articles/pipeline-enforcement-plunges-in-trumps-first-months/
1243333127	20250505	202505	2025	2025.3425	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	4	1	4	-6.12691466083151	3	San Mateo County, California, United States	US	USCA	CA081	37.4499	-122.351	277305	0								3	San Mateo County, California, United States	US	USCA		37.4499	-122.351	277305	20250512151500	https://www.coastsidenews.com/review/news/sheriffs-former-chief-of-staff-files-claim/article_70b2c515-0164-4da9-a3dd-93369e70004f.html
1243333128	20250505	202505	2025	2025.3425	USA	UNITED STATES	USA																		1	115	115	11	3	-2.0	4	1	4	-6.12691466083151	3	San Mateo County, California, United States	US	USCA	CA081	37.4499	-122.351	277305	0								3	San Mateo County, California, United States	US	USCA		37.4499	-122.351	277305	20250512151500	https://www.coastsidenews.com/review/news/sheriffs-former-chief-of-staff-files-claim/article_70b2c515-0164-4da9-a3dd-93369e70004f.html
1243333129	20250505	202505	2025	2025.3425	USAGOV	THE WHITE HOUSE	USA					GOV													0	011	011	01	1	-0.1	2	1	2	-2.0530367835757	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	Freeport, Pennsylvania, United States	US	USPA	PA049	42.2398	-79.8328	1175216	20250512151500	https://www.eenews.net/articles/pipeline-enforcement-plunges-in-trumps-first-months/
1243333130	20250505	202505	2025	2025.3425	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	011	011	01	1	-0.1	2	1	2	-2.0530367835757	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Freeport, Pennsylvania, United States	US	USPA	PA049	42.2398	-79.8328	1175216	20250512151500	https://www.eenews.net/articles/pipeline-enforcement-plunges-in-trumps-first-months/
1243333131	20250512	202505	2025	2025.3616											AFR	AFRICA	AFR								0	041	041	04	1	1.0	2	1	2	2.88534548215641	0								4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20250512151500	https://www.itweb.co.za/article/top-ict-tenders-national-departments-return-to-tech-needs/KWEBbvyLlr6qmRjO
1243333132	20250512	202505	2025	2025.3616											ARG	ARGENTINE	ARG								1	036	036	03	1	4.0	3	1	3	1.79640718562874	0								4	La Plata, Buenos Aires, Argentina	AR	AR01	22379	-34.9215	-57.9545	-997540	4	La Plata, Buenos Aires, Argentina	AR	AR01	22379	-34.9215	-57.9545	-997540	20250512151500	https://www.broadwayworld.com/argentina/article/Seven-Kaynes-TRANSMU7ACION-Tour-Comes-to-Argentina-This-May-20250512
1243333133	20250512	202505	2025	2025.3616											BUS	INDUSTRY						BUS			0	020	020	02	1	3.0	2	1	2	-2.0530367835757	0								3	Freeport, Pennsylvania, United States	US	USPA	PA049	42.2398	-79.8328	1175216	3	Freeport, Pennsylvania, United States	US	USPA	PA049	42.2398	-79.8328	1175216	20250512151500	https://www.eenews.net/articles/pipeline-enforcement-plunges-in-trumps-first-months/
1243333134	20250512	202505	2025	2025.3616											BUS	COMPANY						BUS			0	036	036	03	1	4.0	4	1	4	-0.31298904538341	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250512151500	https://calgarysun.com/health/diet-fitness/lillys-zepbound-trims-more-belly-fat-than-novos-wegovy-study
1243333135	20250512	202505	2025	2025.3616											BUS	COMPANY						BUS			0	036	036	03	1	4.0	4	1	4	-0.45662100456621	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250512151500	https://torontosun.com/health/diet-fitness/lillys-zepbound-trims-more-belly-fat-than-novos-wegovy-study
1243333136	20250512	202505	2025	2025.3616											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	1.17845117845118	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20250512151500	https://www.thehindubusinessline.com/money-and-banking/analysis-sbi-to-net-robust-gains-on-its-shareholding-in-yes-bank/article69567955.ece
1243333137	20250512	202505	2025	2025.3616											BUS	BANK						BUS			1	040	040	04	1	1.0	3	1	3	0.775193798449608	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250512151500	https://www.thedailystar.net/business/banking/news/nrb-bank-gets-new-chairman-executive-committee-3893071
1243333138	20250512	202505	2025	2025.3616											BUS	CORPORATION						BUS			1	040	040	04	1	1.0	10	1	10	2.03543158688278	0								3	Iron Mountain, California, United States	US	USCA		40.6707	-122.524	1658834	3	Iron Mountain, California, United States	US	USCA		40.6707	-122.524	1658834	20250512151500	https://executivegov.com/2023/05/top-10-artificial-intelligence-executives-in-2023/
1243333139	20250512	202505	2025	2025.3616											BUS	COMPANY						BUS			1	043	043	04	1	2.8	10	1	10	2.03543158688278	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250512151500	https://executivegov.com/2023/05/top-10-artificial-intelligence-executives-in-2023/
1243333140	20250512	202505	2025	2025.3616											BUS	INDUSTRY						BUS			0	046	046	04	1	7.0	1	1	1	2.39659837649788	0								3	Tempe, Arizona, United States	US	USAZ	AZ013	33.4148	-111.909	12233	3	Tempe, Arizona, United States	US	USAZ	AZ013	33.4148	-111.909	12233	20250512151500	https://azbigmedia.com/business/the-most-influential-leaders-in-arizona-cannabis-for-2025/
1243333141	20250512	202505	2025	2025.3616											BUS	INDUSTRY						BUS			0	046	046	04	1	7.0	9	1	9	2.39659837649788	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250512151500	https://azbigmedia.com/business/the-most-influential-leaders-in-arizona-cannabis-for-2025/
1243333142	20250512	202505	2025	2025.3616											BUS	INDUSTRY						BUS			0	050	050	05	1	3.5	3	1	3	2.39659837649788	0								3	White Mountains, Arizona, United States	US	USAZ		33.9106	-109.585	36095	3	White Mountains, Arizona, United States	US	USAZ		33.9106	-109.585	36095	20250512151500	https://azbigmedia.com/business/the-most-influential-leaders-in-arizona-cannabis-for-2025/
1243333143	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								1	010	010	01	1	0.0	4	1	4	0.985221674876839	0								4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	20250512151500	https://www.620ckrm.com/2025/05/12/young-calls-on-chan-to-clarify-stance-on-separatism/
1243333144	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								1	052	052	05	1	3.5	4	1	4	-2.51572327044025	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20250512151500	https://www.mmamania.com/2025/5/12/24428293/ufc-315-whats-next-for-belal-muhammad-coughing-up-title-jack-della-maddalen-canada-espn-mma
1243333145	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								1	100	100	10	3	-5.0	4	1	4	0.985221674876839	0								4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	4	Yorkton, Saskatchewan, Canada	CA	CA11	154724	51.2167	-102.467	-576314	20250512151500	https://www.620ckrm.com/2025/05/12/young-calls-on-chan-to-clarify-stance-on-separatism/
1243333146	20250512	202505	2025	2025.3616											CHN	CHINA	CHN								1	043	043	04	1	2.8	10	1	10	0	0								0								0								20250512151500	https://www.al-monitor.com/originals/2025/05/trump-heads-gulf-markets-surge-us-china-tariff-deal
1243333147	20250512	202505	2025	2025.3616											COP	DETECTIVE						COP			1	040	040	04	1	1.0	6	1	6	-5.26315789473684	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250512151500	https://www.vnews.com/Former-Manchester-teacher-convicted-of-attempted-sex-trafficking-of-a-minor-61103685
1243333148	20250512	202505	2025	2025.3616											COP	STATE PRISON						COP			1	042	042	04	1	1.9	5	1	5	-10.2150537634409	0								3	Concord Hospital, New Hampshire, United States	US	USNH		43.1978	-71.5621	1917007	3	Concord Hospital, New Hampshire, United States	US	USNH		43.1978	-71.5621	1917007	20250512151500	https://www.mirror.co.uk/news/world-news/grisly-human-remains-found-inside-35201973
1243333149	20250512	202505	2025	2025.3616											COP	PRISON						COP			1	084	084	08	2	7.0	6	1	6	-10.2150537634409	0								3	Concord Hospital, New Hampshire, United States	US	USNH		43.1978	-71.5621	1917007	3	Concord Hospital, New Hampshire, United States	US	USNH		43.1978	-71.5621	1917007	20250512151500	https://www.mirror.co.uk/news/world-news/grisly-human-remains-found-inside-35201973
1243333150	20250512	202505	2025	2025.3616											COP	PRISON						COP			1	084	084	08	2	7.0	4	1	4	-10.2150537634409	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250512151500	https://www.mirror.co.uk/news/world-news/grisly-human-remains-found-inside-35201973
1243333151	20250512	202505	2025	2025.3616											COP	POLICE						COP			1	1014	101	10	3	-5.0	2	1	2	-15.8914728682171	0								3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20250512151500	https://720thevoice.iheart.com/content/2025-05-12-crowd-clashes-with-police-as-onlookers-try-to-stop-ice-from-arresting-woman/
