1243765598	20240514	202405	2024	2024.3671	POL	POLAND	POL								RUSGOV	RUSSIAN	RUS					GOV			1	112	112	11	3	-2.0	6	1	6	-9.76190476190476	1	Germany	GM	GM		51.5	10.5	GM	1	Switzerland	SZ	SZ		47	8	SZ	1	Germany	GM	GM		51.5	10.5	GM	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765599	20240514	202405	2024	2024.3671	POL	POLAND	POL								RUSGOV	RUSSIAN	RUS					GOV			1	161	161	16	4	-4.0	4	1	4	-9.76190476190476	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765600	20240514	202405	2024	2024.3671	POL	POLAND	POL								RUSGOV	RUSSIA	RUS					GOV			1	161	161	16	4	-4.0	2	1	2	-9.76190476190476	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765601	20240514	202405	2024	2024.3671	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	4	1	4	-4.46780551905387	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250514120000	https://buffalonews.com/news/article_b28c88fc-dce5-4172-942f-65fc6951f9be.html
1243765602	20250414	202504	2025	2025.2849											GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	2	1	2	-2.38204306000916	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20250514120000	https://www.personneltoday.com/hr/polygamous-working-is-a-minefield-for-hr/
1243765603	20250414	202504	2025	2025.2849											LBN	TYRE	LBN								1	042	042	04	1	1.9	10	1	10	0.980392156862745	0								0								0								20250514120000	https://www.tyrepress.com/2025/05/michelin-debuts-x-works-z2-d2/
1243765604	20250414	202504	2025	2025.2849	CYP	CYPRUS	CYP																		0	010	010	01	1	0.0	4	1	4	-0.90225563909775	4	Famagusta, Famagusta, Cyprus	CY	CY01	14806	35.125	33.95	-2738254	0								4	Famagusta, Famagusta, Cyprus	CY	CY01	14806	35.125	33.95	-2738254	20250514120000	https://cyprus-mail.com/2025/05/14/ex-us-ambassador-hard-to-understand-failure-to-solve-cyprus-problem-with-akinci
1243765605	20250414	202504	2025	2025.2849	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	030	030	03	1	4.0	4	1	4	-0.60606060606061	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250514120000	https://www.aol.co.uk/driving-test-backlog-surpasses-600-113908519.html
1243765606	20250414	202504	2025	2025.2849	LBN	TYRE	LBN																		1	043	043	04	1	2.8	10	1	10	0.980392156862745	0								0								0								20250514120000	https://www.tyrepress.com/2025/05/michelin-debuts-x-works-z2-d2/
1243765607	20250414	202504	2025	2025.2849	USA	LAWRENCE	USA																		0	120	120	12	3	-4.0	6	1	6	-7.84753363228699	3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	0								3	Rochester, New York, United States	US	USNY	NY055	43.1548	-77.6156	962684	20250514120000	https://buffalonews.com/news/local/crime-courts/article_0bbf1ff1-8556-4040-95e3-9435ca7ef837.html
1243765608	20250414	202504	2025	2025.2849	USA	THE US	USA								IRN	IRAN	IRN								1	046	046	04	1	7.0	2	1	2	-2.04415372035977	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250514120000	https://www.siasat.com/trump-tells-gulf-leaders-iran-must-end-proxy-support-for-nuclear-deal-3220540/
1243765609	20250507	202505	2025	2025.3479											AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	4	1	4	0.57692307692308	0								4	Redbridge, New South Wales, Australia	AS	AS02	5015	-34.4833	148.267	-1597009	4	Redbridge, New South Wales, Australia	AS	AS02	5015	-34.4833	148.267	-1597009	20250514120000	https://www.aol.co.uk/andrew-hastie-says-desire-lead-113718162.html
1243765610	20250507	202505	2025	2025.3479											GOVHLH	HEALTH DEPARTMENT						GOV	HLH		1	042	042	04	1	1.9	1	1	1	6.57894736842105	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765611	20250507	202505	2025	2025.3479											GOVHLH	HEALTH DEPARTMENT						GOV	HLH		1	043	043	04	1	2.8	1	1	1	6.57894736842105	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765612	20250507	202505	2025	2025.3479											USAGOVHLH	UNITED STATES	USA					GOV	HLH		1	042	042	04	1	1.9	4	1	4	6.57894736842105	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765613	20250507	202505	2025	2025.3479											USAGOVHLH	UNITED STATES	USA					GOV	HLH		1	043	043	04	1	2.8	4	1	4	6.57894736842105	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765614	20250507	202505	2025	2025.3479	CAN	CANADA	CAN								BEL	WATERLOO	BEL								1	010	010	01	1	0.0	2	1	2	-4.3103448275862	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250514120000	https://www.cambridgetimes.ca/opinion/columnists/banning-sale-of-fireworks-in-kitchener-and-waterloo-is-a-foolish-pursuit/article_1ba46e7d-9bb6-5499-a156-2e4ee03f6615.html
1243765615	20250507	202505	2025	2025.3479	COP	DEPUTY						COP			MIL	AIR FORCE						MIL			1	060	060	06	2	6.0	7	1	7	0.36166365280289	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250514120000	https://www.nydailynews.com/2025/05/14/no-thanks-to-qatari-gift/
1243765616	20250507	202505	2025	2025.3479	DEU	GERMANY	DEU								UKR	UKRAINIAN	UKR								0	010	010	01	1	0.0	2	1	2	-9.76190476190476	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765617	20250507	202505	2025	2025.3479	DEU	GERMANY	DEU								UKR	UKRAINIAN	UKR								0	010	010	01	1	0.0	1	1	1	-9.76190476190476	1	Germany	GM	GM		51.5	10.5	GM	1	Switzerland	SZ	SZ		47	8	SZ	1	Germany	GM	GM		51.5	10.5	GM	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765618	20250507	202505	2025	2025.3479	DEU	GERMANY	DEU								UKRCVL	UKRAINE	UKR					CVL			0	010	010	01	1	0.0	2	1	2	-9.76190476190476	1	Germany	GM	GM		51.5	10.5	GM	1	Ukraine	UP	UP		49	32	UP	1	Germany	GM	GM		51.5	10.5	GM	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765619	20250507	202505	2025	2025.3479	DEU	GERMANY	DEU								UKRCVL	UKRAINIAN	UKR					CVL			0	010	010	01	1	0.0	4	1	4	-9.76190476190476	1	Germany	GM	GM		51.5	10.5	GM	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765620	20250507	202505	2025	2025.3479	DEU	GERMANY	DEU								UKRCVL	UKRAINIAN	UKR					CVL			0	173	173	17	4	-5.0	10	1	10	-9.76190476190476	1	Germany	GM	GM		51.5	10.5	GM	1	Ukraine	UP	UP		49	32	UP	1	Germany	GM	GM		51.5	10.5	GM	20250514120000	https://www.livemint.com/global/german-police-arrests-explosives-plot-germany-russian-sabotage-germany-dhl-attacks-germany-russia-ukraine-war-11747220210240.html
1243765621	20250507	202505	2025	2025.3479	GOVHLH	HEALTH DEPARTMENT						GOV	HLH												1	042	042	04	1	1.9	1	1	1	6.57894736842105	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765622	20250507	202505	2025	2025.3479	GOVHLH	HEALTH DEPARTMENT						GOV	HLH												1	043	043	04	1	2.8	1	1	1	6.57894736842105	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765623	20250507	202505	2025	2025.3479	JPN	JAPAN	JPN								ITA	ITALY	ITA								1	051	051	05	1	3.4	2	1	2	3.49650349650349	1	Spain	SP	SP		40	-4	SP	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250514120000	https://www.staradvertiser.com/2025/05/14/food/broke-da-mouth/
1243765624	20250507	202505	2025	2025.3479	MEX	MEXICO	MEX								CRM	CARTEL						CRM			1	192	192	19	4	-9.5	3	1	3	-6.43500643500643	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	20250514120000	https://www.cbsnews.com/news/sinaloa-cartel-leader-family-enters-us-deal-trump-administration-mexico/
1243765625	20250507	202505	2025	2025.3479	MEX	MEXICO	MEX								CRM	CARTEL						CRM			1	192	192	19	4	-9.5	1	1	1	-6.43500643500643	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250514120000	https://www.cbsnews.com/news/sinaloa-cartel-leader-family-enters-us-deal-trump-administration-mexico/
1243765626	20250507	202505	2025	2025.3479	MEX	MEXICO	MEX								MEXCRM	MEXICO	MEX					CRM			1	192	192	19	4	-9.5	5	1	5	-6.43500643500643	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	20250514120000	https://www.cbsnews.com/news/sinaloa-cartel-leader-family-enters-us-deal-trump-administration-mexico/
1243765627	20250507	202505	2025	2025.3479	MEX	MEXICO	MEX								MEXCRM	MEXICO	MEX					CRM			1	192	192	19	4	-9.5	1	1	1	-6.43500643500643	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250514120000	https://www.cbsnews.com/news/sinaloa-cartel-leader-family-enters-us-deal-trump-administration-mexico/
1243765628	20250507	202505	2025	2025.3479	QAT	QATAR	QAT								MIL	AIR FORCE						MIL			1	060	060	06	2	6.0	3	1	3	0.36166365280289	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250514120000	https://www.nydailynews.com/2025/05/14/no-thanks-to-qatari-gift/
1243765629	20250507	202505	2025	2025.3479	USAGOVHLH	UNITED STATES	USA					GOV	HLH												1	042	042	04	1	1.9	4	1	4	6.57894736842105	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765630	20250507	202505	2025	2025.3479	USAGOVHLH	UNITED STATES	USA					GOV	HLH												1	043	043	04	1	2.8	4	1	4	6.57894736842105	3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	0								3	Fitchburg, Massachusetts, United States	US	USMA	MA027	42.5834	-71.8023	617121	20250514120000	https://www.sentinelandenterprise.com/2025/05/14/city-discusses-ongoing-need-for-mental-health-services/
1243765631	20250507	202505	2025	2025.3479	VAT	VATICAN	VAT								USA	CHICAGO	USA								1	0874	087	08	2	10.0	6	1	6	-0.241254523522316	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250514120000	https://www.nwitimes.com/news/local/illinois/dolton/article_52408820-49b2-4f7b-91b1-e5bf7d226ede.html
1243765632	20250507	202505	2025	2025.3479	VAT	VATICAN	VAT								USA	UNITED STATES	USA								1	0874	087	08	2	10.0	1	1	1	-0.241254523522316	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250514120000	https://www.nwitimes.com/news/local/illinois/dolton/article_52408820-49b2-4f7b-91b1-e5bf7d226ede.html
1243765633	20250507	202505	2025	2025.3479	VAT	VATICAN	VAT								USA	UNITED STATES	USA								1	0874	087	08	2	10.0	1	1	1	-0.241254523522316	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	California, United States	US	USCA		36.17	-119.746	CA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514120000	https://www.nwitimes.com/news/local/illinois/dolton/article_52408820-49b2-4f7b-91b1-e5bf7d226ede.html
1243765634	20250513	202505	2025	2025.3644	AFR	AFRICA	AFR								COPGOV	DEPUTY						COP	GOV		1	036	036	03	1	4.0	1	1	1	0.42194092827004	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250514120000	https://www.thesouthafrican.com/travel/good-news-durban-hotels-near-full-capacity-this-week/
1243765635	20250513	202505	2025	2025.3644	AFR	AFRICA	AFR								COPGOV	DEPUTY						COP	GOV		1	036	036	03	1	4.0	1	1	1	0.42194092827004	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Umhlanga, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7091	31.0956	-1268711	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250514120000	https://www.thesouthafrican.com/travel/good-news-durban-hotels-near-full-capacity-this-week/
1243765636	20250513	202505	2025	2025.3644	CHRCTHREL	ROMAN CATHOLIC				CHR	CTH				GBR	SCOTLAND	GBR								1	018	018	01	1	3.4	3	1	3	-5.51948051948052	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250514120000	https://www.dailyrecord.co.uk/news/politics/top-scots-bishop-slams-assisted-35222744
1243765637	20250513	202505	2025	2025.3644	COP	POLICE						COP			EDU	UNIVERSITY						EDU			1	141	141	14	3	-6.5	5	1	5	-4.85564304461942	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	20250514120000	https://bianet.org/haber/police-detain-nearly-100-students-protesting-controversial-cleric-at-bogazici-university-307420
1243765638	20250513	202505	2025	2025.3644	COP	POLICE						COP			EDU	STUDENT						EDU			1	175	175	17	4	-9.0	5	1	5	-4.85564304461942	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	20250514120000	https://bianet.org/haber/police-detain-nearly-100-students-protesting-controversial-cleric-at-bogazici-university-307420
1243765639	20250513	202505	2025	2025.3644	COP	POLICE						COP			MED	JOURNALIST						MED			1	175	175	17	4	-9.0	5	1	5	-4.85564304461942	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	20250514120000	https://bianet.org/haber/police-detain-nearly-100-students-protesting-controversial-cleric-at-bogazici-university-307420
1243765640	20250513	202505	2025	2025.3644	COPGOV	DEPUTY						COP	GOV		AFR	AFRICA	AFR								1	036	036	03	1	4.0	1	1	1	0.42194092827004	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250514120000	https://www.thesouthafrican.com/travel/good-news-durban-hotels-near-full-capacity-this-week/
1243765641	20250513	202505	2025	2025.3644	COPGOV	DEPUTY						COP	GOV		AFR	AFRICA	AFR								1	036	036	03	1	4.0	1	1	1	0.42194092827004	4	Umhlanga, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7091	31.0956	-1268711	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250514120000	https://www.thesouthafrican.com/travel/good-news-durban-hotels-near-full-capacity-this-week/
1243765642	20250513	202505	2025	2025.3644	COPGOV	DEPUTY						COP	GOV		ZAF	DURBAN	ZAF								1	036	036	03	1	4.0	2	1	2	0.42194092827004	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250514120000	https://www.thesouthafrican.com/travel/good-news-durban-hotels-near-full-capacity-this-week/
1243765643	20250513	202505	2025	2025.3644	COPGOV	DEPUTY						COP	GOV		ZAF	DURBAN	ZAF								1	036	036	03	1	4.0	1	1	1	0.42194092827004	4	Umhlanga, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.7091	31.0956	-1268711	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20250514120000	https://www.thesouthafrican.com/travel/good-news-durban-hotels-near-full-capacity-this-week/
1243765644	20250513	202505	2025	2025.3644	EDU	STUDENT						EDU			COP	POLICE						COP			1	140	140	14	3	-6.5	5	1	5	-4.85564304461942	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	4	Nureddin, Mus, Turkey	TU	TU49	28148	39.2818	42.5102	-766163	20250514120000	https://bianet.org/haber/police-detain-nearly-100-students-protesting-controversial-cleric-at-bogazici-university-307420
