1241988440	20250406	202504	2025	2025.2630											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-11.046511627907	0								3	Searcy Police Department, Arkansas, United States	US	USAR		35.249	-91.7401	2118618	3	Searcy Police Department, Arkansas, United States	US	USAR		35.249	-91.7401	2118618	20250506010000	https://www.yahoo.com/news/weldon-man-gets-life-term-225423291.html
1241988441	20250406	202504	2025	2025.2630											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-11.046511627907	0								3	Searcy Police Department, Arkansas, United States	US	USAR		35.249	-91.7401	2118618	3	Searcy Police Department, Arkansas, United States	US	USAR		35.249	-91.7401	2118618	20250506010000	https://www.yahoo.com/news/weldon-man-gets-life-term-225423291.html
1241988442	20250406	202504	2025	2025.2630	EDU	UNIVERSITY						EDU			GOV	GOVERNMENT						GOV			0	071	071	07	2	7.4	20	2	20	-1.14289369456868	3	Harvard University, Massachusetts, United States	US	USMA	MA017	42.3784	-71.1164	618399	3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	3	Harvard University, Massachusetts, United States	US	USMA		42.3784	-71.1164	618399	20250506010000	https://www.durangoherald.com/articles/trump-administration-says-harvard-will-receive-no-new-grants-until-it-meets-white-house-demands/
1241988443	20250406	202504	2025	2025.2630	MEX	MEXICAN	MEX								USA	TEXAS	USA								1	010	010	01	1	0.0	2	1	2	-3.6101083032491	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20250506010000	https://www.yahoo.com/news/water-deliveries-mexico-resume-213604983.html
1241988444	20250406	202504	2025	2025.2630	MEX	MEXICAN	MEX								USA	TEXAS	USA								1	010	010	01	1	0.0	2	1	2	-3.6101083032491	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506010000	https://www.yahoo.com/news/water-deliveries-mexico-resume-213604983.html
1241988445	20250406	202504	2025	2025.2630	MEXGOV	MEXICAN	MEX					GOV			USA	TEXAS	USA								1	010	010	01	1	0.0	4	1	4	-3.6101083032491	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Colorado River, Mexico (general), Mexico	MX	MX00	20955	31.9	-114.95	-1658851	20250506010000	https://www.yahoo.com/news/water-deliveries-mexico-resume-213604983.html
1241988446	20250406	202504	2025	2025.2630	MEXGOV	MEXICO	MEX					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-3.6101083032491	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20250506010000	https://www.yahoo.com/news/water-deliveries-mexico-resume-213604983.html
1241988447	20250406	202504	2025	2025.2630	USA	DALLAS	USA																		1	040	040	04	1	1.0	8	1	8	3.6144578313253	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506010000	https://www.brnow.org/news/sbc-entities-to-host-enriching-encouraging-events-in-dallas/
1241988448	20250429	202504	2025	2025.3260											USA	UNITED STATES	USA								1	046	046	04	1	7.0	6	1	6	-5.86666666666666	0								3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20250506010000	https://www.marketscreener.com/quote/stock/UNITED-AIRLINES-HOLDINGS--45899617/news/Controllers-lost-contact-with-Newark-airplanes-for-30-seconds-last-week-USDOT-says-49832447/
1241988449	20250429	202504	2025	2025.3260	ARE	UNITED ARAB EMIRATES	ARE								GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	United Arab Emirates	AE	AE		24	54	AE	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Saudi Arabia	SA	SA		25	45	SA	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988450	20250429	202504	2025	2025.3260	ARE	UNITED ARAB EMIRATES	ARE								GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988451	20250429	202504	2025	2025.3260	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Qatar	QA	QA		25.5	51.25	QA	1	Saudi Arabia	SA	SA		25	45	SA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988452	20250429	202504	2025	2025.3260	BUS	COMPANY						BUS													0	193	193	19	4	-10.0	4	1	4	-0.3680981595092	4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	0								4	Bowen Island, British Columbia, Canada	CA	CA02	12565	49.3833	-123.383	-561538	20250506010000	https://www.bowenislandundercurrent.com/technology/bc-fusion-company-lays-off-staff-scales-back-reactor-work-amid-funding-crunch-10615715
1241988453	20250429	202504	2025	2025.3260	COP	POLICE						COP			LBN	LEBANON	LBN								1	090	090	09	2	-2.0	5	1	5	-6.01503759398496	0								0								0								20250506010000	https://www.yahoo.com/news/motorcyclists-hospitalized-lebanon-county-crash-215337393.html
1241988454	20250429	202504	2025	2025.3260	GBR	UNITED KINGDOM	GBR								ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	United Arab Emirates	AE	AE		24	54	AE	1	Saudi Arabia	SA	SA		25	45	SA	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988455	20250429	202504	2025	2025.3260	GBR	UNITED KINGDOM	GBR								ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988456	20250429	202504	2025	2025.3260	GBR	UNITED KINGDOM	GBR								QAT	QATAR	QAT								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988457	20250429	202504	2025	2025.3260	GBR	UNITED KINGDOM	GBR								QAT	QATAR	QAT								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Qatar	QA	QA		25.5	51.25	QA	1	Saudi Arabia	SA	SA		25	45	SA	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988458	20250429	202504	2025	2025.3260	GBR	UNITED KINGDOM	GBR								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988459	20250429	202504	2025	2025.3260	GBR	UNITED KINGDOM	GBR								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988460	20250429	202504	2025	2025.3260	LEG	LAWMAKER						LEG													1	083	083	08	2	5.0	10	1	10	-3.64583333333334	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506010000	https://www.wflx.com/2025/05/05/floridas-new-ballot-initiative-law-faces-legal-challenge-medicaid-expansion-group/
1241988461	20250429	202504	2025	2025.3260	LEG	LEGISLATOR						LEG			USA	STATE COLLEGE	USA								1	051	051	05	1	3.4	10	1	10	0.8	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250506010000	https://www.wcax.com/2025/05/05/can-vermont-state-university-survive-its-own/
1241988462	20250429	202504	2025	2025.3260	QAT	QATAR	QAT								ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Saudi Arabia	SA	SA		25	45	SA	1	Qatar	QA	QA		25.5	51.25	QA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988463	20250429	202504	2025	2025.3260	QAT	QATAR	QAT								GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988464	20250429	202504	2025	2025.3260	QAT	QATAR	QAT								GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Qatar	QA	QA		25.5	51.25	QA	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Saudi Arabia	SA	SA		25	45	SA	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988465	20250429	202504	2025	2025.3260	QAT	QATAR	QAT								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988466	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988467	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Saudi Arabia	SA	SA		25	45	SA	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Saudi Arabia	SA	SA		25	45	SA	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988468	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								QAT	QATAR	QAT								0	036	036	03	1	4.0	2	1	2	-1.69491525423729	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506010000	https://www.thenews.com.pk/print/1308814-trump-eyes-erdogan-s-help-to-end-ukraine-war
1241988469	20250506	202505	2025	2025.3452											BEL	GENT	BEL								0	043	043	04	1	2.8	10	1	10	0.52687038988409	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250506010000	https://kpic.com/news/local/outdoor-trip-for-5th-graders-sparks-gender-identity-controversy-in-fern-ridge-school-district
1241988470	20250506	202505	2025	2025.3452											BRA	BRAZIL	BRA								0	036	036	03	1	4.0	1	1	1	3.07692307692308	0								1	Brazil	BR	BR		-10	-55	BR	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506010000	https://www.brnow.org/news/black-baptist-groups-ethnic-leaders-to-gather-in-dallas/
1241988471	20250506	202505	2025	2025.3452											BUS	COMPANIES						BUS			0	036	036	03	1	4.0	10	1	10	5.17403574788335	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506010000	https://markets.financialcontent.com/stocks/article/stockstory-2025-5-5-yum-q1-earnings-call-digital-investments-and-global-expansion-drive-mixed-results
1241988472	20250506	202505	2025	2025.3452											BUS	INVESTOR						BUS			1	040	040	04	1	1.0	5	1	5	3.50877192982456	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250506010000	https://www.marketscreener.com/quote/stock/MICROSOFT-CORPORATION-4835/news/OpenAI-agrees-to-buy-Windsurf-for-about-3-billion-Bloomberg-News-reports-49832013/
1241988473	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	040	040	04	1	1.0	6	1	6	-0.36496350364963	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506010000	https://www.yahoo.com/news/kemps-workers-picket-teamsters-negotiate-000500886.html
1241988474	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	-0.36496350364963	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250506010000	https://www.yahoo.com/news/kemps-workers-picket-teamsters-negotiate-000500886.html
1241988475	20250506	202505	2025	2025.3452											BUS	PRODUCER						BUS			1	100	100	10	3	-5.0	5	1	5	2.24438902743142	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250506010000	https://www.wbko.com/2025/05/06/may-declared-beef-month-kentucky/
1241988476	20250506	202505	2025	2025.3452											BUS	COMPANIES						BUS			0	112	112	11	3	-2.0	3	1	3	-10.25	0								3	Havertown, Pennsylvania, United States	US	USPA	PA045	39.9809	-75.3085	1176660	3	Havertown, Pennsylvania, United States	US	USPA	PA045	39.9809	-75.3085	1176660	20250506010000	https://pennrecord.com/stories/671166646-tenant-alleges-negligence-against-apartment-management-over-premises-liability
1241988477	20250506	202505	2025	2025.3452											BUS	PRODUCER						BUS			1	112	112	11	3	-2.0	4	1	4	-7.85597381342062	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250506010000	https://www.wpbf.com/article/florida-man-19-accused-of-possession-of-child-sexual-abuse-material/64673255
1241988478	20250506	202505	2025	2025.3452											BUS	PRODUCER						BUS			1	112	112	11	3	-2.0	1	1	1	-7.85597381342062	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506010000	https://www.wpbf.com/article/florida-man-19-accused-of-possession-of-child-sexual-abuse-material/64673255
1241988479	20250506	202505	2025	2025.3452											CAN	ALBERTA	CAN								0	036	036	03	1	4.0	4	1	4	0	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250506010000	https://www.yahoo.com/news/albertas-premier-proposes-referendum-separation-002030049.html
1241988480	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	040	040	04	1	1.0	10	1	10	-6.87919463087249	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506010000	https://www.foxnews.com/politics/fox-news-politics-newsletter-self-deport-get-1000
1241988481	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	112	112	11	3	-2.0	6	1	6	-1.92982456140351	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506010000	https://ottawacitizen.com/news/gatineau-police-arrest
1241988482	20250506	202505	2025	2025.3452											CHE	BALE	CHE								0	036	036	03	1	4.0	10	1	10	-0.48543689320388	0								4	Indus River, Pakistan (general), Pakistan	PK	PK00	23693	24.1909	67.7355	-3414586	4	Indus River, Pakistan (general), Pakistan	PK	PK00	23693	24.1909	67.7355	-3414586	20250506010000	https://www.thenews.com.pk/print/1308806-efforts-under-way-to-boost-gdp-growth-to-3pc-source
1241988483	20250506	202505	2025	2025.3452											CHE	BALE	CHE								0	061	061	06	2	6.4	10	1	10	-0.48543689320388	0								4	Indus River, Pakistan (general), Pakistan	PK	PK00	23693	24.1909	67.7355	-3414586	4	Indus River, Pakistan (general), Pakistan	PK	PK00	23693	24.1909	67.7355	-3414586	20250506010000	https://www.thenews.com.pk/print/1308806-efforts-under-way-to-boost-gdp-growth-to-3pc-source
1241988484	20250506	202505	2025	2025.3452											CHN	CHINESE	CHN								0	042	042	04	1	1.9	10	1	10	-2.49632892804699	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20250506010000	https://www.theepochtimes.com/us/trump-bans-biomedical-research-in-other-countries-5852747
1241988485	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	-3.24519230769231	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506010000	https://www.morningstar.com/stocks/this-tech-industry-could-be-heavily-disrupted-by-tariffs
1241988486	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								1	190	190	19	4	-10.0	4	1	4	-6.48148148148148	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506010000	https://www.mirror.co.uk/news/us-news/car-smashes-jennifer-anistons-bel-35175259
1241988487	20250506	202505	2025	2025.3452											COP	POLICE OFFICER						COP			0	020	020	02	1	3.0	5	1	5	-4.40677966101695	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506010000	https://www.dailymail.co.uk/news/article-14679981/women-rights-campaigners-storm-male-pond-Hampstead.html
1241988488	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	020	020	02	1	3.0	3	1	3	-4.13043478260869	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250506010000	https://www.wcax.com/2025/05/05/whistleblower-alleges-mental-health-organization-failed-help-family-before-double-murder/
1241988489	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	020	020	02	1	3.0	2	1	2	-4.13043478260869	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20250506010000	https://www.wcax.com/2025/05/05/whistleblower-alleges-mental-health-organization-failed-help-family-before-double-murder/
1241988490	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	025	025	02	1	-0.3	5	1	5	-1.92982456140351	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506010000	https://ottawacitizen.com/news/gatineau-police-arrest
1241988491	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	030	030	03	1	4.0	10	1	10	-2.80373831775701	0								0								0								20250506010000	https://www.wctv.tv/2025/05/05/it-has-me-angry-momma-stray-bullet-flies-through-valdosta-familys-home/
1241988492	20250506	202505	2025	2025.3452											COP	DEPUTY						COP			0	084	084	08	2	7.0	10	1	10	-9.09090909090909	0								3	Bonneville County, Idaho, United States	US	USID		43.4166	-111.501	395407	3	Bonneville County, Idaho, United States	US	USID		43.4166	-111.501	395407	20250506010000	https://localnews8.com/news/idaho/2025/05/05/man-arrested-after-punching-bonneville-co-deputy/
1241988493	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-3.71428571428572	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250506010000	https://www.hindustantimes.com/cities/delhi-news/special-needs-child-thrashed-by-teacher-for-disobeying-her-delhi-police-to-record-statement-101746469486603.html
1241988494	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	173	173	17	4	-5.0	6	1	6	-6.53153153153153	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20250506010000	http://www.news9.com/story/681911a853e62daf93a24a8e/court-docs-suspect-in-edmond-officer-stabbing-sought-suicide-by-cop-on-day-of-child-exploitation-hearing
1241988495	20250506	202505	2025	2025.3452											COPCOP	DEPUTY						COP	COP		1	190	190	19	4	-10.0	3	1	3	1.98412698412699	0								3	Columbia County, Georgia, United States	US	USGA		33.5501	-82.2504	348865	3	Columbia County, Georgia, United States	US	USGA		33.5501	-82.2504	348865	20250506010000	https://www.yahoo.com/news/columbia-county-gathers-pay-tribute-222942674.html
1241988496	20250506	202505	2025	2025.3452											CRM	PIRATE						CRM			1	042	042	04	1	1.9	5	1	5	2.21843003412969	0								0								0								20250506010000	https://www.hannibal.net/news/food-drives-to-help-fill-local-food-pantries/article_e99fbabd-a2ca-44be-ae9b-587051043882.html
1241988497	20250506	202505	2025	2025.3452											CRM	PIRATE						CRM			1	060	060	06	2	6.0	10	1	10	2.21843003412969	0								0								0								20250506010000	https://www.hannibal.net/news/food-drives-to-help-fill-local-food-pantries/article_e99fbabd-a2ca-44be-ae9b-587051043882.html
1241988498	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			0	030	030	03	1	4.0	2	1	2	-1.1605415860735	0								3	Gila River, Arizona, United States	US	USAZ		32.7198	-114.555	42838	3	Gila River, Arizona, United States	US	USAZ		32.7198	-114.555	42838	20250506010000	https://www.ahwatukee.com/news/i-10-gila-river-bridge-project-halfway-there/article_f73f3fe4-23f0-4c41-bc15-e75d749e5840.html
