1241990951	20250406	202504	2025	2025.2630	BUS	COMPANIES						BUS			USA	THE US	USA								1	172	172	17	4	-5.0	3	1	3	0.44709388971684	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506011500	https://www.businesstimes.com.sg/companies-markets/shein-temu-ramp-advertising-uk-and-france-us-tariffs-hit
1241990952	20250406	202504	2025	2025.2630	FRA	FRANCE	FRA								EUR	EUROPEAN	EUR								0	051	051	05	1	3.4	2	1	2	-1.14503816793893	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250506011500	https://www.digitaljournal.com/entertainment/global-film-industry-reels-from-trump-tariff-announcement/article
1241990953	20250406	202504	2025	2025.2630	FRA	FRANCE	FRA								EUR	EUROPEAN	EUR								0	051	051	05	1	3.4	2	1	2	-1.14503816793893	1	France	FR	FR		46	2	FR	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250506011500	https://www.digitaljournal.com/entertainment/global-film-industry-reels-from-trump-tariff-announcement/article
1241990954	20250406	202504	2025	2025.2630	FRA	FRANCE	FRA								EUR	EUROPEAN	EUR								0	051	051	05	1	3.4	2	1	2	-1.14503816793893	1	France	FR	FR		46	2	FR	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	France	FR	FR		46	2	FR	20250506011500	https://www.digitaljournal.com/entertainment/global-film-industry-reels-from-trump-tariff-announcement/article
1241990955	20250406	202504	2025	2025.2630	USA	SOUTH DAKOTA	USA								USAGOV	UNITED STATES	USA					GOV			0	012	012	01	1	-0.4	4	1	4	-0.54347826086957	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250506011500	https://www.kotatv.com/2025/05/06/were-not-done-yet-ost-president-weighs-fbi-surge-indian-country/
1241990956	20250406	202504	2025	2025.2630	USAGOV	SOUTH DAKOTA	USA					GOV			USA	SOUTH DAKOTA	USA								0	012	012	01	1	-0.4	6	1	6	-0.54347826086957	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250506011500	https://www.kotatv.com/2025/05/06/were-not-done-yet-ost-president-weighs-fbi-surge-indian-country/
1241990957	20250429	202504	2025	2025.3260											LEG	SENATE						LEG			1	043	043	04	1	2.8	10	1	10	3.53535353535353	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250506011500	https://www.mediapost.com/publications/article/405620/committee-forwards-oregon-media-funding-bill.html
1241990958	20250429	202504	2025	2025.3260											PAKGOV	PAKISTAN	PAK					GOV			0	040	040	04	1	1.0	8	1	8	-3.77668308702792	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506011500	http://www.dailypioneer.com/2025/page1/un-chief-asks-india--pakistan-to-step-back-from-the-brink.html
1241990959	20250429	202504	2025	2025.3260											RWA	RWANDA	RWA								1	043	043	04	1	2.8	2	1	2	-0.40650406504065	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250506011500	https://www.maravipost.com/sadc-mission-troops-to-complete-withdrawal-from-drc-by-end-of-may/
1241990960	20250429	202504	2025	2025.3260											RWA	RWANDA	RWA								1	043	043	04	1	2.8	8	1	8	-0.40650406504065	0								1	Rwanda	RW	RW		-2	30	RW	1	Tanzania	TZ	TZ		-6	35	TZ	20250506011500	https://www.maravipost.com/sadc-mission-troops-to-complete-withdrawal-from-drc-by-end-of-may/
1241990961	20250429	202504	2025	2025.3260	ARE	UNITED ARAB EMIRATES	ARE								QAT	QATAR	QAT								0	036	036	03	1	4.0	4	1	4	1.03734439834025	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506011500	https://www.israelnationalnews.com/news/407894
1241990962	20250429	202504	2025	2025.3260	AUS	AUSTRALIAN	AUS								CVL	VOTER						CVL			1	020	020	02	1	3.0	4	1	4	-1.3801756587202	4	Raymond Terrace, New South Wales, Australia	AS	AS02	5096	-32.7595	151.751	-1596917	4	Raymond Terrace, New South Wales, Australia	AS	AS02	5096	-32.7595	151.751	-1596917	4	Raymond Terrace, New South Wales, Australia	AS	AS02	5096	-32.7595	151.751	-1596917	20250506011500	https://www.newcastleherald.com.au/story/8958478/election-behaviour-why-do-volunteers-shove-pamphlets-in-voters-faces/
1241990963	20250429	202504	2025	2025.3260	AUSGOV	AUSTRALIAN	AUS					GOV			CVL	VOTER						CVL			1	020	020	02	1	3.0	6	1	6	-1.3801756587202	4	Raymond Terrace, New South Wales, Australia	AS	AS02	5096	-32.7595	151.751	-1596917	4	Raymond Terrace, New South Wales, Australia	AS	AS02	5096	-32.7595	151.751	-1596917	4	Raymond Terrace, New South Wales, Australia	AS	AS02	5096	-32.7595	151.751	-1596917	20250506011500	https://www.newcastleherald.com.au/story/8958478/election-behaviour-why-do-volunteers-shove-pamphlets-in-voters-faces/
1241990964	20250429	202504	2025	2025.3260	LEG	SENATE						LEG													1	042	042	04	1	1.9	2	1	2	3.53535353535353	1	Canada	CA	CA		60	-96	CA	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20250506011500	https://www.mediapost.com/publications/article/405620/committee-forwards-oregon-media-funding-bill.html
1241990965	20250429	202504	2025	2025.3260	PAKGOV	PAKISTAN	PAK					GOV													0	040	040	04	1	1.0	8	1	8	-3.77668308702792	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506011500	http://www.dailypioneer.com/2025/page1/un-chief-asks-india--pakistan-to-step-back-from-the-brink.html
1241990966	20250429	202504	2025	2025.3260	PAKGOV	PAKISTAN	PAK					GOV			PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	2	1	2	-3.77668308702792	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250506011500	http://www.dailypioneer.com/2025/page1/un-chief-asks-india--pakistan-to-step-back-from-the-brink.html
1241990967	20250429	202504	2025	2025.3260	QAT	QATAR	QAT								ARE	UNITED ARAB EMIRATES	ARE								0	036	036	03	1	4.0	4	1	4	1.03734439834025	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506011500	https://www.israelnationalnews.com/news/407894
1241990968	20250429	202504	2025	2025.3260	QAT	QATAR	QAT								SAU	SAUDI ARABIA	SAU								0	036	036	03	1	4.0	4	1	4	1.03734439834025	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506011500	https://www.israelnationalnews.com/news/407894
1241990969	20250429	202504	2025	2025.3260	RWA	RWANDA	RWA																		1	042	042	04	1	1.9	2	1	2	-0.40650406504065	1	Rwanda	RW	RW		-2	30	RW	0								1	Rwanda	RW	RW		-2	30	RW	20250506011500	https://www.maravipost.com/sadc-mission-troops-to-complete-withdrawal-from-drc-by-end-of-may/
1241990970	20250429	202504	2025	2025.3260	RWA	RWANDA	RWA																		1	042	042	04	1	1.9	8	1	8	-0.40650406504065	1	Rwanda	RW	RW		-2	30	RW	0								1	Tanzania	TZ	TZ		-6	35	TZ	20250506011500	https://www.maravipost.com/sadc-mission-troops-to-complete-withdrawal-from-drc-by-end-of-may/
1241990971	20250429	202504	2025	2025.3260	RWA	RWANDA	RWA								TZA	TANZANIA	TZA								1	042	042	04	1	1.9	10	1	10	-0.40650406504065	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506011500	https://www.maravipost.com/sadc-mission-troops-to-complete-withdrawal-from-drc-by-end-of-may/
1241990972	20250429	202504	2025	2025.3260	SAU	SAUDI ARABIA	SAU								QAT	QATAR	QAT								0	036	036	03	1	4.0	4	1	4	1.03734439834025	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506011500	https://www.israelnationalnews.com/news/407894
1241990973	20250429	202504	2025	2025.3260	TZA	TANZANIA	TZA								RWA	RWANDA	RWA								1	043	043	04	1	2.8	4	1	4	-0.40650406504065	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250506011500	https://www.maravipost.com/sadc-mission-troops-to-complete-withdrawal-from-drc-by-end-of-may/
1241990974	20250429	202504	2025	2025.3260	TZA	TANZANIA	TZA								RWA	RWANDA	RWA								1	043	043	04	1	2.8	6	1	6	-0.40650406504065	1	Tanzania	TZ	TZ		-6	35	TZ	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250506011500	https://www.maravipost.com/sadc-mission-troops-to-complete-withdrawal-from-drc-by-end-of-may/
1241990975	20250429	202504	2025	2025.3260	USA	PHOENIX	USA																		1	172	172	17	4	-5.0	6	1	6	-9.11680911680912	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250506011500	https://ktar.com/arizona-news/meat-cleaver-murder-sentence/5701900/
1241990976	20250429	202504	2025	2025.3260	USA	PHOENIX	USA																		1	172	172	17	4	-5.0	4	1	4	-9.11680911680912	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20250506011500	https://ktar.com/arizona-news/meat-cleaver-murder-sentence/5701900/
1241990977	20250506	202505	2025	2025.3452											ARE	UNITED ARAB EMIRATES	ARE								1	192	192	19	4	-9.5	3	1	3	5.57275541795666	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250506011500	https://www.odwyerpr.com/story/public/22952/2025-05-05/pr-firm-news-endeavor-communications-opens-nyc.html
1241990978	20250506	202505	2025	2025.3452											ARG	ARGENTINA	ARG								0	173	173	17	4	-5.0	1	1	1	-6.40365923384791	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250506011500	https://havanatimes.org/features/argentina-milei-seeks-to-rewrite-the-history-of-the-1970s/
1241990979	20250506	202505	2025	2025.3452											ARGELI	ARGENTINA	ARG					ELI			0	173	173	17	4	-5.0	1	1	1	-6.40365923384791	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250506011500	https://havanatimes.org/features/argentina-milei-seeks-to-rewrite-the-history-of-the-1970s/
1241990980	20250506	202505	2025	2025.3452											BRA	BRAZIL	BRA								0	080	080	08	2	5.0	10	1	10	-6.40365923384791	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250506011500	https://havanatimes.org/features/argentina-milei-seeks-to-rewrite-the-history-of-the-1970s/
1241990981	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	2	-0.35377358490566	0								3	Winooski, Vermont, United States	US	USVT	VT007	44.4914	-73.1857	1460302	3	Winooski, Vermont, United States	US	USVT	VT007	44.4914	-73.1857	1460302	20250506011500	https://www.mynbc5.com/article/skin-cancer-awareness-month-winooski/64674085
1241990982	20250506	202505	2025	2025.3452											BUS	INVESTOR						BUS			1	043	043	04	1	2.8	8	1	8	-0.4524886877828	0								4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20250506011500	https://timesofindia.indiatimes.com/business/india-business/retail-investors-help-stabilise-indian-stock-markets-says-fm-nirmala-sitharaman/articleshow/120914090.cms
1241990983	20250506	202505	2025	2025.3452											BUS	BANK						BUS			0	043	043	04	1	2.8	1	1	1	4.22885572139304	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506011500	https://www.nzherald.co.nz/travel/how-to-plan-the-perfect-girls-weekend-in-paris/ORLXCGIYIVCCVPDGGQEDCZ6L2Y/
1241990984	20250506	202505	2025	2025.3452											BUS	BANK						BUS			0	043	043	04	1	2.8	3	1	3	4.22885572139304	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506011500	https://www.nzherald.co.nz/travel/how-to-plan-the-perfect-girls-weekend-in-paris/ORLXCGIYIVCCVPDGGQEDCZ6L2Y/
1241990985	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	050	050	05	1	3.5	10	1	10	1.06951871657754	0								0								0								20250506011500	https://www.daily-tribune.com/news/cartersville-approves-release-of-property-damage-claims/article_82373554-95f1-5fca-b0f9-4797cc1a120c.html
1241990986	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	057	057	05	1	8.0	5	1	5	3.72960372960372	0								0								0								20250506011500	https://www.fox23.com/news/frank-lloyd-wrights-price-tower-in-bartlesville-sold-to-mcfarlin-building-llc/article_7369afec-cfa9-4a2c-a6ee-fa3d571c16bf.html
1241990987	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	036	036	03	1	4.0	5	1	5	8.55199222546159	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250506011500	https://www.westernwheel.ca/foothills-magazine/foothills-magazine-okotoks-artist-making-a-difference-with-comics-10403809
1241990988	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	1	4	-0.3405221339387	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506011500	https://www.yahoo.com/news/watch-trump-meets-canada-carney-221204985.html
1241990989	20250506	202505	2025	2025.3452											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	3	1	3	1.75	0								4	May Lake, Alberta, Canada	CA	CA01	154724	54.7217	-110.393	429694	4	May Lake, Alberta, Canada	CA	CA01	154724	54.7217	-110.393	429694	20250506011500	https://www.juniorminingnetwork.com/junior-miner-news/press-releases/3193-tsx-venture/apmi/179510-apogee-minerals-announces-acquisition-of-the-may-lake-project-located-in-saskatchewan-canada.html
1241990990	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	-0.3405221339387	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506011500	https://www.yahoo.com/news/watch-trump-meets-canada-carney-221204985.html
1241990991	20250506	202505	2025	2025.3452											CAN	OTTAWA	CAN								0	046	046	04	1	7.0	1	1	1	1.86199342825849	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506011500	https://calgaryherald.com:443/news/politics/smith-repeats-demands-creates-alberta-next-panel-ahead-of-likely-independence-vote-in-2026/wcm/07fbd2e9-a824-4a61-9312-0e26e08c5a61
1241990992	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	190	190	19	4	-10.0	1	1	1	-7.95847750865053	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506011500	http://www.dailypioneer.com/2025/state-editions/punjab-assembly-pays-tributes-to-pahalgam-terror-attack-victims--condemns-terrorism.html
