1242029408	20250506	202505	2025	2025.3452											AFR	AFRICA	AFR								1	040	040	04	1	1.0	3	1	3	11.0588235294117	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250506070000	https://dailypost.ng/2025/05/06/nnpc-oleum-scratch-and-win-promo-nnpc-retail-cashtoken-rewards-africa-celebrate-thousands-of-winners/
1242029409	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	100	100	10	3	-5.0	10	1	10	-0.36563071297989	0								4	Gannawarra, Victoria, Australia	AS	AS07	5374	-35.7333	144.15	-1574487	4	Gannawarra, Victoria, Australia	AS	AS07	5374	-35.7333	144.15	-1574487	20250506070000	https://www.stockandland.com.au/story/8955123/farmers-are-battling-dry-conditions-with-containment-feeding/
1242029410	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	190	190	19	4	-10.0	20	1	10	-0.36563071297989	0								4	Gannawarra, Victoria, Australia	AS	AS07	5374	-35.7333	144.15	-1574487	4	Gannawarra, Victoria, Australia	AS	AS07	5374	-35.7333	144.15	-1574487	20250506070000	https://www.stockandland.com.au/story/8955123/farmers-are-battling-dry-conditions-with-containment-feeding/
1242029411	20250506	202505	2025	2025.3452											ARE	UNITED ARAB EMIRATES	ARE								1	057	057	05	1	8.0	2	1	2	3.7199124726477	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250506070000	https://www.itnewsonline.com/BusinessWire/MultiBank-Group-Signs-Strategic-Partnership-With-MAG-to-Tokenize-No.363-Billion-Real-Estate-Assets/35170
1242029412	20250506	202505	2025	2025.3452											AUS	PERTH	AUS								1	046	046	04	1	7.0	10	1	10	-1.11111111111112	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250506070000	https://www.billboard.com/music/music-news/james-baker-australian-drummer-dies-aged-71-1235963320/
1242029413	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	0841	084	08	2	7.0	4	1	4	-1.11111111111112	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250506070000	https://www.billboard.com/music/music-news/james-baker-australian-drummer-dies-aged-71-1235963320/
1242029414	20250506	202505	2025	2025.3452											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	5	1	5	10.4895104895105	0								4	Jubail, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	27.0112	49.6583	-3091974	4	Jubail, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	27.0112	49.6583	-3091974	20250506070000	https://www.traveldailymedia.com/mercure-khamis-mushait-opens-with-93-keys-in-the-kingdom-of-saudi-arabia/
1242029415	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	10	1	10	0.98823529411765	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20250506070000	https://www.halldale.com/civil-aviation/part-ii-1500-hour-rule-data-sharing-nfta-mission
1242029416	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	040	040	04	1	1.0	2	1	2	1.48367952522255	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20250506070000	https://richmondbizsense.com/2025/05/06/local-office-furniture-firm-jmj-acquired-by-n-c-competitor/
1242029417	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	1.48367952522255	0								3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	20250506070000	https://richmondbizsense.com/2025/05/06/local-office-furniture-firm-jmj-acquired-by-n-c-competitor/
1242029418	20250506	202505	2025	2025.3452											BUS	CHAMBER OF COMMERCE						BUS			1	042	042	04	1	1.9	20	1	10	0.30911901081916	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250506070000	https://cullmantimes.com/2025/05/06/district-11-candidates-field-questions-from-chamber-of-commerce/
1242029419	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	4	1	4	2.2508038585209	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250506070000	https://newsday.co.tt/2025/05/06/energy-chamber-welcomes-grenada-gas-initiative/
1242029420	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	6	1	6	2.2508038585209	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250506070000	https://newsday.co.tt/2025/05/06/energy-chamber-welcomes-grenada-gas-initiative/
1242029421	20250506	202505	2025	2025.3452											BUS	COMPANIES						BUS			1	190	190	19	4	-10.0	10	1	10	0.93209054593875	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250506070000	https://www.forbes.com/sites/davidprosser/2025/05/06/why-ais-biggest-impact-in-health-could-be-reducing-doctors-paperwork/
1242029422	20250506	202505	2025	2025.3452											CHN	CHINESE	CHN								0	190	190	19	4	-10.0	2	1	2	-4.31472081218274	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20250506070000	https://www.news18.com/india/why-indias-airbase-in-tajikistan-should-worry-pakistan-explained-ws-dkl-9325356.html
1242029423	20250506	202505	2025	2025.3452											CIV	COTE D'IVOIRE	CIV								1	062	062	06	2	7.4	4	1	4	1.5625	0								1	Cote D'ivoire	IV	IV		8	-5	IV	1	Cote D'ivoire	IV	IV		8	-5	IV	20250506070000	https://allafrica.com/stories/202505060019.html
1242029424	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-6.50969529085872	0								5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	20250506070000	https://tribuneonlineng.com/wanted-real-justice-for-bamise/
1242029425	20250506	202505	2025	2025.3452											COPMIL	POLICE						COP	MIL		1	190	190	19	4	-10.0	16	1	10	-2.1062271062271	0								3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	20250506070000	https://www.wlwt.com/article/middletown-stolen-car-suspects-police-crash/64680289
1242029426	20250506	202505	2025	2025.3452											CRM	BANDIT						CRM			0	046	046	04	1	7.0	10	1	10	-5.66448801742919	0								1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20250506070000	https://leadership.ng/killings-dhq-tackles-terrorism-financing-seeks-support/
1242029427	20250506	202505	2025	2025.3452											CRM	FELON						CRM			1	173	173	17	4	-5.0	5	1	5	0.10559662090813	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506070000	https://www.dallasnews.com/opinion/letters-to-the-editor/2025/05/06/letters-to-the-editor-explaining-a-rino-renewable-energy-bills-veterans-texas-id/
1242029428	20250506	202505	2025	2025.3452											CRM	CRIMINAL						CRM			1	192	192	19	4	-9.5	5	1	5	-8.7431693989071	0								4	Pataz, Region de La Libertad, Peru	PE	PE13	18585	-7.785	-77.5942	-357996	4	Pataz, Region de La Libertad, Peru	PE	PE13	18585	-7.785	-77.5942	-357996	20250506070000	https://en.apa.az/america/13-kidnapped-mine-guards-found-dead-in-north-peru-466858
1242029429	20250506	202505	2025	2025.3452											CVL	IMMIGRANT						CVL			0	020	020	02	1	3.0	10	1	10	0.29673590504451	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250506070000	https://www.santafenewmexican.com/news/legislature/state-nixes-1-75-million-contract-tied-to-insurance-program-for-undocumented-immigrants/article_2d156608-ef0a-4045-8a9a-be63a8775125.html
1242029430	20250506	202505	2025	2025.3452											CVL	TENANTS						CVL			0	030	030	03	1	4.0	6	1	6	0.511770726714432	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506070000	https://richmondbizsense.com/2025/05/06/henrico-secures-site-for-future-pulse-line-terminus/
1242029431	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	10	1	10	0.511770726714432	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506070000	https://richmondbizsense.com/2025/05/06/henrico-secures-site-for-future-pulse-line-terminus/
1242029432	20250506	202505	2025	2025.3452											CVL	SCIENTIST						CVL			0	046	046	04	1	7.0	8	1	8	-1.11111111111112	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20250506070000	https://www.billboard.com/music/music-news/james-baker-australian-drummer-dies-aged-71-1235963320/
1242029433	20250506	202505	2025	2025.3452											CVL	PROPERTY OWNER						CVL			0	057	057	05	1	8.0	10	1	10	0.511770726714432	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250506070000	https://richmondbizsense.com/2025/05/06/henrico-secures-site-for-future-pulse-line-terminus/
1242029434	20250506	202505	2025	2025.3452											CVL	VILLAGE						CVL			0	190	190	19	4	-10.0	1	1	1	-8.71134020618556	0								4	Nablus, West Bank (general), West Bank	WE	WE00	32684	32.2199	35.2636	-795575	4	Nablus, West Bank (general), West Bank	WE	WE00	32684	32.2199	35.2636	-795575	20250506070000	https://imemc.org/article/israels-violations-of-human-rights-international-humanitarian-law-in-west-bank/
1242029435	20250506	202505	2025	2025.3452											DEU	GERMANY	DEU								0	190	190	19	4	-10.0	1	1	1	-2.73822562979189	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506070000	https://www.bostonglobe.com/2025/05/06/world/victory-in-europe-day-explainer/
1242029436	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	6.22286541244573	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250506070000	https://www.indiatimes.com/events/summer-vacation-2025-dates-for-delhi-schools-school-to-closed-for-51-days-check-the-full-schedule-658311.html
1242029437	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			1	130	130	13	3	-4.4	10	1	10	-8.67768595041323	0								4	House Beach, Western Australia, Australia	AS	AS08	5491	-34.3628	119.52	11424365	4	House Beach, Western Australia, Australia	AS	AS08	5491	-34.3628	119.52	11424365	20250506070000	https://www.9news.com.au/national/wa-house-beach-four-false-killer-whales-die-three-remain-stranded/da965aff-038f-4e1c-af62-451fc9fbe59d
1242029438	20250506	202505	2025	2025.3452											EURMIL	EUROPEAN	EUR					MIL			1	040	040	04	1	1.0	10	1	10	-1.39802631578947	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250506070000	https://www.zerohedge.com/military/european-leaders-talk-eu-army
1242029439	20250506	202505	2025	2025.3452											FRAMED	FRANCE	FRA					MED			1	042	042	04	1	1.9	1	1	1	-7.31707317073171	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250506070000	https://www.africanews.com/2025/05/06/fake-charlie-hebdo-cover-shows-zelenskyy-exploiting-popes-death-for-cash/
1242029440	20250506	202505	2025	2025.3452											FRAMED	FRANCE	FRA					MED			1	043	043	04	1	2.8	1	1	1	-7.31707317073171	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250506070000	https://www.africanews.com/2025/05/06/fake-charlie-hebdo-cover-shows-zelenskyy-exploiting-popes-death-for-cash/
1242029441	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	1.59574468085106	0								4	Mendip Hills, Somerset, United Kingdom	UK	UKM3	40129	51.2686	-2.65306	-2602885	4	Mendip Hills, Somerset, United Kingdom	UK	UKM3	40129	51.2686	-2.65306	-2602885	20250506070000	https://www.somersetlive.co.uk/whats-on/family-kids/the-stunning-natural-beauty-cliffs-10144851
1242029442	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	6	1	6	1.59574468085106	0								4	Cheddar, Somerset, United Kingdom	UK	UKM3	40129	51.2803	-2.77833	-2592324	4	Cheddar, Somerset, United Kingdom	UK	UKM3	40129	51.2803	-2.77833	-2592324	20250506070000	https://www.somersetlive.co.uk/whats-on/family-kids/the-stunning-natural-beauty-cliffs-10144851
1242029443	20250506	202505	2025	2025.3452											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	9.34438583270535	0								4	Egremont, Cumbria, United Kingdom	UK	UKC9	40102	54.4667	-3.51667	-2595437	4	Egremont, Cumbria, United Kingdom	UK	UKC9	40102	54.4667	-3.51667	-2595437	20250506070000	https://www.nwemail.co.uk/news/25123485.time-shine-annual-awards/
1242029444	20250506	202505	2025	2025.3452											GBRCOP	MANCHESTER	GBR					COP			1	042	042	04	1	1.9	10	1	10	-9.02777777777777	0								0								0								20250506070000	https://www.walesonline.co.uk/news/uk-news/punishment-harsh-complains-man-who-31575601
1242029445	20250506	202505	2025	2025.3452											GOV	MINIST						GOV			1	036	036	03	1	4.0	10	1	10	1.43288084464555	0								4	Ministry Of Finance, Tobago, Trinidad And Tobago	TD	TD11	27421	11.1817	-60.733	11442706	4	Ministry Of Finance, Tobago, Trinidad And Tobago	TD	TD11	27421	11.1817	-60.733	11442706	20250506070000	https://newsday.co.tt/2025/05/06/ministers-busy-on-first-day-in-new-government/
1242029446	20250506	202505	2025	2025.3452											GOV	MINIST OF ECONOMY						GOV			1	036	036	03	1	4.0	3	1	3	3.68098159509203	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250506070000	https://en.interfax.com.ua/news/general/1069368.html
1242029447	20250506	202505	2025	2025.3452											GOV	MINIST						GOV			1	100	100	10	3	-5.0	6	1	6	-4.88505747126437	0								4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20250506070000	https://tribuneonlineng.com/lagos-ibadan-expressway-concern-over-incessant-damage-of-overhead-bridges-by-trucks/
1242029448	20250506	202505	2025	2025.3452											GOV	MINIST						GOV			1	100	100	10	3	-5.0	4	1	4	-4.88505747126437	0								4	Ogere, Ogun, Nigeria	NI	NI16	191269	6.93504	3.63542	-2022117	4	Ogere, Ogun, Nigeria	NI	NI16	191269	6.93504	3.63542	-2022117	20250506070000	https://tribuneonlineng.com/lagos-ibadan-expressway-concern-over-incessant-damage-of-overhead-bridges-by-trucks/
1242029449	20250506	202505	2025	2025.3452											GRC	RHODES	GRC								1	173	173	17	4	-5.0	6	1	6	-13.5702746365105	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20250506070000	https://www.nwemail.co.uk/news/25138334.south-cumbria-criminals-jailed-april---round-up/
1242029450	20250506	202505	2025	2025.3452											GRC	RHODES	GRC								1	180	180	18	4	-9.0	6	1	6	-13.5702746365105	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20250506070000	https://www.nwemail.co.uk/news/25138334.south-cumbria-criminals-jailed-april---round-up/
1242029451	20250506	202505	2025	2025.3452											GRC	GREECE	GRC								1	190	190	19	4	-10.0	2	1	2	-2.5974025974026	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Zografou, Perifereia Kentrikis Makedonias, Greece	GR	GR59	16697	40.2833	23.25	-831375	20250506070000	https://www.iefimerida.gr/english/greek-pm-highlights-new-digital-tools-pledges-university-security-crackdown
1242029452	20250506	202505	2025	2025.3452											GRD	GRENADA	GRD								0	014	014	01	1	0.0	10	1	10	2.2508038585209	0								1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	20250506070000	https://newsday.co.tt/2025/05/06/energy-chamber-welcomes-grenada-gas-initiative/
1242029453	20250506	202505	2025	2025.3452											GRD	GRENADA	GRD								0	020	020	02	1	3.0	10	1	10	2.2508038585209	0								1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	1	Grenada	GJ	GJ		12.116667	-61.666667	GJ	20250506070000	https://newsday.co.tt/2025/05/06/energy-chamber-welcomes-grenada-gas-initiative/
1242029454	20250506	202505	2025	2025.3452											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	11	1	10	-8.80195599022005	0								4	Igando, Lagos, Nigeria	NI	NI05	191285	6.55	3.25	-2010956	4	Igando, Lagos, Nigeria	NI	NI05	191285	6.55	3.25	-2010956	20250506070000	https://dailypost.ng/2025/05/06/21-year-old-woman-allegedly-kills-boyfriend-during-argument-in-lagos/
1242029455	20250506	202505	2025	2025.3452											HLH	DOCTOR						HLH			1	043	043	04	1	2.8	5	1	5	-2.41157556270097	0								4	Sharm El Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20250506070000	https://www.walesonline.co.uk/news/real-life/man-almost-burnt-alive-holiday-31578035
1242029456	20250506	202505	2025	2025.3452											HLH	DOCTOR						HLH			1	051	051	05	1	3.4	2	1	2	0	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20250506070000	https://www.sverigesradio.se/artikel/new-method-could-give-patients-faster-als-diagnosis
1242029457	20250506	202505	2025	2025.3452											IND	MAHARASHTRA	IND								1	0841	084	08	2	7.0	2	1	2	-1.55038759689923	0								4	Akola, Maharashtra, India	IN	IN16	17782	17.9833	75.25	-2088395	4	Akola, Maharashtra, India	IN	IN16	17782	17.9833	75.25	-2088395	20250506070000	https://www.freepressjournal.in/mumbai/dri-nagpur-seizes-2-leopard-skins-with-heads-1-ivory-wild-boar-horn-in-ujjain-madhya-pradesh
1242029458	20250506	202505	2025	2025.3452											IRN	IRAN	IRN								1	050	050	05	1	3.5	2	1	2	-2.03458799593082	0								1	Iran	IR	IR		32	53	IR	1	Israel	IS	IS		31.5	34.75	IS	20250506070000	https://hotair.com/ed-morrissey/2025/05/05/mondays-final-word-n3802457
1242029459	20250506	202505	2025	2025.3452											ISR	ISRAEL	ISR								0	042	042	04	1	1.9	3	1	3	-8.71134020618556	0								4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20250506070000	https://imemc.org/article/israels-violations-of-human-rights-international-humanitarian-law-in-west-bank/
