1243201308	20250412	202504	2025	2025.2795	COPGOVCOP	DEPUTY						COP	GOV	COP	MYS	MALAYSIA	MYS								0	172	172	17	4	-5.0	2	1	2	-4.36893203883495	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	20250512000000	https://www.freemalaysiatoday.com/category/nation/2025/05/12/users-at-risk-as-vape-ban-fuels-black-market-govt-told
1243201309	20250412	202504	2025	2025.2795	COPGOVCOP	DEPUTY						COP	GOV	COP	MYSCOP	MALAYSIA	MYS					COP			0	172	172	17	4	-5.0	2	1	2	-4.36893203883495	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	20250512000000	https://www.freemalaysiatoday.com/category/nation/2025/05/12/users-at-risk-as-vape-ban-fuels-black-market-govt-told
1243201310	20250412	202504	2025	2025.2795	DZA	ALGERIA	DZA								GOV	EMBASSY						GOV			1	111	111	11	3	-2.0	20	1	20	-3.33333333333334	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20250512000000	https://english.news.cn/africa/20250512/e6f3f0099dd24c78a199a0239aaa9149/c.html
1243201311	20250412	202504	2025	2025.2795	DZA	ALGERIA	DZA								GOV	EMBASSY						GOV			1	174	174	17	4	-5.0	20	1	20	-3.33333333333334	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20250512000000	https://english.news.cn/africa/20250512/e6f3f0099dd24c78a199a0239aaa9149/c.html
1243201312	20250412	202504	2025	2025.2795	FRAGOV	FRANCE	FRA					GOV			GOV	EMBASSY						GOV			1	042	042	04	1	1.9	20	1	20	-3.33333333333334	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250512000000	https://english.news.cn/africa/20250512/e6f3f0099dd24c78a199a0239aaa9149/c.html
1243201313	20250505	202505	2025	2025.3425											CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	0.40899795501023	0								4	Cowichan Lake, British Columbia, Canada	CA	CA02	12548	48.8667	-124.25	-563085	4	Cowichan Lake, British Columbia, Canada	CA	CA02	12548	48.8667	-124.25	-563085	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201314	20250505	202505	2025	2025.3425											CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	0.40899795501023	0								4	Cowichan Lake, British Columbia, Canada	CA	CA02	12548	48.8667	-124.25	-563085	4	Youbou, British Columbia, Canada	CA	CA02	12548	48.8833	-124.2	-576315	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201315	20250505	202505	2025	2025.3425	AGR	FARMER						AGR			GOV	AUTHORITIES						GOV			1	010	010	01	1	0.0	10	1	10	-5.4421768707483	4	Labasa, Northern, Fiji	FJ	FJ03	40202	-16.4167	179.383	-1188456	4	Labasa, Northern, Fiji	FJ	FJ03	40202	-16.4167	179.383	-1188456	4	Labasa, Northern, Fiji	FJ	FJ03	40202	-16.4167	179.383	-1188456	20250512000000	https://www.fijivillage.com/news/Seaqaqa-farmer-calls-for-police-patrols-after-fire-destroys-his-crops-for-the-6th-time-f8r5x4/
1243201316	20250505	202505	2025	2025.3425	AGR	FARMER						AGR			GOV	AUTHORITIES						GOV			1	020	020	02	1	3.0	10	1	10	-5.4421768707483	4	Labasa, Northern, Fiji	FJ	FJ03	40202	-16.4167	179.383	-1188456	4	Labasa, Northern, Fiji	FJ	FJ03	40202	-16.4167	179.383	-1188456	4	Labasa, Northern, Fiji	FJ	FJ03	40202	-16.4167	179.383	-1188456	20250512000000	https://www.fijivillage.com/news/Seaqaqa-farmer-calls-for-police-patrols-after-fire-destroys-his-crops-for-the-6th-time-f8r5x4/
1243201317	20250505	202505	2025	2025.3425	CAN	CANADA	CAN																		0	042	042	04	1	1.9	4	1	4	0.40899795501023	4	Cowichan Lake, British Columbia, Canada	CA	CA02	12548	48.8667	-124.25	-563085	0								4	Cowichan Lake, British Columbia, Canada	CA	CA02	12548	48.8667	-124.25	-563085	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201318	20250505	202505	2025	2025.3425	CAN	CANADA	CAN																		0	042	042	04	1	1.9	2	1	2	0.40899795501023	4	Cowichan Lake, British Columbia, Canada	CA	CA02	12548	48.8667	-124.25	-563085	0								4	Youbou, British Columbia, Canada	CA	CA02	12548	48.8833	-124.2	-576315	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201319	20250505	202505	2025	2025.3425	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	0871	087	08	2	9.0	6	1	6	-6.45161290322581	4	Salif, Al ?udaydah, Yemen	YM	YM08	145011	15.3056	42.6707	-3184663	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250512000000	https://www.channel3000.com/news/israel-issues-evacuation-warnings-for-yemen-ports-after-vowing-to-defend-itself-by-itself/article_b06727c0-c4ab-5780-8328-ef31affa011c.html
1243201320	20250505	202505	2025	2025.3425	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	0871	087	08	2	9.0	2	1	2	-6.45161290322581	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250512000000	https://www.channel3000.com/news/israel-issues-evacuation-warnings-for-yemen-ports-after-vowing-to-defend-itself-by-itself/article_b06727c0-c4ab-5780-8328-ef31affa011c.html
1243201321	20250505	202505	2025	2025.3425	GOV	PRESIDENT						GOV			USA	THE US	USA								1	0871	087	08	2	9.0	8	1	8	-6.45161290322581	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20250512000000	https://www.channel3000.com/news/israel-issues-evacuation-warnings-for-yemen-ports-after-vowing-to-defend-itself-by-itself/article_b06727c0-c4ab-5780-8328-ef31affa011c.html
1243201322	20250505	202505	2025	2025.3425	IRNGOV	IRAN	IRN					GOV			IRN	IRAN	IRN								1	0871	087	08	2	9.0	2	1	2	-6.45161290322581	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250512000000	https://www.channel3000.com/news/israel-issues-evacuation-warnings-for-yemen-ports-after-vowing-to-defend-itself-by-itself/article_b06727c0-c4ab-5780-8328-ef31affa011c.html
1243201323	20250505	202505	2025	2025.3425	IRNGOV	IRAN	IRN					GOV			USA	THE US	USA								1	0871	087	08	2	9.0	2	1	2	-6.45161290322581	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20250512000000	https://www.channel3000.com/news/israel-issues-evacuation-warnings-for-yemen-ports-after-vowing-to-defend-itself-by-itself/article_b06727c0-c4ab-5780-8328-ef31affa011c.html
1243201324	20250512	202505	2025	2025.3616											AGR	FARMER						AGR			0	020	020	02	1	3.0	5	1	5	1.58465387823186	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250512000000	https://www.fwi.co.uk/livestock/poultry/layers/what-new-rspca-assured-layer-standards-mean-for-farmers
1243201325	20250512	202505	2025	2025.3616											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	6	1	6	-9.41883767535072	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250512000000	https://www.dailystar.co.uk/news/world-news/virginia-giuffre-extremely-distressed-would-35208541
1243201326	20250512	202505	2025	2025.3616											AUS	AUSTRALIA	AUS								0	1243	124	12	3	-4.0	8	1	8	-6.30517023959647	0								4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20250512000000	https://www.greatlakesadvocate.com.au/story/8963915/cocaine-bust-five-charged-in-major-nsw-drug-seizure/
1243201327	20250512	202505	2025	2025.3616											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	4	1	4	-3.14842578710644	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250512000000	https://www.ulladullatimes.com.au/story/8963819/bindi-irwin-misses-steve-irwin-gala-to-undergo-surgery/
1243201328	20250512	202505	2025	2025.3616											BUS	AIRLINE						BUS			0	040	040	04	1	1.0	6	1	6	-2.42683797287652	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250512000000	https://sofrep.com/news/sofrep-daily-2025-may-11-pm/
1243201329	20250512	202505	2025	2025.3616											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	3	1	3	-7.345971563981	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250512000000	https://kashmirreader.com/2025/05/12/the-forgotten-lives-along-the-line-of-control-a-cry-for-help-from-kashmirs-borderlands/
1243201330	20250512	202505	2025	2025.3616											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	7	1	7	-7.345971563981	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20250512000000	https://kashmirreader.com/2025/05/12/the-forgotten-lives-along-the-line-of-control-a-cry-for-help-from-kashmirs-borderlands/
1243201331	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								0	040	040	04	1	1.0	6	1	6	0.40899795501023	0								4	Youbou, British Columbia, Canada	CA	CA02	12548	48.8833	-124.2	-576315	4	Youbou, British Columbia, Canada	CA	CA02	12548	48.8833	-124.2	-576315	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201332	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								0	042	042	04	1	1.9	3	1	3	0.40899795501023	0								4	Lake Cowichan, British Columbia, Canada	CA	CA02	12548	48.8167	-124.033	-567622	4	Lake Cowichan, British Columbia, Canada	CA	CA02	12548	48.8167	-124.033	-567622	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201333	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								0	042	042	04	1	1.9	3	1	3	0.40899795501023	0								4	Lake Cowichan, British Columbia, Canada	CA	CA02	12548	48.8167	-124.033	-567622	4	South Island, Nunavut, Canada	CA	CA14	25042	69.85	-91.3667	-573927	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201334	20250512	202505	2025	2025.3616											CAN	VANCOUVER	CAN								1	042	042	04	1	1.9	10	1	10	3.02267002518892	0								4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20250512000000	https://www.ladysmithchronicle.com/trending-now/increased-bc-parks-licence-plate-sales-support-local-butterfly-breeding-7994278
1243201335	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								1	051	051	05	1	3.4	2	1	2	3.02267002518892	0								4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20250512000000	https://www.ladysmithchronicle.com/trending-now/increased-bc-parks-licence-plate-sales-support-local-butterfly-breeding-7994278
1243201336	20250512	202505	2025	2025.3616											CAN	CANADA	CAN								0	100	100	10	3	-5.0	4	1	4	0.40899795501023	0								4	Lake Cowichan, British Columbia, Canada	CA	CA02	12548	48.8167	-124.033	-567622	4	Lake Cowichan, British Columbia, Canada	CA	CA02	12548	48.8167	-124.033	-567622	20250512000000	https://www.ladysmithchronicle.com/community/flashback-may-8-bigger-radio-reach-hope-fades-for-mill-furnace-oil-spill-7959270
1243201337	20250512	202505	2025	2025.3616											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	1	1	1	1.69971671388102	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250512000000	https://theconservativetreehouse.com/blog/2025/05/11/secretary-bessent-and-ustr-greer-brief-assembled-press-pool-following-productive-negotiations-with-chinese-trade-team/
1243201338	20250512	202505	2025	2025.3616											CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	1	1	1	1.69971671388102	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512000000	https://theconservativetreehouse.com/blog/2025/05/11/secretary-bessent-and-ustr-greer-brief-assembled-press-pool-following-productive-negotiations-with-chinese-trade-team/
1243201339	20250512	202505	2025	2025.3616											CHN	BEIJING	CHN								1	036	036	03	1	4.0	5	1	5	3.28947368421052	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512000000	https://english.news.cn/20250512/cc54211aed2741bf86094661d69e466a/c.html
1243201340	20250512	202505	2025	2025.3616											CHN	CHINESE	CHN								0	040	040	04	1	1.0	4	2	4	-1.56721286311831	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512000000	https://www.idahopress.com/news/world/us-touts-substantial-progress-in-tariff-talks-with-china-but-details-are-still-scarce/article_15f8c0a9-2d53-549d-8fc4-2954e7d0e495.html
1243201341	20250512	202505	2025	2025.3616											CHN	CHINESE	CHN								0	040	040	04	1	1.0	4	2	4	-1.56721286311831	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512000000	https://www.idahopress.com/news/world/us-touts-substantial-progress-in-tariff-talks-with-china-but-details-are-still-scarce/article_15f8c0a9-2d53-549d-8fc4-2954e7d0e495.html
1243201342	20250512	202505	2025	2025.3616											CHN	CHINA	CHN								1	040	040	04	1	1.0	8	2	8	-1.56721286311831	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20250512000000	https://www.idahopress.com/news/world/us-touts-substantial-progress-in-tariff-talks-with-china-but-details-are-still-scarce/article_15f8c0a9-2d53-549d-8fc4-2954e7d0e495.html
1243201343	20250512	202505	2025	2025.3616											CHN	CHINA	CHN								1	040	040	04	1	1.0	12	2	12	-1.56721286311831	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512000000	https://www.idahopress.com/news/world/us-touts-substantial-progress-in-tariff-talks-with-china-but-details-are-still-scarce/article_15f8c0a9-2d53-549d-8fc4-2954e7d0e495.html
1243201344	20250512	202505	2025	2025.3616											CHN	CHINESE	CHN								0	040	040	04	1	1.0	12	2	12	-1.56721286311831	0								4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250512000000	https://www.idahopress.com/news/world/us-touts-substantial-progress-in-tariff-talks-with-china-but-details-are-still-scarce/article_15f8c0a9-2d53-549d-8fc4-2954e7d0e495.html
1243201345	20250512	202505	2025	2025.3616											CHN	CHINA	CHN								1	040	040	04	1	1.0	5	1	5	5	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250512000000	https://www.worldtribune.com/trump-spent-weekend-on-china-india-pakistan-war-russia-ukraine-war/
1243201346	20250512	202505	2025	2025.3616											CHN	CHINA	CHN								1	046	046	04	1	7.0	10	1	10	2.87769784172662	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512000000	https://www.forexlive.com/news/trump-says-prescription-drug-and-pharma-prices-will-be-reduced-almost-immediately-20250511/
1243201347	20250512	202505	2025	2025.3616											CHR	CHRISTIANITY				CHR					1	051	051	05	1	3.4	10	1	10	1.21107266435986	0								0								0								20250512000000	https://www.oregonlive.com/entertainment/2025/05/dear-annie-what-can-i-say-when-people-ask-about-if-i-attend-church.html
1243201348	20250512	202505	2025	2025.3616											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-6.30517023959647	0								4	South West Rocks, New South Wales, Australia	AS	AS02	5096	-30.8885	153.039	11430699	4	South West Rocks, New South Wales, Australia	AS	AS02	5096	-30.8885	153.039	11430699	20250512000000	https://www.greatlakesadvocate.com.au/story/8963915/cocaine-bust-five-charged-in-major-nsw-drug-seizure/
1243201349	20250512	202505	2025	2025.3616											COP	PRISON						COP			0	084	084	08	2	7.0	3	1	3	-10.5839416058394	0								3	Poughkeepsie, New York, United States	US	USNY	NY027	41.7004	-73.921	961058	3	Westchester, New York, United States	US	USNY	NY005	40.8472	-73.8553	970901	20250512000000	https://dailyvoice.com/new-york/newrochelle/gang-member-kills-16-year-old-bystander-in-hudson-valley-heres-his-fate/
1243201350	20250512	202505	2025	2025.3616											COP	POLICE						COP			1	0841	084	08	2	7.0	10	2	10	-4.61997019374069	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20250512000000	https://www.oxfordmail.co.uk/news/national/25154379.massive-increase-pensioner-shoplifters-past-year-security-firm-reports/
1243201351	20250512	202505	2025	2025.3616											COP	POLICE						COP			1	0841	084	08	2	7.0	10	2	10	-4.61997019374069	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250512000000	https://www.oxfordmail.co.uk/news/national/25154379.massive-increase-pensioner-shoplifters-past-year-security-firm-reports/
1243201352	20250512	202505	2025	2025.3616											COP	POLICE						COP			1	111	111	11	3	-2.0	6	1	6	-8.14479638009047	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250512000000	http://indiablooms.com/world/pakistan-suicide-attack-in-peshawar-leaves-two-cops-killed/details
1243201353	20250512	202505	2025	2025.3616											COP	POLICE						COP			1	111	111	11	3	-2.0	4	1	4	-8.14479638009047	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250512000000	http://indiablooms.com/world/pakistan-suicide-attack-in-peshawar-leaves-two-cops-killed/details
1243201354	20250512	202505	2025	2025.3616											COP	POLICE						COP			1	190	190	19	4	-10.0	6	1	6	0	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20250512000000	https://myfox28columbus.com/news/local/columbus-police-seek-publics-help-in-solving-2014-homicide-case-crime-of-the-week-cpd-crimestoppers
1243201355	20250512	202505	2025	2025.3616											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-4.30292598967298	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250512000000	https://kashmirreader.com/2025/05/12/dont-rush-back-home-stay-at-safer-places-police-to-border-village-residents/
1243201356	20250512	202505	2025	2025.3616											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	15	1	10	2.60162601626016	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512000000	http://northcountrynow.com/stories/st-lawrence-county-legislator-calls-for-working-group-to-bring-affordable-energy-back-to-north,299922
1243201357	20250512	202505	2025	2025.3616											CVL	SETTLEMENT						CVL			1	130	130	13	3	-4.4	6	1	6	-1.07142857142857	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20250512000000	https://www.nzherald.co.nz/the-country/property/first-look-fletcher-livings-500m-the-hill-estate-rising-on-ellerslie-ex-racing-land/4MYR7TDCJRBXHB3BAKD63HARLI/
1243201358	20250512	202505	2025	2025.3616											EDU	UNIVERSITY						EDU			0	013	013	01	1	0.4	2	1	2	-0.65481758652947	0								3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	20250512000000	https://www.channel3000.com/news/tufts-university-student-rumeysa-ozturk-back-in-massachusetts-after-6-weeks-in-ice-detention-in/article_9edd1377-db72-5d96-91b9-f5aaa74a53a1.html
1243201359	20250512	202505	2025	2025.3616											EDU	UNIVERSITY						EDU			0	040	040	04	1	1.0	2	1	2	-0.65481758652947	0								3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	3	Tufts University, Massachusetts, United States	US	USMA		42.4045	-71.1198	599143	20250512000000	https://www.channel3000.com/news/tufts-university-student-rumeysa-ozturk-back-in-massachusetts-after-6-weeks-in-ice-detention-in/article_9edd1377-db72-5d96-91b9-f5aaa74a53a1.html
