1242035090	20250406	202504	2025	2025.2630	GBR	LONDON	GBR								QAT	QATAR	QAT								0	040	040	04	1	1.0	1	1	1	2	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506074500	https://www.forbes.com/sites/iansayson/2025/05/06/singapores-mega-airport-project-pushes-forward-with-37-billion-contracts-awarded/
1242035091	20250406	202504	2025	2025.2630	GBR	UNITED KINGDOM	GBR								SGP	SINGAPORE	SGP								0	040	040	04	1	1.0	4	1	4	2	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506074500	https://www.forbes.com/sites/iansayson/2025/05/06/singapores-mega-airport-project-pushes-forward-with-37-billion-contracts-awarded/
1242035092	20250406	202504	2025	2025.2630	GOV	KING						GOV			FRA	CHAMPAGNE	FRA								0	057	057	05	1	8.0	10	1	10	-2.27507755946225	0								0								0								20250506074500	https://www.winnipegfreepress.com/breakingnews/2025/05/06/beyond-negligent-judge-orders-landlord-to-pay-former-eatery-owners-500k
1242035093	20250406	202504	2025	2025.2630	QAT	QATAR	QAT								GBR	LONDON	GBR								0	040	040	04	1	1.0	1	1	1	2	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506074500	https://www.forbes.com/sites/iansayson/2025/05/06/singapores-mega-airport-project-pushes-forward-with-37-billion-contracts-awarded/
1242035094	20250406	202504	2025	2025.2630	QAT	QATAR	QAT								SGP	SINGAPORE	SGP								0	040	040	04	1	1.0	4	1	4	2	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506074500	https://www.forbes.com/sites/iansayson/2025/05/06/singapores-mega-airport-project-pushes-forward-with-37-billion-contracts-awarded/
1242035095	20250406	202504	2025	2025.2630	SGP	SINGAPORE	SGP								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	4	1	4	2	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506074500	https://www.forbes.com/sites/iansayson/2025/05/06/singapores-mega-airport-project-pushes-forward-with-37-billion-contracts-awarded/
1242035096	20250406	202504	2025	2025.2630	SGP	SINGAPORE	SGP								QAT	QATAR	QAT								0	040	040	04	1	1.0	4	1	4	2	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250506074500	https://www.forbes.com/sites/iansayson/2025/05/06/singapores-mega-airport-project-pushes-forward-with-37-billion-contracts-awarded/
1242035097	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	3	1	3	-3.71134020618557	3	La Jolla, California, United States	US	USCA	CA073	32.8473	-117.274	1660855	0								3	La Jolla, California, United States	US	USCA		32.8473	-117.274	1660855	20250506074500	https://www.nbcsandiego.com/news/local/san-diegans-weigh-in-on-possible-budget-cuts/3819238/
1242035098	20250406	202504	2025	2025.2630	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	3	1	3	-3.71134020618557	3	La Jolla, California, United States	US	USCA	CA073	32.8473	-117.274	1660855	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250506074500	https://www.nbcsandiego.com/news/local/san-diegans-weigh-in-on-possible-budget-cuts/3819238/
1242035099	20250406	202504	2025	2025.2630	USAMIL	A US	USA					MIL			MIL	MARINE CORP						MIL			1	040	040	04	1	1.0	8	1	8	-3.0373831775701	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250506074500	https://www.yahoo.com/news/world-war-ii-era-target-063118545.html
1242035100	20250406	202504	2025	2025.2630	USAMIL	A US	USA					MIL			MIL	MARINE CORP						MIL			1	040	040	04	1	1.0	2	1	2	-3.0373831775701	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250506074500	https://www.yahoo.com/news/world-war-ii-era-target-063118545.html
1242035101	20250429	202504	2025	2025.3260	CHRCTH	CATHOLIC				CHR	CTH				VEN	VENEZUELA	VEN								0	040	040	04	1	1.0	1	1	1	-0.70721357850071	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	1	Venezuela	VE	VE		8	-66	VE	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506074500	https://www.newindianexpress.com/world/2025/May/06/what-do-catholics-around-the-world-hope-for-from-a-new-pope-some-wish-for-a-version-of-pope-francis
1242035102	20250429	202504	2025	2025.3260	CHRCTH	CATHOLIC				CHR	CTH				VEN	VENEZUELA	VEN								0	040	040	04	1	1.0	1	1	1	-0.70721357850071	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20250506074500	https://www.newindianexpress.com/world/2025/May/06/what-do-catholics-around-the-world-hope-for-from-a-new-pope-some-wish-for-a-version-of-pope-francis
1242035103	20250429	202504	2025	2025.3260	IRN	IRANIAN	IRN								ITA	ROME	ITA								1	036	036	03	1	4.0	7	1	7	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Red Sea, Djibouti (general), Djibouti	DJ	DJ00	25312	19	39.5	-2037160	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035104	20250429	202504	2025	2025.3260	IRN	IRANIAN	IRN								ITA	ROME	ITA								1	036	036	03	1	4.0	1	1	1	-1.47058823529411	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035105	20250429	202504	2025	2025.3260	IRN	IRANIAN	IRN								ITA	ROME	ITA								1	050	050	05	1	3.5	2	1	2	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035106	20250429	202504	2025	2025.3260	IRN	IRANIAN	IRN								OMN	OMAN	OMN								1	050	050	05	1	3.5	4	1	4	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035107	20250429	202504	2025	2025.3260	IRN	IRANIAN	IRN								USAGOV	US OFFICIAL	USA					GOV			1	036	036	03	1	4.0	6	1	6	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035108	20250429	202504	2025	2025.3260	IRN	IRAN	IRN								USAGOV	US OFFICIAL	USA					GOV			1	036	036	03	1	4.0	2	1	2	-1.47058823529411	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035109	20250429	202504	2025	2025.3260	ITA	ROME	ITA								IRN	IRANIAN	IRN								1	050	050	05	1	3.5	2	1	2	-1.47058823529411	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035110	20250429	202504	2025	2025.3260	ITA	ITALY	ITA								USAGOV	US OFFICIAL	USA					GOV			1	050	050	05	1	3.5	1	1	1	-1.47058823529411	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035111	20250429	202504	2025	2025.3260	ITA	ROME	ITA								USAGOV	US OFFICIAL	USA					GOV			1	050	050	05	1	3.5	2	1	2	-1.47058823529411	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035112	20250429	202504	2025	2025.3260	OMN	OMAN	OMN								IRN	IRANIAN	IRN								1	050	050	05	1	3.5	4	1	4	-1.47058823529411	1	Oman	MU	MU		21	57	MU	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035113	20250429	202504	2025	2025.3260	OMN	OMAN	OMN								USAGOV	US OFFICIAL	USA					GOV			1	050	050	05	1	3.5	1	1	1	-1.47058823529411	1	Oman	MU	MU		21	57	MU	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035114	20250429	202504	2025	2025.3260	OMN	OMAN	OMN								USAGOV	US OFFICIAL	USA					GOV			1	050	050	05	1	3.5	4	1	4	-1.47058823529411	1	Oman	MU	MU		21	57	MU	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035115	20250429	202504	2025	2025.3260	USA	PHILADELPHIA	USA																		1	040	040	04	1	1.0	8	1	8	2	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250506074500	https://biztoc.com/x/0f97def72b4d4c20
1242035116	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			IRN	IRANIAN	IRN								1	036	036	03	1	4.0	6	1	6	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035117	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			IRN	IRAN	IRN								1	036	036	03	1	4.0	2	1	2	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035118	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			ITA	ROME	ITA								1	036	036	03	1	4.0	6	1	6	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035119	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			ITA	ITALY	ITA								1	036	036	03	1	4.0	2	1	2	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035120	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			ITA	ITALY	ITA								1	050	050	05	1	3.5	1	1	1	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035121	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			ITA	ROME	ITA								1	050	050	05	1	3.5	2	1	2	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035122	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			OMN	OMAN	OMN								1	050	050	05	1	3.5	1	1	1	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Oman	MU	MU		21	57	MU	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035123	20250429	202504	2025	2025.3260	USAGOV	US OFFICIAL	USA					GOV			OMN	OMAN	OMN								1	050	050	05	1	3.5	4	1	4	-1.47058823529411	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20250506074500	https://www.livemint.com/news/us-news/iran-says-waiting-to-hear-when-next-us-talks-will-happen-11746471717381.html
1242035124	20250429	202504	2025	2025.3260	VEN	VENEZUELA	VEN								CHRCTH	CATHOLIC				CHR	CTH				0	040	040	04	1	1.0	1	1	1	-0.70721357850071	1	Venezuela	VE	VE		8	-66	VE	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506074500	https://www.newindianexpress.com/world/2025/May/06/what-do-catholics-around-the-world-hope-for-from-a-new-pope-some-wish-for-a-version-of-pope-francis
1242035125	20250429	202504	2025	2025.3260	VEN	VENEZUELA	VEN								CHRCTH	CATHOLIC				CHR	CTH				0	040	040	04	1	1.0	1	1	1	-0.70721357850071	1	Venezuela	VE	VE		8	-66	VE	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	1	Venezuela	VE	VE		8	-66	VE	20250506074500	https://www.newindianexpress.com/world/2025/May/06/what-do-catholics-around-the-world-hope-for-from-a-new-pope-some-wish-for-a-version-of-pope-francis
1242035126	20250505	202505	2025	2025.3425											EDU	PUPIL						EDU			1	040	040	04	1	1.0	1	1	1	4.05797101449275	0								4	Halfway Bush, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.85	170.467	-1510327	4	Halfway Bush, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.85	170.467	-1510327	20250506074500	https://www.odt.co.nz/news/dunedin/reading-time-celebrates-dame%E2%80%99s-new-book
1242035127	20250505	202505	2025	2025.3425	CRM	CRIMINAL						CRM													1	012	012	01	1	-0.4	6	1	6	-4.78468899521531	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	0								4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20250506074500	https://mwnation.com/state-rues-delays-in-mera-fuel-testing-van-deal-case/
1242035128	20250505	202505	2025	2025.3425	CRM	CRIMINAL						CRM													1	110	110	11	3	-2.0	4	1	4	-4.78468899521531	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	0								4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20250506074500	https://mwnation.com/state-rues-delays-in-mera-fuel-testing-van-deal-case/
1242035129	20250505	202505	2025	2025.3425	CRM	CRIMINAL						CRM													1	110	110	11	3	-2.0	2	1	2	-4.78468899521531	4	Mbewe, Chikwawa, Malawi	MI	MI02	19322	-16.168	34.8981	-1483925	0								4	Mbewe, Chikwawa, Malawi	MI	MI02	19322	-16.168	34.8981	-1483925	20250506074500	https://mwnation.com/state-rues-delays-in-mera-fuel-testing-van-deal-case/
