1242006895	20240506	202405	2024	2024.3452	USAREL	UNITED STATES	USA								GOV	GOVERNOR						GOV			1	020	020	02	1	3.0	2	1	2	-0.35885167464114	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20250506033000	https://www.juneauempire.com/news/republicans-nancy-dahlstrom-and-click-bishop-are-first-to-file-for-2026-alaska-governors-race/
1242006896	20250406	202504	2025	2025.2630	EDU	UNIVERSITY						EDU			GOV	GOVERNMENT						GOV			0	071	071	07	2	7.4	10	1	10	-1.74358974358975	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250506033000	https://www.newsday.com/news/nation/harvard-trump-grant-l44837
1242006897	20250406	202504	2025	2025.2630	GOV	ADMINISTRATION						GOV			EDU	SCHOOL						EDU			1	115	115	11	3	-2.0	10	1	10	-4.18060200668896	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506033000	https://www.bostonglobe.com/2025/05/05/metro/no-more-federal-grants-harvard-university-until-it-meets-white-house-demands-trump-administration-letter-says/
1242006898	20250406	202504	2025	2025.2630	MIL	CARRIER						MIL													1	111	111	11	3	-2.0	10	1	10	0.15576323987539	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250506033000	http://thepointsguy.com/news/american-airlines-new-route-lax-brisbane-australia/
1242006899	20250429	202504	2025	2025.3260	BUS	INVESTOR						BUS			IRL	IRISH	IRL								1	020	020	02	1	3.0	10	1	10	-3.84615384615384	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250506033000	https://www.independent.ie/farming/agri-business/wellness-gains-shareholder-pains-glanbias-structure-under-fire/a2024034046.html
1242006900	20250429	202504	2025	2025.3260	BUS	INVESTOR						BUS			IRL	IRISH	IRL								1	071	071	07	2	7.4	10	1	10	-3.84615384615384	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250506033000	https://www.independent.ie/farming/agri-business/wellness-gains-shareholder-pains-glanbias-structure-under-fire/a2024034046.html
1242006901	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV			USAEDU	ALABAMA	USA					EDU			1	040	040	04	1	1.0	6	1	6	1.04384133611691	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006902	20250429	202504	2025	2025.3260	GOV	PRESIDENT						GOV			USAEDU	ALABAMA	USA					EDU			1	040	040	04	1	1.0	1	1	1	1.04384133611691	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006903	20250429	202504	2025	2025.3260	GOV	GOVERNOR						GOV			USAEDU	ALABAMA	USA					EDU			1	043	043	04	1	2.8	2	1	2	1.04384133611691	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006904	20250429	202504	2025	2025.3260	ISR	ISRAEL	ISR								ISRGOV	ISRAEL	ISR					GOV			1	036	036	03	1	4.0	2	1	2	-4.34782608695652	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250506033000	https://www.independent.ie/world-news/israel-plans-to-occupy-entire-gaza-strip-in-fresh-offensive/a1558142863.html
1242006905	20250429	202504	2025	2025.3260	ISRGOV	ISRAEL	ISR					GOV			ISR	ISRAEL	ISR								1	043	043	04	1	2.8	2	1	2	-4.34782608695652	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250506033000	https://www.independent.ie/world-news/israel-plans-to-occupy-entire-gaza-strip-in-fresh-offensive/a1558142863.html
1242006906	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								USAEDU	ALABAMA	USA					EDU			1	043	043	04	1	2.8	6	1	6	1.04384133611691	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006907	20250429	202504	2025	2025.3260	USAEDU	ALABAMA	USA					EDU			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	6	1	6	1.04384133611691	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006908	20250429	202504	2025	2025.3260	USAEDU	ALABAMA	USA					EDU			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	1	1	1	1.04384133611691	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006909	20250429	202504	2025	2025.3260	USAEDU	ALABAMA	USA					EDU			GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	2	1	2	1.04384133611691	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006910	20250429	202504	2025	2025.3260	USAEDU	ALABAMA	USA					EDU			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	1.04384133611691	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006911	20250429	202504	2025	2025.3260	USAGOV	UNITED STATES	USA					GOV			USAEDU	ALABAMA	USA					EDU			1	040	040	04	1	1.0	1	1	1	1.04384133611691	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20250506033000	https://www.waaytv.com/news/gov-kay-ivey-visits-rocket-city-weighs-in-on-space-command-and-education/article_1dca47ea-2b0a-48b1-8dbd-c6f023dddcf9.html
1242006912	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	040	040	04	1	1.0	6	1	6	2.43902439024391	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250506033000	https://www.westernmassnews.com/2025/05/06/activists-call-state-leaders-strengthen-environmental-protections/
1242006913	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	062	062	06	2	7.4	2	1	2	1.01010101010101	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506033000	https://radiotoday.com.au/new-podcast-chases-answers-in-the-search-for-a-missing-aussie-mum/
1242006914	20250506	202505	2025	2025.3452											BUS	LANDLORD						BUS			0	012	012	01	1	-0.4	3	1	3	3.13199105145414	0								3	Kings Park, New York, United States	US	USNY		40.8862	-73.2573	954667	3	Kings Park, New York, United States	US	USNY		40.8862	-73.2573	954667	20250506033000	https://www.newsday.com/business/rite-aid-bankruptcy-long-island-c2oc8u32
1242006915	20250506	202505	2025	2025.3452											BUS	LANDLORD						BUS			0	020	020	02	1	3.0	2	1	2	3.13199105145414	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20250506033000	https://www.newsday.com/business/rite-aid-bankruptcy-long-island-c2oc8u32
1242006916	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	042	042	04	1	1.9	4	1	2	0.64412238325281	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506033000	https://www.wfaa.com/article/news/local/la-vida/from-columbias-to-leading-american-leather-veronica-schnitzius-inspiring-journey/287-7126aebc-ece4-42e5-9a00-fe4b036ac60b
1242006917	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	1.12107623318386	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20250506033000	https://www.vernonmorningstar.com/community/empower-our-women-today-with-red-dress-gathering-in-vernon-7988686
1242006918	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								0	040	040	04	1	1.0	10	1	10	0.0668896321070203	0								1	China	CH	CH		35	105	CH	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250506033000	https://www.juneauempire.com/news/juneau-author-tessa-hulls-wins-pulitzer-prize-for-graphic-novel-feeding-ghosts/
1242006919	20250506	202505	2025	2025.3452											COP	POLICE						COP			0	020	020	02	1	3.0	5	1	5	-3.2719836400818	0								4	Chenab, Punjab, Pakistan	PK	PK04	23673	28.95	70.5	-2771118	4	Chenab, Punjab, Pakistan	PK	PK04	23673	28.95	70.5	-2771118	20250506033000	https://www.financialexpress.com/world-news/pakistan-says-india-has-choked-chenab-river-flow-claims-90-drop-in-water-supply/3833964/
1242006920	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	-3.2719836400818	0								4	Chenab, Punjab, Pakistan	PK	PK04	23673	28.95	70.5	-2771118	4	Chenab, Punjab, Pakistan	PK	PK04	23673	28.95	70.5	-2771118	20250506033000	https://www.financialexpress.com/world-news/pakistan-says-india-has-choked-chenab-river-flow-claims-90-drop-in-water-supply/3833964/
1242006921	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-1.94805194805195	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20250506033000	https://www.scoop.co.nz/stories/AK2505/S00184/man-before-the-courts-after-incident-in-masterton.htm
1242006922	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	033	033	03	1	5.2	10	1	10	4.91400491400491	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20250506033000	http://www.sitkasentinel.com/stories/boys-on-the-run,36115
1242006923	20250506	202505	2025	2025.3452											CVL	NATIVE PEOPLE						CVL			1	042	042	04	1	1.9	10	1	10	-3.44827586206897	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506033000	https://www.uppermichiganssource.com/2025/05/05/sault-tribe-shines-light-missing-murdered-indigenous-people/
1242006924	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	4.91400491400491	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20250506033000	http://www.sitkasentinel.com/stories/boys-on-the-run,36115
1242006925	20250506	202505	2025	2025.3452											EDU	UNIVERSITY						EDU			0	014	014	01	1	0.0	6	1	6	-4.18060200668896	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506033000	https://www.bostonglobe.com/2025/05/05/metro/no-more-federal-grants-harvard-university-until-it-meets-white-house-demands-trump-administration-letter-says/
1242006926	20250506	202505	2025	2025.3452											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	8	1	8	1.58311345646438	0								3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20250506033000	https://wsbt.com/news/local/schools-turn-to-third-party-service-to-ensure-quality-education-despite-teacher-shortages
1242006927	20250506	202505	2025	2025.3452											ESP	SPAIN	ESP								0	036	036	03	1	4.0	4	1	4	-3.95314787701318	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20250506033000	https://www.cubaheadlines.com/articles/302182
1242006928	20250506	202505	2025	2025.3452											GOV	KING						GOV			0	012	012	01	1	-0.4	1	1	1	3.13199105145414	0								3	Kings Park, New York, United States	US	USNY		40.8862	-73.2573	954667	3	Kings Park, New York, United States	US	USNY		40.8862	-73.2573	954667	20250506033000	https://www.newsday.com/business/rite-aid-bankruptcy-long-island-c2oc8u32
1242006929	20250506	202505	2025	2025.3452											GOV	PRIME MINISTER						GOV			1	014	014	01	1	0.0	1	1	1	0.95389507154213	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	20250506033000	https://www.odt.co.nz/news/national/national-keen-ban-social-media-u-16s-rnz
1242006930	20250506	202505	2025	2025.3452											GOV	SPECIAL ENVOY						GOV			1	040	040	04	1	1.0	6	1	6	1.02739726027398	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250506033000	https://www.jpost.com/breaking-news/article-852784
1242006931	20250506	202505	2025	2025.3452											GOV	GOVERNMENT OFFICIAL						GOV			1	045	045	04	1	5.0	10	1	10	11.4334470989761	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250506033000	https://www.iraq-businessnews.com/2025/05/06/launch-of-national-strategy-for-health-of-women-children-adolescents/
1242006932	20250506	202505	2025	2025.3452											GOV	MINIST						GOV			0	046	046	04	1	7.0	10	1	10	-5.96745027124774	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506033000	https://www.local10.com/news/world/2025/05/06/indias-leader-modi-touted-all-was-well-in-kashmir-a-massacre-of-tourists-shattered-that-claim/
1242006933	20250506	202505	2025	2025.3452											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	5	1	5	0.837520938023449	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20250506033000	https://www.philstar.com/business/biz-memos/2025/05/06/2440006/philippine-business-bank-notice-annual-stockholders-meeting
1242006934	20250506	202505	2025	2025.3452											GOV	MINIST						GOV			1	046	046	04	1	7.0	10	1	10	-2.88288288288289	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250506033000	https://www.kyivpost.com/post/52090
1242006935	20250506	202505	2025	2025.3452											GRC	CRETE	GRC								1	042	042	04	1	1.9	10	1	10	-4.84467455621302	0								4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	20250506033000	https://www.dailymail.co.uk/health/article-14680443/terminal-cancer-months-live-furious-doctor.html
1242006936	20250506	202505	2025	2025.3452											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	6	1	6	-7.07395498392283	0								4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	20250506033000	https://edition.channel5belize.com/did-shooting-of-rojas-on-saturday-trigger-subsequent-murders/
1242006937	20250506	202505	2025	2025.3452											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	20	1	10	-4.84467455621302	0								4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20250506033000	https://www.dailymail.co.uk/health/article-14680443/terminal-cancer-months-live-furious-doctor.html
1242006938	20250506	202505	2025	2025.3452											IND	MUMBAI	IND								1	020	020	02	1	3.0	1	1	1	1.80541624874624	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250506033000	https://www.thehindu.com/news/national/maharashtra/samyukta-maharashtra-how-a-linguistic-movement-built-a-state/article69541057.ece
1242006939	20250506	202505	2025	2025.3452											IRL	IRELAND	IRL								1	015	015	01	1	0.0	2	1	2	-2.69461077844312	0								4	Mannin Bay, Galway, Ireland	EI	EI10	18289	53.4592	-10.0864	-1504423	4	Mannin Bay, Galway, Ireland	EI	EI10	18289	53.4592	-10.0864	-1504423	20250506033000	https://www.independent.ie/irish-news/sean-crowley-hit-and-run-victim-who-rowed-across-the-atlantic-in-boat-he-built-to-be-honoured-with-plaque/a1845923674.html
1242006940	20250506	202505	2025	2025.3452											IRL	CORK	IRL								1	042	042	04	1	1.9	10	1	10	-2.4390243902439	0								0								0								20250506033000	https://www.independent.ie/farming/farm-property/41ac-boutique-piece-of-east-cork-land-for-17000ac/a2091575377.html
1242006941	20250506	202505	2025	2025.3452											IRL	DUBLIN	IRL								1	042	042	04	1	1.9	2	1	2	-2.08333333333333	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Clondalkin, County South Dublin, Ireland	EI	EI39	18288	53.3244	-6.39722	-1501745	20250506033000	https://www.independent.ie/irish-news/how-a-little-green-in-a-dublin-estate-found-itself-at-the-centre-of-court-cases/a1239407522.html
1242006942	20250506	202505	2025	2025.3452											IRL	IRELAND	IRL								1	042	042	04	1	1.9	11	1	11	-1.90615835777126	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250506033000	https://www.independent.ie/irish-news/up-to-10000-women-may-have-been-deported-from-britain-to-ireland-in-forced-adoption-scandal/a493282778.html
1242006943	20250506	202505	2025	2025.3452											IRL	IRELAND	IRL								1	173	173	17	4	-5.0	2	1	2	-2.69461077844312	0								4	Mannin Bay, Galway, Ireland	EI	EI10	18289	53.4592	-10.0864	-1504423	4	Mannin Bay, Galway, Ireland	EI	EI10	18289	53.4592	-10.0864	-1504423	20250506033000	https://www.independent.ie/irish-news/sean-crowley-hit-and-run-victim-who-rowed-across-the-atlantic-in-boat-he-built-to-be-honoured-with-plaque/a1845923674.html
1242006944	20250506	202505	2025	2025.3452											IRN	IRAN	IRN								1	046	046	04	1	7.0	6	1	6	1.02739726027398	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250506033000	https://www.jpost.com/breaking-news/article-852784
1242006945	20250506	202505	2025	2025.3452											IRN	IRAN	IRN								0	100	100	10	3	-5.0	5	1	5	-2.32974910394265	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250506033000	https://www.theepochtimes.com/us/house-decides-to-continue-iran-sanctions-act-5852701
1242006946	20250506	202505	2025	2025.3452											IRN	IRAN	IRN								1	1244	124	12	3	-4.0	10	1	10	-2.32974910394265	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250506033000	https://www.theepochtimes.com/us/house-decides-to-continue-iran-sanctions-act-5852701
1242006947	20250506	202505	2025	2025.3452											ISR	ISRAEL	ISR								0	1246	124	12	3	-4.0	4	1	4	-5.18518518518519	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506033000	https://en.gmw.cn/2025-05/06/content_38007802.htm
